ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TIPSY040-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Naryciinae	1.0	dummy_Naryciinae	1.0	Dahlica	1.0	Dahlica_listerella	1.0
PSYCH068-11	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Naryciinae	1.0	dummy_Naryciinae	1.0	Diplodoma	1.0	Diplodoma_laichartingella	1.0
TBGMI176-21	Arachnida	0.68	Sarcoptiformes	0.63	Galumnidae	0.22	dummy_Galumnidae	0.22	dummy_Galumnidae	0.22	Galumna	0.22	Galumna_elimata	0.22
TACFI196-12	Insecta	1.0	Diptera	0.99	Scathophagidae	0.31	Scathophaginae	0.31	Scathophagini	0.13	Scathophaga	0.08	Scathophaga_obscurinervis	0.07
SMNKA249-16	Arachnida	1.0	Araneae	1.0	Liocranidae	1.0	dummy_Liocranidae	1.0	dummy_Liocranidae	1.0	Agroeca	1.0	Agroeca_proxima	1.0
SMNKA199-16	Arachnida	0.98	Araneae	0.98	Linyphiidae	0.94	dummy_Linyphiidae	0.94	dummy_Linyphiidae	0.94	Trichopterna	0.21	Trichopterna_cito	0.21
SMNKA042-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.7	dummy_Thomisidae	0.7	dummy_Thomisidae	0.7	Ozyptila	0.63	Ozyptila_atomaria	0.33
TBGMI106-21	Insecta	1.0	Hemiptera	0.64	Miridae	0.3	Phylinae	0.19	Nasocorini	0.1	Atractotomus	0.08	Atractotomus_morio	0.08
TACFI276-12	Insecta	1.0	Diptera	0.99	Tachinidae	0.76	Exoristinae	0.73	Blondeliini	0.31	Ligeriella	0.27	Ligeriella_aristata	0.27
SYGEO240-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Syrphinae	1.0	Syrphini	1.0	Sphaerophoria	1.0	Sphaerophoria_chongjini	0.46
TACFI435-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Blondeliini	1.0	Medina	1.0	Medina_collaris	1.0
ULMCA013-19	Insecta	1.0	Coleoptera	1.0	Nitidulidae	1.0	Carpophilinae	1.0	dummy_Carpophilinae	1.0	Carpophilus	1.0	Carpophilus_marginellus	1.0
SCINO1295-16	Insecta	0.99	Diptera	0.98	Sciaridae	0.88	dummy_Sciaridae	0.88	dummy_Sciaridae	0.88	Cratyna	0.5	Cratyna_nobilis	0.5
RDNMD360-06	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Plusiinae	1.0	Plusiini	1.0	Polychrysia	1.0	Polychrysia_moneta	1.0
SMNSH039-23	Insecta	0.99	Hymenoptera	0.77	Ichneumonidae	0.44	Campopleginae	0.07	dummy_Campopleginae	0.07	Meloboris	0.06	Meloboris_collector	0.06
TACFI397-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Eryciini	1.0	Hubneria	1.0	Hubneria_affinis	1.0
TBGMI057-21	Insecta	0.92	Coleoptera	0.3	Staphylinidae	0.23	Aleocharinae	0.15	Homalotini	0.08	Leptusa	0.07	Leptusa_fumida	0.07
TBGMI157-21	Insecta	0.72	Hymenoptera	0.54	Formicidae	0.54	Myrmicinae	0.54	Crematogastrini	0.54	Tetramorium	0.54	Tetramorium_atratulum	0.54
SMNKA264-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.96	dummy_Linyphiidae	0.96	dummy_Linyphiidae	0.96	Lophomma	0.26	Lophomma_punctatum	0.26
TBGMI055-21	Insecta	0.98	Diptera	0.45	Chironomidae	0.07	Chironominae	0.02	Chironomini	0.01	Polypedilum	0.01	Polypedilum_pedestre	0.01
SCINO1501-16	Insecta	1.0	Diptera	0.89	Sciaridae	0.69	dummy_Sciaridae	0.69	dummy_Sciaridae	0.69	Prosciara	0.17	Prosciara_prosciaroides	0.17
SCINO499-15	Insecta	1.0	Diptera	0.82	Sciaridae	0.57	dummy_Sciaridae	0.57	dummy_Sciaridae	0.57	Claustropyga	0.2	Claustropyga_corticis	0.16
TACFI408-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Tachininae	1.0	Ernestiini	1.0	Panzeria	1.0	Panzeria_rudis	1.0
ZMBN1662-20	Insecta	1.0	Hemiptera	1.0	Saldidae	1.0	Saldinae	1.0	Saldoidini	1.0	Saldula	1.0	Saldula_pallipes	0.8
SRCNC528-16	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	1.0	Rhingiini	1.0	Pelecocera	1.0	Pelecocera_scaevoides	1.0
TBGMI199-22	Insecta	1.0	Diptera	0.57	Mycetophilidae	0.07	Mycetophilinae	0.04	Mycetophilini	0.02	Phronia	0.01	Phronia_humeralis	0.01
TACFI219-12	Insecta	1.0	Diptera	0.94	Tachinidae	0.37	Exoristinae	0.35	Winthemiini	0.35	Nemorilla	0.33	Nemorilla_maculosa	0.33
RDNMG509-08	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	1.0	Tholerini	1.0	Cerapteryx	1.0	Cerapteryx_graminis	1.0
SMNSA063-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.43	dummy_Theridiidae	0.43	dummy_Theridiidae	0.43	Platnickina	0.18	Platnickina_tincta	0.18
SMNSH037-23	Insecta	1.0	Hymenoptera	0.9	Ichneumonidae	0.64	Ichneumoninae	0.21	dummy_Ichneumoninae	0.19	Ctenichneumon	0.07	Ctenichneumon_nitens	0.07
TRIFI1404-18	Insecta	1.0	Trichoptera	1.0	Limnephilidae	1.0	Limnephilinae	1.0	dummy_Limnephilinae	1.0	Limnephilus	1.0	Limnephilus_centralis	1.0
TACFI205-12	Insecta	1.0	Diptera	1.0	Tachinidae	0.99	Exoristinae	0.99	Exoristini	0.99	Phorocera	0.96	Phorocera_obscura	0.96
SRDOC001-15	Insecta	1.0	Diptera	0.94	Mycetophilidae	0.67	Gnoristinae	0.49	dummy_Gnoristinae	0.49	Boletina	0.42	Boletina_hedstroemi	0.1
TBGMI155-21	Arachnida	1.0	Sarcoptiformes	1.0	Gustaviidae	1.0	dummy_Gustaviidae	1.0	dummy_Gustaviidae	1.0	Gustavia	1.0	Gustavia_microcephala	1.0
SMNSP634-19	Insecta	0.97	Hymenoptera	0.9	Eulophidae	0.64	Eulophinae	0.5	dummy_Eulophinae	0.5	Pnigalio	0.42	Pnigalio_pectinicornis	0.18
SMNKA030-16	Arachnida	0.96	Araneae	0.96	Segestriidae	0.16	dummy_Segestriidae	0.16	dummy_Segestriidae	0.16	Segestria	0.16	Segestria_senoculata	0.16
TACFI464-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Tachininae	1.0	Ernestiini	1.0	Panzeria	1.0	Panzeria_puparum	1.0
TBGMI188-21	Arachnida	1.0	Sarcoptiformes	1.0	Tenuialidae	1.0	dummy_Tenuialidae	1.0	dummy_Tenuialidae	1.0	Hafenrefferia	1.0	Hafenrefferia_gilvipes	1.0
TBGMI015-21	Insecta	0.91	Coleoptera	0.29	Staphylinidae	0.06	Aleocharinae	0.02	Athetini	0.02	Boreophilia	0.01	Boreophilia_fusca	0.01
SYGEO183-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	1.0	Volucellini	1.0	Volucella	1.0	Volucella_pellucens	0.99
SMNSA248-16	Arachnida	1.0	Araneae	1.0	Salticidae	0.65	dummy_Salticidae	0.65	dummy_Salticidae	0.65	Synageles	0.47	Synageles_venator	0.47
TBGMI159-21	Arachnida	0.6	Sarcoptiformes	0.53	Chamobatidae	0.17	dummy_Chamobatidae	0.17	dummy_Chamobatidae	0.17	Chamobates	0.17	Chamobates_cuspidatus	0.17
SMNKA041-16	Arachnida	1.0	Araneae	1.0	Theridiidae	1.0	dummy_Theridiidae	1.0	dummy_Theridiidae	1.0	Robertus	1.0	Robertus_scoticus	1.0
RDNMH543-09	Insecta	1.0	Lepidoptera	1.0	Crambidae	1.0	Pyraustinae	1.0	dummy_Pyraustinae	1.0	Anania	1.0	Anania_coronata	1.0
TBGMI056-21	Insecta	0.98	Diptera	0.6	Heleomyzidae	0.04	Heleomyzinae	0.04	Heleomyzini	0.03	Scoliocentra	0.03	Scoliocentra_scutellaris	0.03
TBGMI031-21	Insecta	0.91	Coleoptera	0.47	Latridiidae	0.11	Latridiinae	0.11	dummy_Latridiinae	0.11	Latridius	0.11	Latridius_gemellatus	0.11
TBGMI164-21	Arachnida	0.42	Araneae	0.17	Linyphiidae	0.11	dummy_Linyphiidae	0.11	dummy_Linyphiidae	0.11	Linyphia	0.02	Linyphia_tenuipalpis	0.02
RDBA533-06	Insecta	1.0	Hymenoptera	0.74	Ichneumonidae	0.43	Ctenopelmatinae	0.17	Mesoleiini	0.12	Campodorus	0.12	Campodorus_ignavus	0.1
SMNKA266-16	Arachnida	1.0	Araneae	1.0	Lycosidae	1.0	dummy_Lycosidae	1.0	dummy_Lycosidae	1.0	Alopecosa	0.93	Alopecosa_cuneata	0.47
TBGMI194-21	Insecta	0.82	Ephemeroptera	0.14	Ephemeridae	0.14	Ephemerinae	0.14	dummy_Ephemerinae	0.14	Ephemera	0.14	Ephemera_vulgata	0.14
TRCBG224-20	Arachnida	0.13	Sarcoptiformes	0.1	Micreremidae	0.1	dummy_Micreremidae	0.1	dummy_Micreremidae	0.1	Micreremus	0.1	Micreremus_brevipes	0.1
SMNSA168-16	Arachnida	0.43	Opiliones	0.43	Phalangiidae	0.43	Oligolophinae	0.43	dummy_Oligolophinae	0.43	Mitopus	0.34	Mitopus_morio	0.34
TBGMI035-21	Arachnida	0.23	Sarcoptiformes	0.16	Autognetidae	0.12	dummy_Autognetidae	0.12	dummy_Autognetidae	0.12	Conchogneta	0.12	Conchogneta_traegardhi	0.12
SYGEO374-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	1.0	Merodontini	1.0	Eumerus	1.0	Eumerus_flavitarsis	1.0
SYGEO127-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	0.99	Milesiini	0.99	Xylota	0.99	Xylota_meigeniana	0.5
SATIP642-09	Insecta	1.0	Diptera	0.97	Tipulidae	0.49	Tipulinae	0.37	dummy_Tipulinae	0.37	Tipula	0.35	Tipula_fulvipennis	0.17
SMNSP872-19	Insecta	0.98	Hymenoptera	0.88	Eulophidae	0.35	Entedoninae	0.23	dummy_Entedoninae	0.23	Neochrysocharis	0.16	Neochrysocharis_chlorogaster	0.16
TACFI613-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Phasiinae	1.0	Gymnosomatini	1.0	Gymnosoma	1.0	Gymnosoma_nudifrons	1.0
TBGMI174-21	Arachnida	0.55	Sarcoptiformes	0.39	Scheloribatidae	0.09	dummy_Scheloribatidae	0.09	dummy_Scheloribatidae	0.09	Scheloribates	0.07	Scheloribates_latipes	0.07
SMNKA257-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	dummy_Linyphiidae	1.0	dummy_Linyphiidae	1.0	Bolyphantes	1.0	Bolyphantes_alticeps	1.0
TACFI446-12	Insecta	1.0	Diptera	1.0	Tachinidae	0.99	Phasiinae	0.97	Cylindromyiini	0.97	Cylindromyia	0.97	Cylindromyia_brassicaria	0.92
RDNMD363-06	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	1.0	Leucaniini	1.0	Leucania	1.0	Leucania_comma	1.0
TBGMI037-21	Insecta	0.93	Diptera	0.53	Mycetophilidae	0.25	Mycetophilinae	0.24	Mycetophilini	0.13	Phronia	0.05	Phronia_mutabilis	0.05
TIPSY038-08	Insecta	1.0	Lepidoptera	0.96	Psychidae	0.88	Psychinae	0.88	dummy_Psychinae	0.88	Proutia	0.88	Proutia_rotunda	0.88
TACFI204-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Exoristini	1.0	Phorocera	0.96	Phorocera_obscura	0.96
TACFI466-12	Insecta	1.0	Diptera	0.94	Anthomyiidae	0.17	dummy_Anthomyiidae	0.17	dummy_Anthomyiidae	0.17	Phorbia	0.09	Phorbia_atrogrisea	0.09
TACFI447-12	Insecta	1.0	Diptera	0.87	Tachinidae	0.23	Phasiinae	0.16	Cylindromyiini	0.15	Cylindromyia	0.15	Cylindromyia_brassicaria	0.15
TRCBG1489-20	Arachnida	0.16	Sarcoptiformes	0.08	Micreremidae	0.08	dummy_Micreremidae	0.08	dummy_Micreremidae	0.08	Micreremus	0.08	Micreremus_brevipes	0.08
TANYT085-14	Insecta	1.0	Diptera	0.85	Chironomidae	0.53	Chironominae	0.41	Tanytarsini	0.32	Tanytarsus	0.25	Tanytarsus_inaequalis	0.09
SCINO728-15	Insecta	1.0	Diptera	0.72	Sciaridae	0.4	dummy_Sciaridae	0.4	dummy_Sciaridae	0.4	Prosciara	0.07	Prosciara_prosciaroides	0.07
SMNSA260-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.87	dummy_Thomisidae	0.87	dummy_Thomisidae	0.87	Xysticus	0.85	Xysticus_obscurus	0.33
TRCBG967-20	Arachnida	0.13	Sarcoptiformes	0.1	Micreremidae	0.1	dummy_Micreremidae	0.1	dummy_Micreremidae	0.1	Micreremus	0.1	Micreremus_brevipes	0.1
TBGMI042-21	Insecta	0.88	Diptera	0.41	Asilidae	0.14	Stichopogoninae	0.14	dummy_Stichopogoninae	0.14	Lasiopogon	0.14	Lasiopogon_septentrionalis	0.14
SMNSA107-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	dummy_Linyphiidae	1.0	dummy_Linyphiidae	1.0	Erigone	0.97	Erigone_welchi	0.9
SMNSA079-16	Arachnida	1.0	Araneae	1.0	Araneidae	1.0	dummy_Araneidae	1.0	dummy_Araneidae	1.0	Gibbaranea	1.0	Gibbaranea_omoeda	1.0
SCINO481-15	Insecta	1.0	Diptera	0.91	Sciaridae	0.36	dummy_Sciaridae	0.36	dummy_Sciaridae	0.36	Leptosciarella	0.2	Leptosciarella_claviforceps	0.18
TACFI043-11	Insecta	1.0	Diptera	0.99	Tachinidae	0.38	Exoristinae	0.35	Goniini	0.21	Myxexoristops	0.16	Myxexoristops_stolida	0.15
PSESC012-21	Insecta	1.0	Hymenoptera	1.0	Apidae	0.43	Apinae	0.25	Bombini	0.25	Bombus	0.25	Bombus_cingulatus	0.18
SMNSA157-16	Arachnida	1.0	Araneae	1.0	Araneidae	1.0	dummy_Araneidae	1.0	dummy_Araneidae	1.0	Araneus	1.0	Araneus_angulatus	1.0
SCINO339-15	Insecta	1.0	Diptera	1.0	Sciaridae	0.89	dummy_Sciaridae	0.89	dummy_Sciaridae	0.89	Corynoptera	0.24	Corynoptera_irmgardis	0.2
TACFI574-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Acemyini	1.0	Acemya	1.0	Acemya_rufitibia	1.0
RDNMD370-06	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	1.0	Noctuini	1.0	Anaplectoides	1.0	Anaplectoides_prasina	1.0
SMNKA194-16	Arachnida	1.0	Araneae	1.0	Gnaphosidae	0.35	dummy_Gnaphosidae	0.35	dummy_Gnaphosidae	0.35	Haplodrassus	0.2	Haplodrassus_cognatus	0.1
TACFI609-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Tachininae	1.0	Ernestiini	1.0	Synactia	1.0	Synactia_parvula	1.0
SMNKA057-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	dummy_Linyphiidae	1.0	dummy_Linyphiidae	1.0	Walckenaeria	1.0	Walckenaeria_obtusa	1.0
PYRG084-09	Insecta	1.0	Lepidoptera	1.0	Crambidae	1.0	Pyraustinae	1.0	dummy_Pyraustinae	1.0	Anania	1.0	Anania_coronata	1.0
SMNKA237-16	Arachnida	0.99	Araneae	0.99	Araneidae	0.45	dummy_Araneidae	0.45	dummy_Araneidae	0.45	Araniella	0.31	Araniella_proxima	0.31
TACFI603-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Blondeliini	1.0	Meigenia	1.0	Meigenia_dorsalis	1.0
TBGMI153-21	Arachnida	1.0	Sarcoptiformes	1.0	Ceratozetidae	1.0	dummy_Ceratozetidae	1.0	dummy_Ceratozetidae	1.0	Fuscozetes	1.0	Fuscozetes_fuscipes	1.0
TIPSY334-12	Insecta	0.98	Lepidoptera	0.47	Gelechiidae	0.09	Anomologinae	0.08	dummy_Anomologinae	0.08	Bryotropha	0.08	Bryotropha_desertella	0.08
TBGMI165-21	Arachnida	0.6	Sarcoptiformes	0.59	Trhypochthoniidae	0.25	dummy_Trhypochthoniidae	0.25	dummy_Trhypochthoniidae	0.25	Trhypochthoniellus	0.25	Trhypochthoniellus_longiseta	0.25
TBGMI026-21	Insecta	0.99	Coleoptera	0.31	Helophoridae	0.03	dummy_Helophoridae	0.03	dummy_Helophoridae	0.03	Helophorus	0.03	Helophorus_flavipes	0.03
SMNSA197-16	Arachnida	0.49	Opiliones	0.49	Phalangiidae	0.49	Oligolophinae	0.49	dummy_Oligolophinae	0.49	Mitopus	0.41	Mitopus_morio	0.41
SCINO1264-16	Insecta	1.0	Diptera	0.87	Sciaridae	0.69	dummy_Sciaridae	0.69	dummy_Sciaridae	0.69	Corynoptera	0.29	Corynoptera_trepida	0.14
TBGMI181-21	Arachnida	0.16	Sarcoptiformes	0.1	Oppiidae	0.07	dummy_Oppiidae	0.07	dummy_Oppiidae	0.07	Oppiella	0.07	Oppiella_subpectinata	0.07
SMNKA171-16	Arachnida	1.0	Araneae	1.0	Gnaphosidae	0.67	dummy_Gnaphosidae	0.67	dummy_Gnaphosidae	0.67	Zelotes	0.53	Zelotes_petrensis	0.36
SYGEO357-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	0.99	Milesiini	0.99	Xylota	0.99	Xylota_meigeniana	0.5
SMNSA228-16	Arachnida	0.35	Opiliones	0.35	Phalangiidae	0.35	Oligolophinae	0.35	dummy_Oligolophinae	0.35	Mitopus	0.31	Mitopus_morio	0.31
TACFI437-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Phasiinae	1.0	Phasiini	1.0	Phasia	1.0	Phasia_aurulans	0.97
SIEG014-18	Insecta	1.0	Coleoptera	1.0	Dytiscidae	1.0	Hydroporinae	1.0	Hydroporini	1.0	Nebrioporus	1.0	Nebrioporus_depressus	1.0
RDBA381-06	Insecta	0.98	Hymenoptera	0.73	Ichneumonidae	0.33	Pimplinae	0.09	Ephialtini	0.09	Schizopyga	0.09	Schizopyga_frigida	0.07
SMNSA064-16	Arachnida	0.98	Araneae	0.98	Theridiidae	0.44	dummy_Theridiidae	0.44	dummy_Theridiidae	0.44	Platnickina	0.2	Platnickina_tincta	0.2
ZYGMO233-10	Insecta	1.0	Lepidoptera	1.0	Zygaenidae	1.0	Procridinae	1.0	Procridini	1.0	Rhagades	1.0	Rhagades_pruni	1.0
TRCBG996-20	Arachnida	0.13	Sarcoptiformes	0.1	Micreremidae	0.1	dummy_Micreremidae	0.1	dummy_Micreremidae	0.1	Micreremus	0.1	Micreremus_brevipes	0.1
TIPSY030-08	Insecta	1.0	Lepidoptera	0.88	Psychidae	0.8	Oiketicinae	0.8	dummy_Oiketicinae	0.8	Phalacropterix	0.68	Phalacropterix_graslinella	0.68
RDNMG507-08	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	1.0	Xylenini	1.0	Leptologia	1.0	Leptologia_lota	1.0
TBGMI054-21	Insecta	0.98	Diptera	0.52	Stratiomyidae	0.1	Sarginae	0.09	dummy_Sarginae	0.09	Sargus	0.07	Sargus_flavipes	0.07
TBGMI048-21	Insecta	0.92	Diptera	0.45	Tachinidae	0.07	Exoristinae	0.07	Blondeliini	0.03	Admontia	0.03	Admontia_maculisquama	0.03
SMNKA111-16	Arachnida	0.99	Araneae	0.99	Lycosidae	0.73	dummy_Lycosidae	0.73	dummy_Lycosidae	0.73	Alopecosa	0.43	Alopecosa_cuneata	0.31
TBGMI038-21	Insecta	0.97	Coleoptera	0.38	Carabidae	0.11	Harpalinae	0.1	Harpalini	0.09	Harpalus	0.09	Harpalus_xanthopus	0.09
SYGEO137-19	Insecta	1.0	Diptera	0.98	Syrphidae	0.76	Eristalinae	0.66	Milesiini	0.53	Spilomyia	0.49	Spilomyia_diophthalma	0.49
SMNKA058-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.78	dummy_Thomisidae	0.78	dummy_Thomisidae	0.78	Xysticus	0.76	Xysticus_obscurus	0.25
SMNKA259-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	dummy_Linyphiidae	1.0	dummy_Linyphiidae	1.0	Bolyphantes	1.0	Bolyphantes_alticeps	1.0
TACFI008-11	Insecta	1.0	Diptera	1.0	Tachinidae	0.52	Phasiinae	0.46	Phasiini	0.46	Phasia	0.46	Phasia_barbifrons	0.28
TACFI757-13	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Tachininae	1.0	Tachinini	1.0	Tachina	1.0	Tachina_fera	1.0
TACFI199-12	Insecta	1.0	Diptera	0.98	Tachinidae	0.7	Phasiinae	0.42	Phasiini	0.42	Phasia	0.42	Phasia_barbifrons	0.41
TACFI055-11	Insecta	1.0	Diptera	1.0	Muscidae	0.35	Azeliinae	0.07	dummy_Azeliinae	0.07	Thricops	0.04	Thricops_foveolatus	0.03
SMNKA174-16	Arachnida	0.98	Araneae	0.98	Linyphiidae	0.94	dummy_Linyphiidae	0.94	dummy_Linyphiidae	0.94	Trichopterna	0.2	Trichopterna_cito	0.2
TIPSY022-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Psychinae	1.0	dummy_Psychinae	1.0	Proutia	1.0	Proutia_rotunda	1.0
SMNKA201-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	dummy_Linyphiidae	1.0	dummy_Linyphiidae	1.0	Agyneta	0.93	Agyneta_mossica	0.54
TACFI438-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Phasiinae	1.0	Phasiini	1.0	Phasia	1.0	Phasia_aurulans	0.63
SMNSA028-16	Arachnida	1.0	Araneae	1.0	Lycosidae	1.0	dummy_Lycosidae	1.0	dummy_Lycosidae	1.0	Pardosa	1.0	Pardosa_schenkeli	0.99
SMNKA218-16	Arachnida	1.0	Araneae	1.0	Lycosidae	1.0	dummy_Lycosidae	1.0	dummy_Lycosidae	1.0	Pardosa	1.0	Pardosa_schenkeli	0.99
TANYT061-14	Insecta	1.0	Diptera	1.0	Chironomidae	1.0	Chironominae	1.0	Tanytarsini	1.0	Tanytarsus	1.0	Tanytarsus_occultus	1.0
PMANL3464-14	Insecta	1.0	Lepidoptera	1.0	Pyralidae	1.0	Phycitinae	1.0	dummy_Phycitinae	1.0	Homoeosoma	1.0	Homoeosoma_nebulella	0.53
TBGMI010-21	Insecta	0.98	Coleoptera	0.61	Staphylinidae	0.25	Aleocharinae	0.21	Athetini	0.15	Schistoglossa	0.13	Schistoglossa_gemina	0.12
SMNKA283-16	Arachnida	0.99	Araneae	0.99	Tetragnathidae	0.23	dummy_Tetragnathidae	0.23	dummy_Tetragnathidae	0.23	Meta	0.22	Meta_menardi	0.22
SMNKA034-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.99	dummy_Lycosidae	0.99	dummy_Lycosidae	0.99	Alopecosa	0.86	Alopecosa_pinetorum	0.24
TACFI664-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Eryciini	1.0	Senometopia	1.0	Senometopia_pollinosa	0.74
SMNKA313-16	Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.27	dummy_Gnaphosidae	0.27	dummy_Gnaphosidae	0.27	Micaria	0.15	Micaria_pulicaria	0.1
SYGEO028-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Syrphinae	1.0	Syrphini	1.0	Xanthogramma	1.0	Xanthogramma_pedissequum	0.92
SMNSA171-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.35	dummy_Theridiidae	0.35	dummy_Theridiidae	0.35	Steatoda	0.18	Steatoda_castanea	0.17
TIPSY041-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Naryciinae	1.0	dummy_Naryciinae	1.0	Dahlica	1.0	Dahlica_lichenella	1.0
TIPSY089-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Oiketicinae	1.0	dummy_Oiketicinae	1.0	Canephora	1.0	Canephora_hirsuta	1.0
