ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
GBACU1160-12	Insecta	1.000000	Hymenoptera	1.000000	Apidae	1.000000	Apinae	0.674400	Eucerini	0.674400	Eucera	0.674400	Eucera_longicornis	0.674400
FBAPC176-10	Insecta	1.000000	Hymenoptera	1.000000	Apidae	1.000000	Apinae	1.000000	Anthophorini	1.000000	Anthophora	1.000000	Anthophora_furcata	1.000000
FBAPC730-11	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Osmia	1.000000	unk	0.742600
FBAPC731-11	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Osmia	1.000000	unk	0.746300
FBAPB673-09	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Osmia	0.864400	unk	0.631600
FBAPD320-11	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Osmia	0.500000	unk	0.500000
FBAPB675-09	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Hoplitis	1.000000	Hoplitis_claviventris	1.000000
FBAPB732-09	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Osmiini	1.000000	Hoplitis	1.000000	unk	1.000000
FBAPC605-11	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Anthidiini	0.975800	unk	0.612500	unk	0.612500
PSESC012-21	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	0.981800	Megachilinae	0.981800	Anthidiini	0.791000	unk	0.790996	unk	0.790996
GBGST084-13	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Anthidiini	1.000000	unk	0.827450	unk	0.827450
FBAPB413-09	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Megachilini	1.000000	Megachile	1.000000	Megachile_nigriventris	0.943700
GBACU1135-12	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Megachilini	1.000000	Megachile	1.000000	unk	0.729000
FBAPC521-11	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Megachilini	1.000000	Megachile	0.534700	unk	0.473056
FBAPB397-09	Insecta	1.000000	Hymenoptera	1.000000	Megachilidae	1.000000	Megachilinae	1.000000	Megachilini	1.000000	Megachile	1.000000	unk	0.937590
FBAPB540-09	Insecta	1.000000	Hymenoptera	1.000000	Colletidae	1.000000	Colletinae	1.000000	Colletini	1.000000	Colletes	1.000000	unk	0.886590
FBAPB541-09	Insecta	1.000000	Hymenoptera	1.000000	Colletidae	1.000000	Colletinae	1.000000	Colletini	1.000000	Colletes	1.000000	unk	0.948790
FBAPC120-10	Insecta	1.000000	Hymenoptera	1.000000	Melittidae	0.829400	Melittinae	0.829400	Melittini	0.829400	Melitta	0.829400	Melitta_haemorrhoidalis	0.829400
FBAPC508-11	Insecta	1.000000	Hymenoptera	1.000000	Colletidae	1.000000	Hylaeinae	1.000000	Hylaeini	1.000000	Hylaeus	1.000000	unk	0.735010
GBACU3303-13	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	unk	0.598100	unk	0.598100	unk	0.598100	unk	0.598100
GBCHA1081-13	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Halictus	0.963200	unk	0.921440
FBHAP689-09	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	unk	0.722400	unk	0.722400
FBAPD148-11	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	unk	1.000000
FBHAP751-09	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	unk	0.940003
FBAPC1017-11	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	unk	0.790391
FBAPD311-11	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	unk	1.000000
FBHAP741-09	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	Lasioglossum_rufitarse	1.000000
GBACU2954-13	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Lasioglossum	1.000000	unk	0.633647
GBGST075-13	Insecta	1.000000	Hymenoptera	1.000000	Halictidae	1.000000	Halictinae	1.000000	Halictini	1.000000	Sphecodes	1.000000	unk	1.000000
BCHYM468-13	Insecta	1.000000	Hymenoptera	1.000000	unk	0.612880	unk	0.612880	unk	0.612880	unk	0.612880	unk	0.612880
BCHYM470-13	Insecta	1.000000	Hymenoptera	1.000000	unk	0.546200	unk	0.546200	unk	0.546200	unk	0.546200	unk	0.546200
BCHYM5120-14	Insecta	1.000000	Hymenoptera	1.000000	Philanthidae	1.000000	Philanthinae	1.000000	unk	0.567900	unk	0.567900	unk	0.567900
GBACU2761-13	Insecta	1.000000	Hymenoptera	1.000000	Psenidae	1.000000	Psenidae_dummy_subfamily	1.000000	Psenidae_dummy_tribe	1.000000	Psenulus	1.000000	Psenulus_chevrieri	0.999600
GMGMK828-14	Insecta	1.000000	Hymenoptera	1.000000	Psenidae	1.000000	Psenidae_dummy_subfamily	1.000000	Psenidae_dummy_tribe	1.000000	Psenulus	1.000000	Psenulus_concolor	0.998900
FBACA1024-10	Insecta	1.000000	Hymenoptera	1.000000	Psenidae	1.000000	Psenidae_dummy_subfamily	1.000000	Psenidae_dummy_tribe	1.000000	Psenulus	0.550900	unk	0.550900
GMGMU2118-20	Insecta	1.000000	Hymenoptera	1.000000	unk	0.869471	unk	0.869471	unk	0.869471	unk	0.869471	unk	0.869471
FBACA099-10	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	1.000000	Pemphredoninae	1.000000	Pemphredonini	1.000000	Passaloecus	1.000000	unk	0.658070
FBACA103-10	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	1.000000	Pemphredoninae	1.000000	Pemphredonini	1.000000	Passaloecus	1.000000	Passaloecus_turionum	0.999500
FBACA1226-10	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	0.999800	unk	0.956770	unk	0.956770	unk	0.956770	unk	0.956770
BCHYM6817-15	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	1.000000	Pemphredoninae	1.000000	Pemphredonini	1.000000	Pemphredon	1.000000	Pemphredon_littoralis	0.836200
FBACA540-10	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	1.000000	Pemphredoninae	1.000000	Pemphredoninae_dummy_tribe	1.000000	Diodontus	1.000000	Diodontus_minutus	0.520600
GBACU2925-13	Insecta	1.000000	Hymenoptera	1.000000	Pemphredonidae	0.999800	unk	0.984360	unk	0.984360	unk	0.984360	unk	0.984360
FBACA168-10	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabroninae	1.000000	Crabronini	1.000000	Ectemnius	1.000000	Ectemnius_cephalotes	0.937600
BCHYM10888-15	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	0.552500	Crabroninae	0.520200	Crabronini	0.520200	unk	0.400510	unk	0.400510
BCHYM9112-15	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	unk	0.598700	unk	0.598700	unk	0.598700	unk	0.598700
BCHYM11099-15	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabroninae	1.000000	Crabronini	1.000000	Crabro	1.000000	Crabro_peltarius	0.789300
FBACA005-10	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabroninae	1.000000	Crabronini	1.000000	Crossocerus	1.000000	unk	0.639691
FBACB973-11	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabroninae	1.000000	Crabronini	1.000000	Crossocerus	0.658500	Crossocerus_assimilis	0.391200
BCHYM10866-15	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabronidae_dummy_subfamily	0.950800	unk	0.837200	unk	0.837200	unk	0.837200
GBACU3631-13	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabronidae_dummy_subfamily	1.000000	Oxybelini	0.825300	Oxybelus	0.825300	unk	0.825296
BCHYM6455-15	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabronidae_dummy_subfamily	1.000000	Oxybelini	1.000000	Oxybelus	1.000000	unk	0.843320
FBACA965-10	Insecta	1.000000	Hymenoptera	1.000000	Crabronidae	1.000000	Crabronidae_dummy_subfamily	1.000000	Oxybelini	0.838300	Oxybelus	0.838300	unk	0.831623
