ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
EF141551	Fungi	1.000000	Basidiomycota	0.998000	Agaricomycetes	0.995000	Russulales	0.973000	Russulaceae	0.957000	Lactarius	0.957000	unk	0.954000
KJ780507	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
HQ260334	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetaceae	0.992000	Kazachstania	0.992000	Kazachstania_intestinalis	0.991000
UDB038245	Fungi	1.000000	Basidiomycota	0.887000	Agaricomycetes	0.698000	Polyporales	0.442000	Phanerochaetaceae	0.184000	Phaeophlebiopsis	0.101000	unk	0.101000
KM591585	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MT477069	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KP272110	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KU845985	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.943000	Hypocreales	0.942000	Stachybotryaceae	0.936000	Alfaria	0.936000	Alfaria_ossiformis	0.461000
JQ989328	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
JN000071	Fungi	1.000000	Basidiomycota	0.967000	Microbotryomycetes	0.904000	Microbotryales	0.828000	Microbotryaceae	0.777000	Microbotryum	0.777000	unk	0.777000
MT477071	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
JN942681	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
EU514225	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	0.999000	Dissoconiaceae	0.999000	Uwebraunia	0.996000	Uwebraunia_musae	0.995000
KU847232	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.999000	Stachybotryaceae	0.971000	Striaticonidium	0.971000	Striaticonidium_brachysporum	0.970000
KU847240	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.998000	Stachybotryaceae	0.982000	Striaticonidium	0.981000	Striaticonidium_synnematum	0.950000
LC259095	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	0.999000	Lipomycetaceae	0.993000	Lipomyces	0.993000	Lipomyces_yarrowii	0.407000
MN537723	Fungi	1.000000	Ascomycota	0.623000	Eurotiomycetes	0.222000	Chaetothyriales	0.118000	NA	0.000000	NA	0.000000	NA	0.000000
KF251156	Fungi	1.000000	Ascomycota	0.985000	Sordariomycetes	0.954000	Amphisphaeriales	0.861000	Castanediellaceae	0.672000	Castanediella	0.672000	unk	0.672000
KX820250	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.999000	Clypeophysalosporaceae	0.998000	Clypeophysalospora	0.998000	Clypeophysalospora_latitans	0.997000
KU847252	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	0.999000	Xepicula	0.986000	Xepicula_leucotricha	0.985000
HQ599386	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	0.999000	Massariaceae	0.998000	Massaria	0.998000	Massaria_campestris	0.997000
JQ627125	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MW694951	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	0.999000	Aspergillaceae	0.996000	Penicillium	0.988000	Penicillium_cainii	0.947000
MN250204	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
JX867675	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF251172	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Phaeosphaeriaceae	0.991000	Paraphoma	0.990000	Paraphoma_radicina	0.988000
OK057148	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
OK057159	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK229175	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	0.999000	Juglanconidaceae	0.857000	Juglanconis	0.857000	Juglanconis_juglandina	0.831000
HE962445	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AJ969625	Fungi	1.000000	Ascomycota	0.996000	Pezizomycetes	0.990000	Pezizales	0.984000	Tuberaceae	0.967000	Tuber	0.967000	unk	0.964000
JN388972	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY633514	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Phacidiales	0.998000	Phacidiaceae	0.998000	Phacidium	0.998000	Phacidium_lacerum	0.989000
MH872962	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	0.999000	Dacampiaceae	0.991000	Aaosphaeria	0.991000	Aaosphaeria_arxii	0.990000
KP859039	Fungi	1.000000	Ascomycota	1.000000	Orbiliomycetes	1.000000	Orbiliales	1.000000	Orbiliaceae	0.999000	Hyalorbilia	0.999000	Hyalorbilia_fusarioides	0.998000
KP336763	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	0.992000	Chaetomiaceae	0.985000	Ovatospora	0.820000	Ovatospora_unipora	0.808000
AY905554	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	0.991000	Neofusicoccum	0.952000	Neofusicoccum_mangiferae	0.912000
UDB000418	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KP336774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	0.993000	Chaetomiaceae	0.989000	Parachaetomium	0.724000	Parachaetomium_inaequale	0.715000
DQ366699	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Nectriaceae	0.999000	Gliocephalotrichum	0.995000	Gliocephalotrichum_microchlamydosporum	0.770000
KU846463	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.997000	Stachybotryaceae	0.991000	Myxospora	0.957000	Myxospora_crassiseta	0.609000
MH784817	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KU597793	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.922000	Helotiales	0.877000	Lachnaceae	0.567000	Proliferodiscus	0.397000	unk	0.397000
AB304152	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetaceae	0.961000	Torulaspora	0.955000	Torulaspora_maleeae	0.952000
NR_156313	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	0.999000	Metschnikowia	0.999000	Metschnikowia_kofuensis	0.494000
KY827270	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK050431	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	1.000000	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	0.998000	Chrysozymaceae	0.995000	Chrysozyma	0.995000	Chrysozyma_griseoflava	0.685000
KX234735	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KT949904	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.972000	Amphisphaeriales	0.745000	Sporocadaceae	0.614000	Discosia	0.174000	unk	0.174000
KT949907	Fungi	1.000000	Ascomycota	0.601000	Sordariomycetes	0.201000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY827281	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MH855021	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Cephaloascaceae	0.999000	Cephaloascus	0.999000	Cephaloascus_fragrans	0.998000
FN185976	Fungi	1.000000	Ascomycota	0.714000	Leotiomycetes	0.333000	Leotiales	0.216000	Tympanidaceae	0.126000	Tympanis	0.123000	unk	0.123000
MN218820	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Xylariales	0.998000	Xylariaceae	0.992000	Xylaria	0.963000	Xylaria_ellisii	0.585000
KT949912	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KT949914	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.998000	Sporocadaceae	0.993000	Seiridium	0.750000	Seiridium_phylicae	0.478000
HM241692	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Chaetosphaeriales	1.000000	Chaetosphaeriaceae	0.999000	Pyrigemmula	0.999000	Pyrigemmula_aurantiaca	0.998000
KM039135	Fungi	1.000000	Ascomycota	0.634000	Sordariomycetes	0.234000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AY029342	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	0.999000	Bulleribasidiaceae	0.996000	Dioszegia	0.996000	Dioszegia_butyracea	0.812000
MH712825	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MN475939	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MT216220	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.998000	Agaricales	0.990000	Hymenogastraceae	0.900000	Gymnopilus	0.850000	unk	0.840000
JQ281774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.723000	Diaporthales	0.722000	Schizoparmaceae	0.618000	Coniella	0.618000	Coniella_pseudokoreana	0.530000
MK530453	Fungi	1.000000	unk	0.442000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
Z69588	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	0.999000	Trichoderma	0.999000	Trichoderma_ghanense	0.940000
KC608590	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
UDB035385	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Ascosphaerales	1.000000	Ascosphaeraceae	1.000000	Ascosphaera	1.000000	Ascosphaera_flava	0.992000
AY174797	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK409979	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AY015439	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	0.996000	Sporidiobolales	0.996000	Sporidiobolaceae	0.996000	Sporobolomyces	0.996000	Sporobolomyces_ruberrimus	0.986000
EU343815	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetales_fam_Incertae_sedis_Candida	0.999000	Candida	0.999000	Candida_gosingica	0.998000
JX941573	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	0.999000	Polyporaceae	0.950000	Perenniporia	0.948000	Perenniporia_ochroleuca	0.903000
EU343830	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	0.801000	Clavispora	0.801000	Clavispora_fructus	0.800000
JN620351	Fungi	1.000000	Basidiomycota	0.995000	Agaricostilbomycetes	0.986000	Agaricostilbales	0.974000	Kondoaceae	0.948000	Bensingtonia	0.948000	unk	0.947000
KC520546	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MW481711	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.998000	Apiosporaceae	0.997000	Apiospora	0.997000	Apiospora_pseudospegazzinii	0.897000
KX965730	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.983000	Pleosporales	0.950000	Didymosphaeriaceae	0.559000	Neokalmusia	0.121000	unk	0.121000
GQ281791	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	0.988000	Diaporthe	0.987000	Diaporthe_amygdali	0.986000
MG828901	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.958000	Pleosporales	0.883000	Phaeosphaeriaceae	0.413000	Acericola	0.147000	unk	0.147000
JQ954648	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	0.992000	Diaporthe	0.973000	Diaporthe_citrichinensis	0.968000
KX964424	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MF611640	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	0.999000	Agaricaceae	0.992000	Agaricus	0.992000	Agaricus_stevensii	0.648000
KT037522	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Mycosphaerellales	0.997000	Mycosphaerellaceae	0.990000	Pseudocercospora	0.773000	unk	0.641000
KU866677	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	1.000000	Aspergillaceae	1.000000	Aspergillus	0.999000	Aspergillus_monodii	0.895000
KF730001	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.998000	Hypocreales	0.990000	Hypocreaceae	0.974000	Trichoderma	0.974000	unk	0.943000
JX093786	Fungi	1.000000	Basidiomycota	0.991000	Agaricomycetes	0.972000	Hymenochaetales	0.935000	Hymenochaetaceae	0.884000	Fomitiporia	0.825000	unk	0.825000
KR119072	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	0.997000	Irpicaceae	0.971000	Ceriporia	0.938000	unk	0.654000
AY573202	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	0.966000	Neofusicoccum	0.802000	Neofusicoccum_lumnitzerae	0.437000
FM206456	Fungi	1.000000	Ascomycota	0.590000	Pezizomycetes	0.190000	Pezizales	0.138000	NA	0.000000	NA	0.000000	NA	0.000000
FJ378871	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
UDB037616	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
GU591650	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.997000	Agaricales	0.986000	Hymenogastraceae	0.933000	Hebeloma	0.932000	unk	0.915000
MW063202	Fungi	1.000000	Ascomycota	0.891000	Dothideomycetes	0.600000	Muyocopronales	0.425000	Muyocopronaceae	0.369000	Muyocopron	0.351000	unk	0.351000
KM065941	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Pichiaceae	0.990000	Kuraishia	0.990000	Kuraishia_ogatae	0.981000
KU846135	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.944000	Hypocreales	0.885000	Stachybotryaceae	0.541000	Achroiostachys	0.362000	unk	0.362000
MH549203	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
DQ458893	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	0.997000	Diplodia	0.611000	Diplodia_rosulata	0.609000
HM562042	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
FJ150706	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.999000	Saccharataceae	0.998000	Saccharata	0.998000	Saccharata_kirstenboschensis	0.731000
AF444408	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Udeniomyces	1.000000	Udeniomyces_megalosporus	0.999000
AF418621	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF984490	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KJ847422	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.999000	Phyllostictaceae	0.990000	Phyllosticta	0.496000	Phyllosticta_paxistimae	0.221000
KJ847424	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Botryosphaeriales	0.996000	Phyllostictaceae	0.977000	Phyllosticta	0.756000	unk	0.502000
KJ847426	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Botryosphaeriales	0.995000	Phyllostictaceae	0.971000	Phyllosticta	0.751000	unk	0.581000
AF444414	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_domesticum	0.874000
AF444415	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Cutaneotrichosporon	1.000000	Cutaneotrichosporon_moniliiforme	0.988000
AF444417	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF500530	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Pleosporaceae	0.999000	Bipolaris	0.999000	Bipolaris_drechsleri	0.552000
MN576831	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.997000	Cordycipitaceae	0.985000	Lecanicillium	0.640000	Lecanicillium_psalliotae	0.375000
JQ926291	Fungi	1.000000	Ascomycota	0.996000	Sordariomycetes	0.988000	Diaporthales	0.943000	Melanconiellaceae	0.915000	Melanconiella	0.879000	unk	0.876000
AF072238	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
EU517056	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	0.981000	Tremellales	0.963000	Bulleribasidiaceae	0.901000	Derxomyces	0.900000	unk	0.900000
AB072229	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Itersonilia	1.000000	Itersonilia_pannonica	0.997000
KY105699	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Trichomonascaceae	0.995000	Trichomonascus	0.995000	Trichomonascus_apis	0.995000
LN850760	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.658000	Microascales	0.604000	Microascaceae	0.560000	Microascus	0.459000	unk	0.459000
AF444440	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_gracile	0.858000
AF444443	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Cryptococcaceae	1.000000	Kwoniella	1.000000	Kwoniella_dendrophila	0.982000
KT217364	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.999000	Agaricales	0.993000	Hymenogastraceae	0.931000	Hebeloma	0.922000	unk	0.861000
MH555894	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Ophiostomatales	0.997000	Ophiostomataceae	0.995000	Ophiostoma	0.995000	Ophiostoma_macrosporum	0.535000
KT719167	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MF540618	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY189977	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.934000	Botryosphaeriaceae	0.926000	Dichomera	0.926000	Dichomera_gemmicola	0.785000
AF444469	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Vishniacozyma	1.000000	Vishniacozyma_victoriae	0.998000
AY540126	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Helotiales	1.000000	Dermateaceae	0.998000	Pezicula	0.969000	Pezicula_ericae	0.947000
KC222130	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KC343008	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	0.999000	Diaporthaceae	0.990000	Diaporthe	0.956000	Diaporthe_citrichinensis	0.925000
KF432982	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Russulales	0.998000	Russulaceae	0.997000	Lactarius	0.997000	Lactarius_subdulcis	0.940000
MN548907	Fungi	1.000000	Ascomycota	0.999000	Sordariomycetes	0.996000	Ophiostomatales	0.978000	Ophiostomataceae	0.958000	Graphilbum	0.941000	unk	0.903000
KX238805	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KX772550	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
GU327626	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Debaryomycetaceae	0.918000	Yamadazyma	0.918000	Yamadazyma_olivae	0.917000
MN548915	Fungi	1.000000	Ascomycota	0.998000	Sordariomycetes	0.995000	Ophiostomatales	0.974000	Ophiostomataceae	0.951000	Graphilbum	0.870000	unk	0.848000
MN108118	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MH861396	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Russulales	1.000000	Peniophoraceae	0.995000	Vararia	0.995000	Vararia_breviphysa	0.993000
KP004462	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.998000	Clypeophysalosporaceae	0.974000	Bagadiella	0.966000	Bagadiella_lunata	0.774000
GU214643	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	0.998000	Mycosphaerellaceae	0.992000	Pallidocercospora	0.845000	Pallidocercospora_heimii	0.560000
DQ632675	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.998000	Mycosphaerellales	0.992000	Mycosphaerellaceae	0.983000	Paramycosphaerella	0.502000	unk	0.467000
DQ299246	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.998000	Botryosphaeriaceae	0.958000	Macrophomina	0.503000	Macrophomina_phaseolina	0.320000
GQ505688	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Nectriaceae	0.999000	Fusarium	0.999000	Fusarium_verticillioides	0.997000
DQ632686	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.988000	Mycosphaerellales	0.962000	Mycosphaerellaceae	0.819000	Pachyramichloridium	0.213000	unk	0.213000
KP641179	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.770000	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.769000	Scleroconidioma	0.769000	unk	0.730000
EU707862	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	1.000000	Teratosphaeriaceae	0.996000	Teratosphaeria	0.996000	Teratosphaeria_fibrillosa	0.992000
AB646522	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	0.998000	Trichoderma	0.998000	Trichoderma_asperellum	0.941000
MK656288	Fungi	1.000000	unk	0.624000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
