ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
KU847240	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	0.999000	Striaticonidium	0.994000	unk	0.805000
LC259095	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	0.999000	Saccharomycetales	0.999000	Lipomycetaceae	0.999000	Lipomyces	0.991000	unk	0.991000
MN537723	Fungi	1.000000	Ascomycota	0.617000	unk	0.249000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF251156	Fungi	1.000000	Ascomycota	0.981000	Sordariomycetes	0.951000	Amphisphaeriales	0.903000	Castanediellaceae	0.783000	unk	0.670000	NA	0.000000
KX820250	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	1.000000	Clypeophysalosporaceae	1.000000	Clypeophysalospora	1.000000	Clypeophysalospora_latitans	1.000000
KU847252	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	1.000000	Xepicula	0.993000	Xepicula_leucotricha	0.993000
HQ599386	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Massariaceae	1.000000	Massaria	1.000000	Massaria_campestris	1.000000
JQ627125	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MW694951	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	1.000000	Aspergillaceae	1.000000	Penicillium	0.997000	Penicillium_cainii	0.959000
MN250204	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
JX867675	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF251172	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Phaeosphaeriaceae	0.999000	Paraphoma	0.990000	Paraphoma_radicina	0.989000
OK057148	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
OK057159	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK229175	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Juglanconidaceae	0.975000	Juglanconis	0.974000	unk	0.789000
HE962445	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AJ969625	Fungi	1.000000	Ascomycota	0.995000	Pezizomycetes	0.989000	Pezizales	0.988000	Tuberaceae	0.985000	unk	0.505000	NA	0.000000
JN388972	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY633514	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Phacidiales	1.000000	Phacidiaceae	1.000000	Phacidium	0.998000	Phacidium_lacerum	0.969000
MH872962	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Dacampiaceae	0.999000	Aaosphaeria	0.999000	Aaosphaeria_arxii	0.999000
KP859039	Fungi	1.000000	Ascomycota	1.000000	Orbiliomycetes	1.000000	Orbiliales	1.000000	Orbiliaceae	0.999000	Hyalorbilia	0.997000	Hyalorbilia_fusarioides	0.997000
KP336763	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	0.997000	Chaetomiaceae	0.996000	Ovatospora	0.891000	Ovatospora_unipora	0.890000
AY905554	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	0.999000	Neofusicoccum	0.980000	Neofusicoccum_mangiferae	0.889000
UDB000418	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KP336774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	0.996000	Chaetomiaceae	0.996000	Parachaetomium	0.790000	Parachaetomium_inaequale	0.790000
DQ366699	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Nectriaceae	1.000000	Gliocephalotrichum	0.997000	Gliocephalotrichum_microchlamydosporum	0.985000
KU846463	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.999000	Stachybotryaceae	0.998000	Myxospora	0.948000	unk	0.948000
MH784817	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KU597793	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.906000	Helotiales	0.882000	Lachnaceae	0.711000	unk	0.705000	NA	0.000000
AB304152	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetaceae	0.999000	Torulaspora	0.996000	Torulaspora_maleeae	0.996000
NR_156313	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	1.000000	Metschnikowia	1.000000	Metschnikowia_kofuensis	0.500000
KY827270	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK050431	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	1.000000	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	0.999000	Chrysozymaceae	0.998000	Chrysozyma	0.993000	unk	0.993000
KX234735	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KT949904	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.964000	Amphisphaeriales	0.772000	Sporocadaceae	0.735000	unk	0.680000	NA	0.000000
KT949907	Fungi	1.000000	Ascomycota	0.596000	unk	0.248000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY827281	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MH855021	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Cephaloascaceae	1.000000	Cephaloascus	1.000000	Cephaloascus_fragrans	1.000000
FN185976	Fungi	1.000000	Ascomycota	0.704000	Leotiomycetes	0.299000	Leotiales	0.201000	unk	0.111000	NA	0.000000	NA	0.000000
MN218820	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Xylariales	0.999000	Xylariaceae	0.998000	Xylaria	0.816000	unk	0.816000
KT949912	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KT949914	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.999000	Sporocadaceae	0.999000	Seiridium	0.815000	unk	0.812000
HM241692	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Chaetosphaeriales	1.000000	Chaetosphaeriaceae	1.000000	Pyrigemmula	0.998000	Pyrigemmula_aurantiaca	0.998000
KM039135	Fungi	1.000000	Ascomycota	0.627000	unk	0.248000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AY029342	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Dioszegia	0.995000	unk	0.995000
MH712825	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MN475939	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MT216220	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.998000	Agaricales	0.996000	Hymenogastraceae	0.981000	Gymnopilus	0.614000	unk	0.614000
JQ281774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.737000	Diaporthales	0.737000	Schizoparmaceae	0.705000	Coniella	0.704000	unk	0.704000
MK530453	Fungi	1.000000	unk	0.399000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
Z69588	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	1.000000	Trichoderma	0.999000	Trichoderma_ghanense	0.987000
KC608590	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
UDB035385	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Ascosphaerales	1.000000	Ascosphaeraceae	1.000000	Ascosphaera	1.000000	Ascosphaera_flava	1.000000
AY174797	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK409979	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
AY015439	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	0.996000	Sporidiobolales	0.996000	Sporidiobolaceae	0.996000	Sporobolomyces	0.996000	Sporobolomyces_ruberrimus	0.996000
EU343815	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetales_fam_Incertae_sedis_Candida	1.000000	Candida	1.000000	Candida_gosingica	0.999000
JX941573	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	1.000000	Polyporaceae	0.974000	Perenniporia	0.884000	unk	0.881000
EU343830	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	0.907000	Clavispora	0.907000	Clavispora_fructus	0.907000
JN620351	Fungi	1.000000	Basidiomycota	0.994000	Agaricostilbomycetes	0.983000	Agaricostilbales	0.981000	Kondoaceae	0.976000	unk	0.544000	NA	0.000000
KC520546	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MW481711	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.999000	Apiosporaceae	0.999000	Apiospora	0.996000	unk	0.991000
KX965730	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.978000	Pleosporales	0.958000	Didymosphaeriaceae	0.798000	unk	0.644000	NA	0.000000
GQ281791	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	0.998000	Diaporthe	0.997000	Diaporthe_amygdali	0.993000
MG828901	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.948000	Pleosporales	0.893000	Phaeosphaeriaceae	0.469000	unk	0.465000	NA	0.000000
JQ954648	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	1.000000	Diaporthe	0.991000	Diaporthe_citrichinensis	0.762000
KX964424	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MF611640	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Agaricaceae	0.999000	Agaricus	0.936000	unk	0.936000
KT037522	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Mycosphaerellales	0.998000	Mycosphaerellaceae	0.998000	Pseudocercospora	0.480000	unk	0.480000
KU866677	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	1.000000	Aspergillaceae	1.000000	Aspergillus	0.999000	Aspergillus_monodii	0.968000
KF730001	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.997000	Hypocreales	0.995000	Hypocreaceae	0.992000	unk	0.497000	NA	0.000000
JX093786	Fungi	1.000000	Basidiomycota	0.988000	Agaricomycetes	0.969000	Hymenochaetales	0.957000	Hymenochaetaceae	0.922000	unk	0.914000	NA	0.000000
KR119072	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	0.999000	Irpicaceae	0.998000	Ceriporia	0.908000	unk	0.908000
AY573202	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	0.995000	Neofusicoccum	0.884000	Neofusicoccum_lumnitzerae	0.495000
FM206456	Fungi	1.000000	Ascomycota	0.586000	unk	0.256000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
FJ378871	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
UDB037616	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
GU591650	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.997000	Agaricales	0.995000	Hymenogastraceae	0.986000	Hebeloma	0.557000	unk	0.557000
MW063202	Fungi	1.000000	Ascomycota	0.880000	Dothideomycetes	0.585000	Muyocopronales	0.399000	Muyocopronaceae	0.358000	unk	0.358000	NA	0.000000
KM065941	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Pichiaceae	0.998000	Kuraishia	0.984000	Kuraishia_ogatae	0.943000
KU846135	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.940000	Hypocreales	0.909000	Stachybotryaceae	0.769000	unk	0.734000	NA	0.000000
MH549203	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
DQ458893	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	1.000000	Diplodia	0.691000	Diplodia_rosulata	0.690000
HM562042	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
FJ150706	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Saccharataceae	1.000000	Saccharata	0.999000	Saccharata_kirstenboschensis	0.806000
AF444408	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Udeniomyces	1.000000	Udeniomyces_megalosporus	1.000000
AF418621	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF984490	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KJ847422	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.999000	Phyllostictaceae	0.999000	Phyllosticta	0.502000	unk	0.502000
KJ847424	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Botryosphaeriales	0.998000	Phyllostictaceae	0.996000	Phyllosticta	0.799000	unk	0.799000
KJ847426	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Botryosphaeriales	0.998000	Phyllostictaceae	0.994000	Phyllosticta	0.794000	unk	0.794000
AF444414	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_domesticum	0.999000
AF444415	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Cutaneotrichosporon	1.000000	Cutaneotrichosporon_moniliiforme	1.000000
AF444417	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KF500530	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Pleosporaceae	1.000000	Bipolaris	0.999000	Bipolaris_drechsleri	0.921000
MN576831	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	0.999000	Cordycipitaceae	0.999000	Lecanicillium	0.690000	unk	0.608000
JQ926291	Fungi	1.000000	Ascomycota	0.994000	Sordariomycetes	0.987000	Diaporthales	0.972000	Melanconiellaceae	0.968000	unk	0.642000	NA	0.000000
AF072238	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
EU517056	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	0.977000	Tremellales	0.973000	Bulleribasidiaceae	0.961000	unk	0.744000	NA	0.000000
AB072229	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Itersonilia	1.000000	Itersonilia_pannonica	1.000000
KY105699	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Trichomonascaceae	0.999000	Trichomonascus	0.998000	Trichomonascus_apis	0.998000
LN850760	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.662000	Microascales	0.627000	Microascaceae	0.611000	unk	0.593000	NA	0.000000
AF444440	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_gracile	0.998000
AF444443	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Cryptococcaceae	1.000000	Kwoniella	1.000000	Kwoniella_dendrophila	1.000000
KT217364	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.998000	Agaricales	0.998000	Hymenogastraceae	0.986000	Hebeloma	0.759000	unk	0.759000
MH555894	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Ophiostomatales	0.999000	Ophiostomataceae	0.999000	Ophiostoma	0.890000	unk	0.890000
KT719167	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MF540618	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KY189977	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.981000	Botryosphaeriaceae	0.973000	Dichomera	0.963000	unk	0.956000
AF444469	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Vishniacozyma	1.000000	Vishniacozyma_victoriae	1.000000
AY540126	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Helotiales	1.000000	Dermateaceae	1.000000	Pezicula	0.983000	Pezicula_ericae	0.945000
KC222130	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KC343008	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	0.999000	Diaporthe	0.980000	unk	0.961000
KF432982	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Russulales	1.000000	Russulaceae	1.000000	Lactarius	0.994000	unk	0.993000
MN548907	Fungi	1.000000	Ascomycota	0.998000	Sordariomycetes	0.996000	Ophiostomatales	0.991000	Ophiostomataceae	0.954000	Graphilbum	0.675000	unk	0.675000
KX238805	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
KX772550	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
GU327626	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Debaryomycetaceae	0.947000	Yamadazyma	0.947000	Yamadazyma_olivae	0.946000
MN548915	Fungi	1.000000	Ascomycota	0.997000	Sordariomycetes	0.995000	Ophiostomatales	0.989000	Ophiostomataceae	0.945000	Graphilbum	0.568000	unk	0.568000
MN108118	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MH861396	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Russulales	1.000000	Peniophoraceae	0.994000	Vararia	0.965000	Vararia_breviphysa	0.965000
KP004462	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.999000	Amphisphaeriales	0.999000	Clypeophysalosporaceae	0.997000	Bagadiella	0.990000	unk	0.990000
GU214643	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	0.999000	Mycosphaerellaceae	0.999000	Pallidocercospora	0.756000	unk	0.756000
DQ632675	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.998000	Mycosphaerellales	0.996000	Mycosphaerellaceae	0.995000	unk	0.514000	NA	0.000000
DQ299246	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.999000	Botryosphaeriaceae	0.995000	Macrophomina	0.561000	unk	0.560000
GQ505688	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Nectriaceae	1.000000	Fusarium	0.996000	Fusarium_verticillioides	0.992000
DQ632686	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.985000	Mycosphaerellales	0.970000	Mycosphaerellaceae	0.926000	unk	0.866000	NA	0.000000
KP641179	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.999000	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	0.825000	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	0.825000	Scleroconidioma	0.811000	unk	0.811000
EU707862	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	1.000000	Teratosphaeriaceae	1.000000	Teratosphaeria	0.992000	Teratosphaeria_fibrillosa	0.991000
AB646522	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	1.000000	Trichoderma	0.994000	unk	0.948000
MK656288	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
MK617882	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Agaricaceae	1.000000	Agaricus	0.996000	unk	0.663000
JN791620	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.993000	Botryosphaeriales	0.987000	Phyllostictaceae	0.986000	Phyllosticta	0.789000	unk	0.789000
DQ485653	Fungi	1.000000	Chytridiomycota	1.000000	Rhizophydiomycetes	0.960000	Rhizophydiales	0.956000	Terramycetaceae	0.922000	unk	0.873000	NA	0.000000
KU219603	Fungi	1.000000	unk	0.566000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
