ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
KU597793	Ascomycota	Leotiomycetes	Tremellales	Bulleribasidiaceae	Penicillium	Penicillium_melinii	0.9991217	0.14253603	0.09597644	0.08175507	0.03371969	0.018767899
AB304152	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Metschnikowia	Alloascoidea_hylecoeti	0.9999974	0.9981103	0.9979938	0.3166026	0.11363359	0.042733982
NR_156313	Ascomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Scirrhia	Metschnikowia_kofuensis	0.9962373	0.39603332	0.73895603	0.17942855	0.046332426	0.04388881
KY827270	Basidiomycota	Saccharomycetes	Tilletiales	Bulleribasidiaceae	Teunomyces	Yarrowia_bubula	0.94861925	0.23688605	0.110232234	0.09191788	0.044769403	0.02200076
MK050431	Ascomycota	Saccharomycetes	Saccharomycetales	Alloascoideaceae	Nakazawaea	Leucosporidium_fragarium	0.9981369	0.68126655	0.5571719	0.075750306	0.09055935	0.02262791
KX234735	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	Chaetomella_raphigera	0.9068476	0.55267483	0.47285822	0.15674561	0.2070567	0.020137124
KT949904	Ascomycota	Sordariomycetes	Orbiliales	Beltraniaceae	Wickerhamomyces	Beltrania_pseudorhombica	0.99997365	0.3062196	0.14894344	0.12538277	0.06404572	0.07495316
KT949907	Ascomycota	Saccharomycetes	Saccharomycetales	Aspergillaceae	Clavispora	Yarrowia_divulgata	0.999627	0.39933264	0.33588487	0.10343355	0.08365929	0.032572184
KY827281	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_buenavistaensis	0.9975304	0.9746293	0.95603776	0.40357608	0.45597905	0.033798814
MH855021	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Cephaloascus_fragrans	0.999992	0.80659974	0.7622297	0.22336146	0.1536108	0.027713478
FN185976	Ascomycota	Dothideomycetes	Venturiales	Cylindrosympodiaceae	Tothia	Yarrowia_yakushimensis	0.9996991	0.6715878	0.22319905	0.05634591	0.04756534	0.0170537
MN218820	Ascomycota	Saccharomycetes	Saccharomycetales	Xylariaceae	Xylaria	Wickerhamomyces_rabaulensis	0.9999329	0.5118668	0.551726	0.28321204	0.18196782	0.05752381
KT949912	Ascomycota	Saccharomycetes	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Volucrispora	Yarrowia	Yarrowia_divulgata	0.9998877	0.30337635	0.22699489	0.039787132	0.04951605	0.039460883
KT949914	Ascomycota	Exobasidiomycetes	Exobasidiales	Metschnikowiaceae	Clavispora	Exobasidium_vaccinii	0.40944535	0.2437548	0.20916311	0.44924712	0.09257052	0.047724452
HM241692	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Pyrigemmula	Pyrigemmula_aurantiaca	0.99995124	0.6652335	0.077877015	0.039139178	0.0446082	0.025979655
KM039135	Ascomycota	Saccharomycetes	Saccharomycetales	Pezizomycotina_fam_Incertae_sedis_Cytosporina	Cytosporina	Cytosporina_aspera	0.99998295	0.46337134	0.3121612	0.07175657	0.0510003	0.07785359
AY029342	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_butyracea	0.8789097	0.86013716	0.8671053	0.31537056	0.22524233	0.03941699
MH712825	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Yarrowia	Candida_viswanathii	0.9970168	0.41922256	0.2782357	0.10692441	0.06730888	0.023934472
MN475939	Ascomycota	Tremellomycetes	Spiculogloeales	Cuniculitremaceae	Fellomyces	Phyllozyma_linderae	0.9508084	0.27532232	0.15561295	0.046832614	0.021903206	0.026764218
MT216220	Ascomycota	Tremellomycetes	Trichosporonales	Aspergillaceae	Fusarium	Psathyrella_piluliformis	0.84167725	0.41548517	0.16643511	0.17220579	0.044155996	0.011891537
JQ281774	Ascomycota	Saccharomycetes	Pezizomycotina_ord_Incertae_sedis_Korunomyces	Podosporaceae	Podospora	Coniella_pseudokoreana	0.99947196	0.20767774	0.20940386	0.09546602	0.15550962	0.034495123
MK530453	Ascomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Phaeotremella_foliacea	0.9981121	0.8307025	0.8840321	0.3400913	0.07662287	0.031794112
Z69588	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_ghanense	0.9999893	0.68452656	0.80669564	0.3242983	0.053989533	0.02162393
KC608590	Basidiomycota	Tremellomycetes	Agaricostilbales	Symmetrosporaceae	Ramularia	Psathyrella_microrhiza	0.99157155	0.23273468	0.047142647	0.04412545	0.034481265	0.041555114
UDB035385	Ascomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Nielozyma	Nielozyma_formosana	0.99694496	0.41331634	0.63892156	0.4784447	0.18613794	0.10966131
AY174797	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Nielozyma	Nielozyma_formosana	0.9788502	0.5268635	0.14600955	0.24150237	0.044163268	0.04177754
MK409979	Ascomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Metschnikowia	Yarrowia_deformans	0.9985049	0.77051985	0.8928627	0.71034306	0.15181117	0.03782199
AY015439	Mucoromycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Starmera	Sporobolomyces_ruberrimus	0.5605642	0.33425635	0.14328425	0.12090927	0.060607407	0.12935123
EU343815	Ascomycota	Tremellomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Diutina_pseudorugosa	0.9086827	0.5910897	0.42434713	0.269398	0.16923222	0.056174457
JX941573	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Komagataella	Candida_anutae	0.65408313	0.8237971	0.5335347	0.24318387	0.11135821	0.04119676
EU343830	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Clavispora	Yarrowia_divulgata	0.9980704	0.21903294	0.14336547	0.120845884	0.13016309	0.057426427
JN620351	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Yarrowia	Yarrowia_galli	0.99867564	0.76804477	0.6928467	0.19929646	0.13225022	0.04306378
KC520546	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Starmera	Starmera_caribaea	0.8511813	0.74397486	0.5967396	0.12190269	0.09023085	0.040231656
MW481711	Ascomycota	Saccharomycetes	Saccharomycetales	Orbiliaceae	Wickerhamomyces	Candida_silvicultrix	0.9999553	0.38710853	0.28072357	0.03842453	0.10199719	0.013889566
KX965730	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	Yarrowia_divulgata	0.9999739	0.5640545	0.31395847	0.05275163	0.027575498	0.024875864
GQ281791	Ascomycota	Sordariomycetes	Xylariales	Diaporthaceae	Diaporthe	Diaporthe_amygdali	0.9996424	0.610928	0.08207638	0.34705317	0.3282418	0.030278167
MG828901	Ascomycota	Dothideomycetes	Pleosporales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Yarrowia_divulgata	0.9999714	0.55377936	0.60878414	0.3722598	0.34210494	0.057533536
JQ954648	Ascomycota	Saccharomycetes	Saccharomycetales	Diaporthaceae	Diaporthe	Diaporthe_citrichinensis	0.9998611	0.23654112	0.25126284	0.21969658	0.16943325	0.09347006
KX964424	Ascomycota	Tremellomycetes	Tremellales	Trichomonascaceae	Blastobotrys	Wickerhamiella_hasegawae	0.747563	0.2459631	0.1611522	0.07635623	0.0757165	0.021932893
MF611640	Basidiomycota	Moniliellomycetes	Umbelopsidales	Umbelopsidaceae	Papiliotrema	Papiliotrema_laurentii	0.96007365	0.29900944	0.22666132	0.08263522	0.03489365	0.029054143
KT037522	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Pseudocercospora_araliae	0.99734503	0.7650668	0.69977313	0.40610662	0.09508632	0.09379566
KU866677	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_monodii	0.9999398	0.8544473	0.6155459	0.7740468	0.7783103	0.472374
KF730001	Ascomycota	Saccharomycetes	Hypocreales	Tremellaceae	Tremella	Tremella_cinnabarina	0.999992	0.23597881	0.75310975	0.07879877	0.07177577	0.013971616
JX093786	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Candida	Candida_anutae	0.99888164	0.60947436	0.39527634	0.10687061	0.064083256	0.04388441
KR119072	Basidiomycota	Saccharomycetes	Polyporales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Phlebia	Phlebia_centrifuga	0.9984781	0.17873271	0.29859227	0.08724706	0.04383592	0.019994589
AY573202	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum_mangiferae	0.9998995	0.8384369	0.8242993	0.69422203	0.7025975	0.3150277
FM206456	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Yarrowia	Geomyces_auratus	0.9999218	0.59720063	0.47207254	0.06392733	0.06927078	0.02343637
FJ378871	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Yarrowia_divulgata	0.999967	0.37677622	0.36054316	0.05869911	0.048225656	0.015712176
UDB037616	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Teunomyces_gatunensis	0.92471707	0.43442178	0.263053	0.12926222	0.04862436	0.03744295
GU591650	Ascomycota	Saccharomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_cinnamopurpureum	0.9885445	0.11765192	0.13305795	0.12471513	0.1533365	0.06949091
MW063202	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Yarrowia_divulgata	0.99773407	0.40618637	0.28290606	0.057327643	0.056886088	0.03313511
KM065941	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Hyphopichia_gotoi	0.9999701	0.84947604	0.85547	0.16730723	0.15599644	0.033744745
KU846135	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Kaskaskia	Kaskaskia_gleditsiae	0.99997246	0.9231755	0.9797948	0.6497574	0.056177642	0.029471118
MH549203	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Komagataella	Aspergillus_fumigatus	0.7514709	0.3678717	0.27150196	0.37726924	0.21140167	0.025476
DQ458893	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia_rosulata	0.9999926	0.919871	0.9296898	0.82554233	0.5531078	0.3242936
HM562042	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Yarrowia_bubula	0.99402905	0.57462716	0.41391352	0.3385187	0.22094154	0.027685245
FJ150706	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Comminutispora	Saccharata_kirstenboschensis	0.9999423	0.87452716	0.3283465	0.13251112	0.07158411	0.06100541
AF444408	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Metschnikowia	Cylindrocladiella_variabilis	0.72344357	0.4132776	0.33117288	0.19274637	0.09648532	0.041574713
AF418621	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Fomitopsis	Microstroma_bacarum	0.99904805	0.5560538	0.22214714	0.056267727	0.09358477	0.037197746
KF984490	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Diutina	Middelhovenomyces_tepae	0.99900717	0.9383928	0.9357947	0.23279168	0.09378178	0.062335625
KJ847422	Ascomycota	Tremellomycetes	Botryosphaeriales	Tympanidaceae	Tremella	Yarrowia_galli	0.9989753	0.43209413	0.2638086	0.08179132	0.029568003	0.014784568
KJ847424	Ascomycota	Dothideomycetes	Botryosphaeriales	Tympanidaceae	Lichenoconium	Yarrowia_galli	0.999956	0.8159141	0.38403413	0.10867417	0.045089383	0.063980736
KJ847426	Ascomycota	Dothideomycetes	Tremellales	Tremellaceae	Tremella	Yarrowia_divulgata	0.99998856	0.4206395	0.1894157	0.07715526	0.047852643	0.0376463
AF444414	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_domesticum	0.96074843	0.2765892	0.27825892	0.11093195	0.30241475	0.27695292
AF444415	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Cutaneotrichosporon_moniliiforme	0.94157314	0.7150113	0.41404435	0.20284009	0.09565451	0.18699774
AF444417	Ascomycota	Saccharomycetes	Saccharomycetales	Mrakiaceae	Diutina	Danielozyma_ontarioensis	0.999742	0.75848067	0.5809314	0.108958595	0.048679844	0.03159236
KF500530	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_drechsleri	0.9997811	0.9096016	0.90900815	0.68296635	0.32042962	0.17381963
MN576831	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cutaneotrichosporon	Cordyceps_cateniobliqua	0.6812561	0.7619683	0.2590704	0.091211036	0.12049047	0.075778335
JQ926291	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Goidanichiella	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Matsushimomyces_verrucophorus	0.9999987	0.76544297	0.0920435	0.045027655	0.118890345	0.041565042
AF072238	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Yarrowia_galli	0.9997148	0.30856252	0.19104265	0.049696915	0.045425016	0.02354376
EU517056	Ascomycota	Saccharomycetes	Saccharomycetales	Bulleribasidiaceae	Yarrowia	Yarrowia_divulgata	0.98934233	0.77894175	0.57625264	0.190917	0.25425154	0.08805957
AB072229	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Hyphopichia	Metschnikowia_noctiluminum	0.94144505	0.6022948	0.50175315	0.10277389	0.055291243	0.03591086
KY105699	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Clavispora	Trichomonascus_apis	0.99996006	0.9748659	0.963765	0.61211795	0.12506008	0.06530846
LN850760	Ascomycota	Sordariomycetes	Tremellales	Microascaceae	Alatospora	Pithoascus_exsertus	0.99986553	0.3655728	0.18321054	0.12008932	0.043800376	0.025380347
AF444440	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_gracile	0.99936754	0.7419473	0.5628729	0.39965588	0.7716276	0.10951773
AF444443	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Holtermannia_corniformis	0.9943123	0.94745433	0.9206768	0.27645177	0.18681587	0.042624436
KT217364	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Robbauera_albescens	0.9446847	0.16476475	0.17344385	0.07677923	0.06490074	0.021413388
MH555894	Ascomycota	Sordariomycetes	Saccharomycetales	Coronophorales_fam_Incertae_sedis_Papulaspora	Ophiostoma	Thyridium_cornearis	0.9999987	0.9249301	0.2415791	0.04014582	0.04070165	0.040868167
KT719167	Ascomycota	Saccharomycetes	Saccharomycetales	Bulleribasidiaceae	Phaeosphaeriopsis	Cyclothyriella_rubronotata	0.978874	0.62265867	0.4576657	0.0589458	0.04410539	0.015912594
MF540618	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_crocea	0.81643647	0.59714353	0.26708427	0.58055776	0.10436811	0.03601406
KY189977	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Lipomyces	Dichomera_gemmicola	0.9995821	0.84843516	0.14567497	0.5025562	0.07731951	0.04182781
AF444469	Ascomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_penaeus	0.8926733	0.4285172	0.48497215	0.37556744	0.38313487	0.053930998
AY540126	Ascomycota	Leotiomycetes	Leotiales	Dermateaceae	Archaeorhizomyces	Tympanis_prunicola	0.9995695	0.12999481	0.10479736	0.19318976	0.03966528	0.05610953
