ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
HQ260334	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Teunomyces	Peterozyma_toletana	0.9999912	0.9922082	0.9920696	0.16752014	0.11632166	0.044418707
UDB038245	Basidiomycota	Agaricomycetes	Agaricostilbales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	0.997241	0.46866706	0.11086917	0.10466123	0.03859231	0.024256693
KM591585	Ascomycota	Eurotiomycetes	Mycocaliciales	Aspergillaceae	Metschnikowia	Candida_middelhoveniana	0.9996985	0.16046895	0.06278121	0.052339006	0.0754306	0.022925334
MT477069	Ascomycota	Eurotiomycetes	Chaetothyriales	Cytosporaceae	Mycosylva	Papulaspora_funabasensis	0.9999064	0.24964769	0.05303761	0.035564426	0.029730137	0.026785951
KP272110	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Hyphopichia	Ascoidea_asiatica	0.9999852	0.9785138	0.97256875	0.24220462	0.17903268	0.03093729
KU845985	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Fusarium	Fusarium_buharicum	0.9999429	0.45589578	0.8332819	0.17195281	0.2467326	0.033830162
JQ989328	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Diutina_pseudorugosa	0.99909747	0.87925094	0.796603	0.31769454	0.2337667	0.061436705
JN000071	Ascomycota	Microbotryomycetes	Microbotryales	Metschnikowiaceae	Metschnikowia	Metschnikowia_drosophilae	0.99377656	0.36717808	0.19358702	0.28987816	0.06138409	0.01400154
MT477071	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Arthrobotryum	Pezizomycotina_fam_Incertae_sedis_Arthrobotryum	Arthrobotryum	Papulaspora_funabasensis	0.9999137	0.1736009	0.07023865	0.061921548	0.047451194	0.029582577
JN942681	Ascomycota	Saccharomycetes	Saccharomycetales	Nectriaceae	Dioszegia	Starmerella_batistae	0.9973699	0.28857002	0.283004	0.2532183	0.10074891	0.020378629
EU514225	Ascomycota	Dothideomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Bipolaris_microlaenae	0.9999074	0.59683454	0.14463982	0.13456675	0.0679781	0.03259114
KU847232	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	Striaticonidium_brachysporum	0.9997943	0.71711564	0.3621307	0.8019952	0.4267288	0.21520478
KU847240	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	Striaticonidium_synnematum	0.9997603	0.81656784	0.6184156	0.71801305	0.17782952	0.13266058
LC259095	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces_yamadae	0.9999757	0.8119896	0.85307264	0.27586645	0.46414903	0.08373919
MN537723	Ascomycota	Eurotiomycetes	Eurotiales	Orbiliaceae	Heimiodora	Hamigera_paravellanea	0.9999119	0.4524347	0.096699454	0.088962965	0.033473764	0.01703579
KF251156	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Diutina_pseudorugosa	0.99984586	0.7564384	0.785407	0.274189	0.14303534	0.15352552
KX820250	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Teunomyces	Kodamaea_anthophila	0.9999175	0.9891589	0.9923636	0.24596374	0.20811418	0.04922395
KU847252	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Dactylonectria	Nectria_mariae	0.99991226	0.9241743	0.9582591	0.44238174	0.10977752	0.040380236
HQ599386	Ascomycota	Dothideomycetes	Saccharomycetales	Massariaceae	Lipomyces	Lasiodiplodia_gonubiensis	0.9955693	0.63558817	0.12861563	0.06034922	0.12764445	0.04384144
JQ627125	Ascomycota	Dothideomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Pallidocercospora	Candida_anutae	0.9999304	0.33018202	0.23903395	0.04608738	0.04004157	0.046638343
MW694951	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_formosanum	0.9999279	0.95856416	0.92779577	0.8190425	0.15318185	0.07848344
MN250204	Ascomycota	Eurotiomycetes	Saccharomycetales	Aspergillaceae	Penicillium	Hyaloscypha_finlandica	0.99885404	0.37294543	0.28253928	0.16545992	0.074649744	0.040035557
JX867675	Ascomycota	Dothideomycetes	Pleosporales	Pezizomycotina_fam_Incertae_sedis_Staheliella	Staheliella	Candida_hispaniensis	0.999764	0.30672938	0.31611606	0.08793247	0.041041676	0.06796779
KF251172	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Paraphoma	Candida_haemuloni	0.9999527	0.72297126	0.69394624	0.057260055	0.045812115	0.03118653
OK057148	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Alloascoidea	Ascoidea_asiatica	0.99969363	0.98944795	0.9856791	0.13642453	0.107640155	0.06804659
OK057159	Ascomycota	Saccharomycetes	Saccharomycetales	Aspergillaceae	Hyphopichia	Penicillium_polonicum	0.9985902	0.6910379	0.524369	0.08229602	0.07957305	0.02256774
MK229175	Ascomycota	Sordariomycetes	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Goidanichiella	Melanconis	Sterigmatobotrys_macrocarpa	0.9999552	0.8621188	0.12532434	0.034346644	0.046362236	0.020355716
HE962445	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Nadsonia_starkeyi-henricii	0.9999882	0.9798651	0.9677876	0.53458786	0.37362355	0.04505259
AJ969625	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Candida	Suhomyces_choctaworum	0.99971575	0.67888504	0.6704713	0.15671842	0.14845893	0.02637754
JN388972	Mucoromycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis_Microsporomycetaceae	Metschnikowiaceae	Microsporomyces	Zygosaccharomyces_cidri	0.53186524	0.5664181	0.13742279	0.056847185	0.054666113	0.022323066
KY633514	Ascomycota	Saccharomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_lacerum	0.99998903	0.16496976	0.27787295	0.21500948	0.11470068	0.21164425
MH872962	Ascomycota	Dothideomycetes	Pleosporales	Dacampiaceae	Aaosphaeria	Aaosphaeria_arxii	0.999821	0.7170891	0.19862738	0.11985517	0.08575785	0.04879744
KP859039	Ascomycota	Saccharomycetes	Eurotiales	Pezizomycotina_fam_Incertae_sedis_Vanakripa	Penicillium	Vanakripa_minutiellipsoidea	0.9997335	0.37290758	0.23116677	0.09679127	0.14653625	0.019467918
KP336763	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Hyalosphaerella_fragilis	0.9999914	0.6370137	0.588983	0.40532348	0.078684166	0.051855892
AY905554	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum_mangiferae	0.99992454	0.8985567	0.9041245	0.6551764	0.1692208	0.10732098
UDB000418	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_mesenterica	0.8848882	0.4531234	0.25772288	0.37412977	0.11107008	0.11722498
KP336774	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens	0.99989986	0.47388372	0.80386543	0.7643655	0.5352849	0.41498923
DQ366699	Ascomycota	Saccharomycetes	Saccharomycetales	Nectriaceae	Gliocephalotrichum	Gliocephalotrichum_ohiense	0.99998605	0.33389807	0.21417633	0.9010901	0.83191323	0.3647348
KU846463	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Staheliella	Staheliella_nodosa	0.99999547	0.66069335	0.460747	0.14108276	0.03866842	0.031435348
MH784817	Mucoromycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Kodamaea_kakaduensis	0.6055126	0.42247024	0.45920002	0.36738747	0.095406495	0.02148895
KU597793	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Herpotrichia	Geotrichum_phurueaensis	0.99999356	0.7460839	0.55049676	0.07957236	0.072222434	0.041489813
AB304152	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Candida	Ascoidea_asiatica	0.9999918	0.99652976	0.99710816	0.33019686	0.12937032	0.071436144
NR_156313	Ascomycota	Eurotiomycetes	Eurotiales	Metschnikowiaceae	Metschnikowia	Metschnikowia_viticola	0.99061906	0.48307577	0.28030095	0.12528226	0.14177924	0.16098003
KY827270	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Hyphopichia	Hyphopichia_pseudorhagii	0.9594819	0.78152406	0.65307575	0.22459745	0.20538856	0.033384167
MK050431	Ascomycota	Saccharomycetes	Saccharomycetales	Chrysozymaceae	Metschnikowia	Metschnikowia_hawaiiana	0.99986124	0.35473734	0.2509083	0.23045766	0.23383823	0.038764335
KX234735	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Teunomyces	Hyphopichia_pseudorhagii	0.9503929	0.515204	0.39961743	0.14869677	0.19598967	0.046985585
KT949904	Ascomycota	Sordariomycetes	Saccharomycetales	Lipomycetaceae	Fusarium	Pleurotheciopsis_tropicalis	0.9999565	0.82938206	0.13156591	0.04052704	0.054498076	0.023454882
KT949907	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Hyphopichia	Babjevia_anomala	0.9999491	0.64778256	0.5253606	0.1461376	0.03244624	0.021910496
KY827281	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Hyphopichia	Diutina_pseudorugosa	0.92772806	0.8605194	0.7041737	0.20049465	0.08977564	0.055972043
MH855021	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Cephaloascus	Cephaloascus_fragrans	0.9999769	0.97093594	0.96248925	0.32733652	0.20261826	0.24706157
FN185976	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Myxosporella	Pezizomycotina_ord_Incertae_sedis_Myxosporella	Pezizomycotina_fam_Incertae_sedis_Heimiodora	Metschnikowia	Heimiodora_verticillata	0.9998141	0.087307565	0.055497207	0.07802495	0.044211082	0.023426406
MN218820	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Diutina_pseudorugosa	0.9999863	0.75041854	0.7663033	0.13881214	0.15796702	0.08815569
KT949912	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Diutina_pseudorugosa	0.99998546	0.4736362	0.5460364	0.18396573	0.13952447	0.12281843
KT949914	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Monascus	Metschnikowia_drosophilae	0.9838186	0.4905123	0.47186244	0.15645216	0.07375688	0.019068344
HM241692	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Vanakripa	Pyrigemmula_aurantiaca	0.9999938	0.2896018	0.22010066	0.055111993	0.04579366	0.036911607
KM039135	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_middelhoveniana	0.99942267	0.38948858	0.20437656	0.08314004	0.060460627	0.017141793
AY029342	Ascomycota	Dothideomycetes	Corticiales	Saccharomycetales_fam_Incertae_sedis_Danielozyma	Scirrhia	Fusarium_chlamydosporum	0.7976208	0.1628554	0.079852894	0.08904209	0.039598774	0.059433583
MH712825	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	Suhomyces_atakaporum	0.99913883	0.23558524	0.2427019	0.047529798	0.045587584	0.018130498
MN475939	Ascomycota	Saccharomycetes	Saccharomycetales	Ajellomycetaceae	Scopularia	Sarea_resinae	0.9996644	0.23381972	0.24398817	0.053295925	0.022010602	0.012962537
MT216220	Basidiomycota	Eurotiomycetes	Agaricales	Psathyrellaceae	Panaeolus	Vararia_abortiphysa	0.874826	0.18701205	0.69659066	0.12392756	0.08745431	0.03143487
JQ281774	Ascomycota	Sordariomycetes	Saccharomycetales	Schizoparmaceae	Coniella	Coniella_pseudokoreana	0.9994584	0.31523505	0.2115111	0.25981873	0.1537146	0.06554412
MK530453	Ascomycota	Saccharomycetes	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Goidanichiella	Diutina	Schwanniomyces_etchellsii	0.995031	0.15921491	0.15603104	0.05859168	0.023289053	0.015115195
Z69588	Ascomycota	Saccharomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_ghanense	0.9999939	0.33278024	0.32186168	0.28925806	0.61067873	0.08534885
KC608590	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Hyphopichia	Hyphopichia_pseudorhagii	0.9835555	0.45827955	0.38389266	0.20858073	0.17522198	0.047505174
UDB035385	Ascomycota	Eurotiomycetes	Ascosphaerales	Ascosphaeraceae	Ascosphaera	Ascosphaera_flava	0.9999708	0.834096	0.2872828	0.339158	0.13242002	0.08264868
AY174797	Ascomycota	Eurotiomycetes	Pezizomycotina_ord_Incertae_sedis_Trichosporiella	Pezizomycotina_fam_Incertae_sedis_Trichosporiella	Candida	Trichosporiella_multisporum	0.99430424	0.29731646	0.20762712	0.14746208	0.052959383	0.034563232
MK409979	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Myxozyma_monticola	0.9840628	0.1794413	0.12366453	0.07950286	0.06319444	0.012960816
AY015439	Ascomycota	Saccharomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_ruberrimus	0.9975587	0.80847156	0.40791616	0.38023758	0.13077933	0.15855977
EU343815	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Metschnikowia	Hyphopichia_gotoi	0.9999583	0.6445116	0.6777462	0.09223025	0.06292664	0.040138263
JX941573	Ascomycota	Eurotiomycetes	Saccharomycetales	Phaffomycetaceae	Epithele	Starmera_caribaea	0.9339925	0.3834868	0.20965162	0.05220952	0.089893036	0.016800743
EU343830	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Candida	Candida_anutae	0.99547946	0.24718231	0.1690232	0.18158147	0.02762875	0.023015393
JN620351	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Diutina_rugosa	0.9994611	0.86425066	0.9064512	0.39953327	0.3718519	0.08966279
KC520546	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Trichosporiella_multisporum	0.9994648	0.36986065	0.40360233	0.20235391	0.20503223	0.030459661
MW481711	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Apiospora	Pleurotheciopsis_tropicalis	0.99996126	0.48156467	0.35568285	0.06657529	0.062297117	0.020790594
KX965730	Ascomycota	Saccharomycetes	Pleosporales	Orbiliaceae	Pyrenochaetopsis	Halobyssothecium_obiones	0.9999951	0.27763948	0.28864393	0.0863855	0.04808162	0.042175736
GQ281791	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Goidanichiella	Cytosporaceae	Diutina	Diaporthe_amygdali	0.9996698	0.16594635	0.07051659	0.1182084	0.034619037	0.06983812
MG828901	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Candida	Gilmaniella_humicola	0.9999261	0.5830036	0.84263504	0.30435246	0.12279194	0.044741638
JQ954648	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Diaporthe_citrichinensis	0.9998085	0.359785	0.07599635	0.1721057	0.11267088	0.024345048
KX964424	Ascomycota	Saccharomycetes	Saccharomycetales	Cyphellaceae	Nakazawaea	Hyphopichia_pseudorhagii	0.9731477	0.4648633	0.32733753	0.13844766	0.084329516	0.042016048
MF611640	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Lachancea_meyersii	0.35627368	0.5793784	0.42706782	0.09568831	0.07199782	0.022708192
KT037522	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pallidocercospora	Dothistroma_pini	0.9999981	0.7213767	0.75957984	0.88656676	0.09606761	0.05151102
KU866677	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Monascus	Aspergillus_monodii	0.99999714	0.95591986	0.8789188	0.6854065	0.16569315	0.05350563
KF730001	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Scopularia_venusta	0.99999654	0.34794205	0.21631055	0.20329663	0.05667321	0.029391762
JX093786	Ascomycota	Saccharomycetes	Hymenochaetales	Metschnikowiaceae	Groenewaldozyma	Groenewaldozyma_auringiensis	0.9392313	0.48951516	0.32289273	0.17055677	0.08933106	0.06143171
KR119072	Basidiomycota	Agaricomycetes	Agaricales	Metschnikowiaceae	Moniliella	Ceriporia_lacerata	0.99529064	0.554386	0.14909618	0.108005665	0.037379187	0.13031913
AY573202	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum_mangiferae	0.99994254	0.88297594	0.97777504	0.8338672	0.86319923	0.68090945
FM206456	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Septogloeum_gillii	0.9999933	0.51504076	0.5419713	0.08758095	0.060968436	0.019339282
FJ378871	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_anutae	0.9976156	0.7857692	0.7123565	0.16677067	0.09189274	0.023716986
UDB037616	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis_Panaeolus	Panaeolus	Peniophora_subsalmonea	0.97903	0.4275282	0.44276854	0.109514885	0.08133217	0.0609106
GU591650	Basidiomycota	Eurotiomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma_radicosum	0.8967412	0.5242158	0.7300811	0.09397388	0.043229323	0.03740469
MW063202	Ascomycota	Dothideomycetes	Atractosporales	Tubakiaceae	Neocucurbitaria	Sporothrix_ranii	0.9893469	0.35414472	0.07564258	0.03516964	0.04764166	0.022254644
KM065941	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Priceomyces	Debaryomyces_hansenii	0.999201	0.87200993	0.8042941	0.6283449	0.12672822	0.035812713
KU846135	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Ilyonectria_destructans	0.99998987	0.9490931	0.9401058	0.7674776	0.07498839	0.09571842
MH549203	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	Hyphopichia	Diutina_pseudorugosa	0.9479177	0.5026057	0.55048263	0.19285816	0.084114835	0.026346583
DQ458893	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Diplodia_rosulata	0.999977	0.71810967	0.9736873	0.64953566	0.20258713	0.27364758
HM562042	Basidiomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Suhomyces	Groenewaldozyma_auringiensis	0.6780633	0.6978715	0.46912485	0.13417597	0.055404637	0.042148836
FJ150706	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Lasiodiplodia	Lasiodiplodia_gonubiensis	0.99997294	0.81100625	0.87508196	0.31276378	0.17712705	0.11141653
AF444408	Ascomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tremella	Mrakia_frigida	0.89795995	0.7634141	0.19862588	0.14426082	0.037999276	0.043512862
AF418621	Basidiomycota	Tremellomycetes	Tremellales	Trichomonascaceae	Pallidocercospora	Suhomyces_terraborum	0.994191	0.3873098	0.15563525	0.2089856	0.13444899	0.065595895
KF984490	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Diutina	Geotrichum_phurueaensis	0.9999814	0.8752669	0.82932603	0.10866433	0.13076763	0.031289015
KJ847422	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Phyllosticta	Sphaeropsis_citrigena	0.9997104	0.6697195	0.9816218	0.5082146	0.22210562	0.15262708
KJ847424	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Sphaeropsis	Kellermania_pseudoyuccigena	0.99986255	0.7439391	0.86845696	0.7219	0.1316972	0.05512018
KJ847426	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Sphaeropsis	Sphaeropsis_citrigena	0.99987113	0.6245219	0.8389849	0.40121815	0.33074352	0.19697072
AF444414	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Diutina	Apiotrichum	Apiotrichum_domesticum	0.9202977	0.41719744	0.388353	0.083237745	0.11949859	0.18774588
AF444415	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_moniliiforme	0.5687918	0.41285762	0.6996372	0.15397438	0.1754997	0.07730951
AF444417	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia_rubicola	0.9999496	0.61539745	0.55154747	0.15820213	0.10750784	0.037799086
KF500530	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_microlaenae	0.9999908	0.5649531	0.68606955	0.09568046	0.33811066	0.26195773
MN576831	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Gliocephalotrichum	Fusarium_verticillioides	0.9908187	0.20269397	0.80125195	0.3775748	0.06099622	0.07871318
JQ926291	Ascomycota	Sordariomycetes	Eurotiales	Pezizomycotina_fam_Incertae_sedis_Staheliella	Staheliella	Diutina_pseudorugosa	0.9997538	0.36037385	0.12167721	0.039872743	0.036294494	0.014557486
AF072238	Ascomycota	Leotiomycetes	Saccharomycetales	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Mycosylva	Mycosylva_setosa	0.9999993	0.15055744	0.10820626	0.05134031	0.065283485	0.044590183
EU517056	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Dipodascus_carabidarus	0.99883455	0.82438046	0.75977546	0.14294577	0.10616098	0.037412815
AB072229	Ascomycota	Tremellomycetes	Saccharomycetales	Mrakiaceae	Itersonilia	Itersonilia_pannonica	0.6341396	0.5676299	0.28513214	0.3572278	0.096010044	0.12822713
KY105699	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Metschnikowia	Wickerhamia_fluorescens	0.99997413	0.99612767	0.99439514	0.2382176	0.21069057	0.075418174
LN850760	Ascomycota	Sordariomycetes	Eurotiales	Dipodascaceae	Paecilomyces	Geotrichum_silvicola	0.9999676	0.37561095	0.32581502	0.047426935	0.056580618	0.021526167
AF444440	Basidiomycota	Saccharomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_gracile	0.9306361	0.48595974	0.64091706	0.28380808	0.6118863	0.2914297
AF444443	Ascomycota	Eurotiomycetes	Eurotiales	Microstromataceae	Kwoniella	Kwoniella_dendrophila	0.9092583	0.29225004	0.17574129	0.10386553	0.062801115	0.16473848
KT217364	Basidiomycota	Eurotiomycetes	Agaricales	Hymenogastraceae	Psathyrella	Hebeloma_radicosum	0.98319584	0.48722056	0.4472671	0.11267047	0.07417155	0.014124817
MH555894	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Vanakripa	Pezizomycotina_fam_Incertae_sedis_Scopularia	Vanakripa	Scopularia_venusta	0.9985839	0.14658692	0.07369967	0.049536623	0.043252084	0.039622683
KT719167	Ascomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Tremella	Myxozyma_monticola	0.8697464	0.23946157	0.17150891	0.15955162	0.033900812	0.03674947
MF540618	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Suhomyces	Yarrowia_galli	0.9999263	0.82721406	0.8320526	0.12446931	0.085776426	0.027408713
