ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
KU847240	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	Striaticonidium_synnematum	0.85749567	0.46529624	0.14877379	0.11736802	0.090940535	0.24760383
LC259095	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Starmerella_davenportii	0.71878165	0.7152725	0.5322631	0.121432185	0.09959522	0.03160878
MN537723	Ascomycota	Eurotiomycetes	Saccharomycetales	Onygenaceae	Rhinocladiella	Metschnikowia_bicuspidata	0.996929	0.40451902	0.107660964	0.11166154	0.03265473	0.01997225
KF251156	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	Humicola_nigrescens	0.9997774	0.5840853	0.12593247	0.20372242	0.08431206	0.11354593
KX820250	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Teunomyces	Clypeophysalospora_latitans	0.9944015	0.45284644	0.2622002	0.10387486	0.070644274	0.030117067
KU847252	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xepicula	Xepicula_jollymannii	0.99928814	0.9775171	0.5556615	0.46256995	0.2525488	0.066517286
HQ599386	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Marasmius_phalaricola	0.8488927	0.28461367	0.14635673	0.087198354	0.14642501	0.034546968
JQ627125	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Tympanis	Pseudeurotium_hygrophilum	0.9999702	0.18407421	0.16932726	0.1698241	0.038872477	0.061048463
MW694951	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_polonicum	0.9997557	0.9583999	0.8690706	0.90316874	0.97571534	0.6706973
MN250204	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	Candida_diddensiae	0.9926422	0.57585907	0.36523682	0.100962654	0.0604708	0.016447041
JX867675	Basidiomycota	Mucoromycetes	Agaricales	Mycenaceae	Cantharellula	Jianyunia_sakaguchii	0.94348645	0.1907664	0.22131568	0.091707915	0.050796162	0.02317561
KF251172	Ascomycota	Saccharomycetes	Pleosporales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Yarrowia_divulgata	0.99966776	0.5069591	0.34249014	0.09155548	0.1214623	0.01638793
OK057148	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_sakaeoensis	0.9713182	0.86484987	0.7702648	0.46617436	0.5418088	0.022400562
OK057159	Basidiomycota	Saccharomycetes	Saccharomycetales	Trigonopsidaceae	Teunomyces	Hyphoderma_assimile	0.88764656	0.5229389	0.27111927	0.05344215	0.08967757	0.025332559
MK229175	Ascomycota	Sordariomycetes	Diaporthales	Discinellaceae	Thyridium	Thyridium_oculorum	0.98951936	0.88510114	0.2753698	0.033418458	0.032356083	0.013174805
HE962445	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Metschnikowia	Metschnikowia_pimensis	0.98964906	0.8765048	0.84346324	0.23092662	0.41577277	0.11764913
AJ969625	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Clavispora_reshetovae	0.96408725	0.4557379	0.41928843	0.17319787	0.11314715	0.05754882
JN388972	Basidiomycota	Ustilaginomycetes	Polyporales	Anthracoideaceae	Ustilago	Thecaphora_melandrii	0.9990583	0.355209	0.31302896	0.047601905	0.033392638	0.022765374
KY633514	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_lacerum	0.99995387	0.15777104	0.3199702	0.25550035	0.2397574	0.16033737
MH872962	Ascomycota	Dothideomycetes	Pleosporales	Dacampiaceae	Aaosphaeria	Aaosphaeria_arxii	0.9998435	0.36446851	0.56066716	0.36745802	0.16219197	0.17240451
KP859039	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Clavispora	Metschnikowia_rubicola	0.9954945	0.18921925	0.18136069	0.15505788	0.059806194	0.025386823
KP336763	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens	0.99979347	0.14021744	0.88326967	0.8706471	0.3383989	0.120787114
AY905554	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Saccharata	Kellermania_pseudoyuccigena	0.9991622	0.848379	0.7291941	0.29107234	0.09707978	0.09034271
UDB000418	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella_mesenterica	0.99694437	0.5754601	0.2860366	0.2270346	0.24818346	0.026469134
KP336774	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Parachaetomium_inaequale	0.99998987	0.5668827	0.9584746	0.9539588	0.47008908	0.38968742
DQ366699	Ascomycota	Saccharomycetes	Saccharomycetales	Nectriaceae	Gliocephalotrichum	Gliocladiopsis_elghollii	0.99991226	0.58109504	0.47223747	0.61730427	0.3520061	0.087790586
KU846463	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Sarocladium	Blackwellomyces_cardinalis	0.9995732	0.96015257	0.877236	0.17156751	0.03667745	0.029826984
MH784817	Mucoromycota	Mucoromycetes	Mucorales	Mycenaceae	Clitocybe	Umbelopsis_ramanniana	0.64376956	0.4224753	0.25161666	0.09625388	0.06881299	0.029440377
KU597793	Ascomycota	Leotiomycetes	Saccharomycetales	Tricladiaceae	Tricladium	Lachnellula_calyciformis	0.99926096	0.20149092	0.116375804	0.10378702	0.050341267	0.030089376
AB304152	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Torulaspora	Clavispora_lusitaniae	0.9999746	0.8974269	0.89899397	0.3093242	0.07172396	0.035692204
NR_156313	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia_kofuensis	0.99553066	0.16859324	0.124108285	0.11112173	0.03715989	0.24073562
KY827270	Basidiomycota	Saccharomycetes	Wallemiales	Podoscyphaceae	Hyphoderma	Coprinopsis_atramentaria	0.9882306	0.14314763	0.10248006	0.09967866	0.14068976	0.024324404
MK050431	Ascomycota	Microbotryomycetes	Saccharomycetales	Chrysozymaceae	Chrysozyma	Chrysozyma_griseoflava	0.93892074	0.47426566	0.39351818	0.123159796	0.12172543	0.18332739
KX234735	Basidiomycota	Mucoromycetes	Agaricales	Mycenaceae	Dioszegia	Debaryomyces_prosopidis	0.96301556	0.18948269	0.39575887	0.18643689	0.09529236	0.02177839
KT949904	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Clavispora	Clavispora_fructus	0.9984546	0.31802693	0.22051999	0.23742831	0.14304139	0.103943706
KT949907	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Clavispora	Metschnikowia_rubicola	0.9985898	0.47499013	0.3456878	0.19652185	0.08436962	0.065634735
KY827281	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Triangularia	Triangularia_pauciseta	0.9890592	0.46242735	0.32321528	0.12524611	0.052651964	0.029508963
MH855021	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae	Cephaloascus	Cephaloascus_fragrans	0.9999908	0.96513855	0.94020975	0.29319844	0.2861411	0.32522926
FN185976	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Cleistothelebolus	Arachniotus_hebridensis	0.99831796	0.23942679	0.12923278	0.10958739	0.08933976	0.035165954
MN218820	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Kodamaea	Pallidocercospora_heimii	0.99285215	0.43888256	0.4003093	0.12959886	0.0195751	0.023340108
KT949912	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Marasmius	Marasmius_phalaricola	0.9992663	0.27207297	0.19289008	0.069220886	0.05116036	0.07021767
KT949914	Ascomycota	Saccharomycetes	Amphisphaeriales	Metschnikowiaceae	Metschnikowia	Teunomyces_kruisii	0.85752743	0.2592885	0.2182935	0.15290235	0.091700904	0.023251457
HM241692	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Pyrigemmula	Pyrigemmula_aurantiaca	0.9969023	0.07770168	0.3532372	0.28918076	0.5572423	0.3111053
KM039135	Ascomycota	Sordariomycetes	Ophiostomatales	Xylariaceae	Xylaria	Candida_middelhoveniana	0.8543747	0.23323387	0.048290316	0.21376815	0.08657206	0.10706406
AY029342	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_fristingensis	0.9969369	0.43466038	0.4566565	0.22569945	0.28278664	0.027554713
MH712825	Basidiomycota	Tremellomycetes	Mycosphaerellales	Teratosphaeriaceae	Vanrija	Vanrija_humicola	0.98676306	0.28469276	0.23745485	0.16561183	0.05902036	0.025181372
MN475939	Ascomycota	Ascomycota_cls_Incertae_sedis_Septogloeum	Mycosphaerellales	Teratosphaeriaceae	Hyphodontia	Teratosphaeria_profusa	0.84533674	0.09154954	0.10176594	0.14144798	0.032209333	0.015718246
MT216220	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius_phalaricola	0.9992399	0.18693359	0.92454547	0.11978009	0.09213074	0.034104012
JQ281774	Ascomycota	Sordariomycetes	Diaporthales	Tubakiaceae	Paratubakia	Coniella_pseudokoreana	0.9884312	0.28550643	0.506478	0.13045217	0.06104223	0.029010588
MK530453	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Ambrosiella	Wickerhamomyces_scolytoplatypi	0.86798984	0.3032727	0.178169	0.15977836	0.049450524	0.01956802
Z69588	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Cytospora_mali-spectabilis	0.99938476	0.33025682	0.106931426	0.19117832	0.17951988	0.026164953
KC608590	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius_phalaricola	0.999421	0.44816628	0.76359063	0.22697802	0.22660659	0.021612765
UDB035385	Ascomycota	Eurotiomycetes	Ascosphaerales	Ascosphaeraceae	Ascosphaera	Ascosphaera_flava	0.96501046	0.5086773	0.8167621	0.52732474	0.46856067	0.20682874
AY174797	Basidiomycota	Tremellomycetes	Agaricales	Marasmiaceae	Marasmius	Crinipellis_scabella	0.9999858	0.56061786	0.56292826	0.21471684	0.13422799	0.083058454
MK409979	Ascomycota	Saccharomycetes	Saccharomycetales	Microascaceae	Teunomyces	Candida_haemuloni	0.9852704	0.26536512	0.14266466	0.07820207	0.036890086	0.012729054
AY015439	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_ruberrimus	0.7002332	0.77521956	0.36000448	0.25507894	0.29910332	0.0900568
EU343815	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Candida	Clavispora_reshetovae	0.97018796	0.66769326	0.50611335	0.2794316	0.25080967	0.039110724
JX941573	Basidiomycota	Eurotiomycetes	Polyporales	Onygenaceae	Amauroascus	Candida_haemuloni	0.9658663	0.19039443	0.10129572	0.07044188	0.069904014	0.07396805
EU343830	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Kazachstania	Candida_asparagi	0.989847	0.2856291	0.20536952	0.095511034	0.061927434	0.2780593
JN620351	Basidiomycota	Tremellomycetes	Tremellales	Metschnikowiaceae	Bulleribasidium	Bulleribasidium_setariae	0.7484206	0.37852788	0.18005148	0.1388635	0.030167501	0.020475512
KC520546	Basidiomycota	Mucoromycetes	Agaricales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Penicillium_decumbens	0.9515555	0.11277072	0.22569531	0.101421736	0.07054298	0.033260096
MW481711	Ascomycota	Saccharomycetes	Saccharomycetales	Apiosporaceae	Matsushimomyces	Nigrospora_oryzae	0.9992429	0.25568935	0.2257844	0.23856674	0.03793285	0.01360924
KX965730	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Periconia_celtidis	0.9999498	0.90760773	0.89551663	0.06771506	0.07309257	0.03405139
GQ281791	Ascomycota	Dothideomycetes	Coniochaetales	Stilbosporaceae	Stegonsporium	Stegonsporium_acerophilum	0.9496698	0.08792444	0.10461076	0.06682894	0.04753391	0.11331612
MG828901	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	Botryotrichum_retardatum	0.99795985	0.46528095	0.6718692	0.33548656	0.04527847	0.022472337
JQ954648	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Stegonsporium_acerophilum	0.9834517	0.32393602	0.28331947	0.08952525	0.06917496	0.02938475
KX964424	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius_phalaricola	0.9971616	0.3935702	0.5092316	0.27759594	0.4354762	0.07574305
MF611640	Basidiomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Phaeotremella	Holleya_sinecauda	0.6657615	0.47308376	0.21961308	0.10781022	0.032576066	0.02088434
KT037522	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	Pseudocercospora_araliae	0.99944717	0.8024171	0.8886365	0.58503693	0.08290327	0.07836023
KU866677	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Neocarpenteles	Aspergillus_monodii	0.9996433	0.8688407	0.7903363	0.49072808	0.113807045	0.70366895
KF730001	Ascomycota	Saccharomycetes	Hypocreales	Hypocreaceae	Sphaerostilbella	Trichoderma_rhododendri	0.95528764	0.17301567	0.26147676	0.04610416	0.053032663	0.024519093
JX093786	Basidiomycota	Dacrymycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Dacrymyces	Dacrymyces_stillatus	0.9750226	0.25213665	0.15546134	0.10132651	0.059179332	0.023204058
KR119072	Basidiomycota	Agaricomycetes	Polyporales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Humicola_nigrescens	0.9838028	0.73688793	0.17286307	0.17524245	0.11524903	0.034711316
AY573202	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Kellermania_pseudoyuccigena	0.98602456	0.89468294	0.82533413	0.42923054	0.23068063	0.14990416
FM206456	Ascomycota	Saccharomycetes	Leotiales	Ascomycota_fam_Incertae_sedis_Coniothyrina	Melanocarpus	Melanocarpus_albomyces	0.99916804	0.07935623	0.06651034	0.044198535	0.06469354	0.021223707
FJ378871	Ascomycota	Saccharomycetes	Thelebolales	Thelebolaceae	Thelebolus	Debaryomyces_hansenii	0.9969234	0.22300662	0.12694524	0.18804032	0.07568878	0.030119509
UDB037616	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_haemuloni	0.9984964	0.20565969	0.11238212	0.06599422	0.067122996	0.015111331
GU591650	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Dacrymyces	Agrocybe_pediades	0.9954074	0.5554851	0.37262204	0.09568651	0.024354475	0.014579687
MW063202	Ascomycota	Dothideomycetes	Mycosphaerellales	Eremomycetaceae	Eremomyces	Eremomyces_bilateralis	0.9934371	0.4091865	0.09405486	0.070224054	0.054559615	0.028686663
KM065941	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora_gosingensis	0.55045503	0.6229153	0.5060012	0.21839674	0.22170107	0.02689729
KU846135	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Atractium	Sarocladium_oryzae	0.99782383	0.7917462	0.88936794	0.2030487	0.09421706	0.03171357
MH549203	Basidiomycota	Ustilaginomycetes	Urocystidales	Anthracoideaceae	Marasmius	Thecaphora_melandrii	0.9998288	0.2194574	0.12154864	0.06619736	0.08308487	0.042995196
DQ458893	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia_rosulata	0.9998443	0.8372008	0.85523236	0.8788331	0.34480977	0.38900435
HM562042	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_haemuloni	0.48530206	0.3724494	0.16624288	0.4572346	0.37279567	0.062008798
FJ150706	Ascomycota	Dothideomycetes	Mycosphaerellales	Saccharataceae	Saccharata	Debaryomyces_hansenii	0.99951184	0.30517042	0.30539033	0.14868563	0.066397175	0.02919272
AF444408	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Tremella	Holtermannia_corniformis	0.99737763	0.9742586	0.31230733	0.40053573	0.13659514	0.035976555
AF418621	Basidiomycota	Tremellomycetes	Tremellales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Kwoniella_dendrophila	0.7072833	0.25938934	0.30882582	0.09245438	0.030867822	0.020639837
KF984490	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Kodamaea	Kodamaea_kakaduensis	0.99899155	0.5115073	0.37616786	0.05887392	0.09623564	0.037803944
KJ847422	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Phyllosticta_concentrica	0.9987692	0.73379254	0.79228604	0.48825786	0.1224049	0.11959547
KJ847424	Ascomycota	Dothideomycetes	Botryosphaeriales	Dermateaceae	Diplodia	Phyllosticta_concentrica	0.9997136	0.66385925	0.74405676	0.24966113	0.18845652	0.11270814
KJ847426	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Phyllosticta_concentrica	0.9990441	0.6452606	0.7029583	0.3551462	0.1884517	0.19128454
AF444414	Basidiomycota	Tremellomycetes	Trichosporonales	Trimorphomycetaceae	Apiotrichum	Apiotrichum_veenhuisii	0.99938047	0.49479455	0.44227245	0.16532587	0.28480396	0.13426627
AF444415	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_moniliiforme	0.9999815	0.81912786	0.45621452	0.32765663	0.14892538	0.1808689
AF444417	Ascomycota	Saccharomycetes	Tremellales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Dioszegia	Botryotrichum_retardatum	0.49386063	0.2739639	0.21741842	0.09765814	0.07089937	0.04859621
KF500530	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_microlaenae	0.9998878	0.87306803	0.95923734	0.58324236	0.46063715	0.21013387
MN576831	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Beauveria_bassiana	0.96498334	0.13126741	0.09229264	0.15033077	0.08085684	0.020810751
JQ926291	Ascomycota	Sordariomycetes	Diaporthales	Pezizomycotina_fam_Incertae_sedis_Helicoubisia	Helicoubisia	Helicoubisia_coronata	0.9997882	0.40247354	0.11041715	0.19258517	0.045799434	0.0250778
AF072238	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Xenospadicoidaceae	Coniothyrina	Microcera_coccophila	0.9991535	0.151231	0.082397886	0.07029972	0.032381296	0.04084643
EU517056	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Teunomyces	Yarrowia_deformans	0.75371766	0.63948214	0.50414956	0.07549042	0.045003757	0.045376662
AB072229	Ascomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia_pannonica	0.9990854	0.60596013	0.4349024	0.24707042	0.47263554	0.13603465
KY105699	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Trichomonascus_apis	0.9969247	0.7624547	0.50962704	0.20450857	0.15785156	0.028076837
LN850760	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pithoascus	Humicola_nigrescens	0.99963605	0.65174407	0.47820592	0.6344264	0.0613355	0.021050215
AF444440	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_gracile	0.9999815	0.3054126	0.40323773	0.34964147	0.7470968	0.70294356
AF444443	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Bullera_hannae	0.99954623	0.95283264	0.92675734	0.34040526	0.4370041	0.059905287
KT217364	Basidiomycota	Agaricomycetes	Agaricales	Lachnocladiaceae	Marasmius	Thecaphora_melandrii	0.99992764	0.7084558	0.23851384	0.07889651	0.042420506	0.029332425
MH555894	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Raffaelea_arxii	0.99793756	0.94264823	0.22646682	0.1456872	0.086916	0.098780796
KT719167	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Suhomyces	Alloascoidea_hylecoeti	0.7467565	0.75311613	0.6944954	0.09471923	0.054785416	0.022959074
MF540618	Ascomycota	Saccharomycetes	Saccharomycetales	Chaetomellaceae	Yarrowia	Suhomyces_anneliseae	0.9999496	0.6580079	0.7040779	0.07085627	0.03683937	0.015707528
KY189977	Ascomycota	Eurotiomycetes	Pleosporales	Gymnoascaceae	Prosthemium	Didymella_exigua	0.9998722	0.14515296	0.39165258	0.07968367	0.07534531	0.018880574
AF444469	Basidiomycota	Exobasidiomycetes	Tremellales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Vishniacozyma_victoriae	0.42947537	0.2692296	0.1468345	0.2988879	0.36562333	0.29081714
AY540126	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Trichosporiella	Pezizomycotina_ord_Incertae_sedis_Trichosporiella	Dermateaceae	Pezicula	Pezicula_alnicola	0.9992367	0.10981976	0.07647072	0.58005476	0.6020433	0.14550914
KC222130	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Lipomyces_oligophagus	0.99864274	0.20896576	0.13990392	0.113131374	0.058589406	0.0118515985
KC343008	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_citrichinensis	0.9555638	0.13557044	0.39902642	0.21280712	0.1090466	0.041793894
