ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
KM108374	Ascomycota	Dothideomycetes	Comminutisporales	Kirschsteiniotheliaceae	Cladoriella	Eremomyces_bilateralis	1.0	0.98064154	0.48239607	0.9860173	0.39329544	0.38616145
KM108378	Ascomycota	Dothideomycetes	Comminutisporales	Kirschsteiniotheliaceae	Piedraia	Eremomyces_bilateralis	1.0	0.9975546	0.8016565	0.39808175	0.45068553	0.2069024
KY102361	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Pezizomycotina_fam_Incertae_sedis_Hymenula	Scopularia	Brachyconidiella_monilispora	1.0	0.31501174	0.43792018	0.19830756	0.42336372	0.24559547
JN942657	Ascomycota	Saccharomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Debaryomycetaceae	Kurtzmaniella	Cyberlindnera_maritima	0.9984225	0.36809975	0.24994232	0.9797737	0.43502554	0.12368136
EF141551	Basidiomycota	Tritirachiomycetes	Thelephorales	Xylonaceae	Lactarius	Lactarius_subdulcis	0.85004395	0.14019054	0.18826605	0.23004757	0.32874605	0.23942098
KJ780507	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Gloeophyllaceae	Phyllozyma	Phyllozyma_linderae	0.9786632	0.31700924	0.33948076	0.25532418	0.1478278	0.293028
HQ260334	Ascomycota	Saccharomycetes	Saccharomycetales	Xylonaceae	Sarea	Goidanichiella_barronii	1.0	0.92577136	0.7077567	0.26131004	0.2728459	0.24822506
UDB038245	Basidiomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Spiculogloeales	Spiculogloeaceae	Starmerella	Phyllozyma_linderae	0.68547106	0.5435814	0.49737576	0.496281	0.34114504	0.5810644
KM591585	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Scopularia	Cytosporina_aspera	0.99992645	0.38015687	0.49305564	0.42257607	0.15012184	0.110420346
MT477069	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Culicinomyces	Pezizomycotina_fam_Incertae_sedis_Scopularia	Roigiella	Culicinomyces_bisporalis	1.0	0.587126	0.18405208	0.31015235	0.2596378	0.082719415
KP272110	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arthrobotryum	Ascomycota_ord_Incertae_sedis_Gilmaniella	Neodevriesiaceae	Monosporium	Goidanichiella_barronii	0.9990753	0.28669876	0.41373125	0.17767334	0.17593984	0.15965025
KU845985	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Scopularia	Ascomycota_fam_Incertae_sedis_Volucrispora	Phialoarthrobotryum	Junewangia_globulosa	1.0	0.9892173	0.29977083	0.11354015	0.26866302	0.3839975
JQ989328	Ascomycota	Tremellomycetes	Ascomycota_ord_Incertae_sedis_Corynesporopsis	Trichosporonaceae	Udeniomyces	Symmetrospora_coprosmae	0.63645995	0.57657164	0.1978716	0.53650093	0.7419544	0.095486425
JN000071	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Reniforma	Glomosporiaceae	Reniforma	Reniforma_strues	0.99821484	0.320568	0.47197458	0.62336314	0.37702104	0.5888521
MT477071	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Beauveriphora	Pezizomycotina_fam_Incertae_sedis_Beauveriphora	Sporidesmium	Pseudopassalora_gouriqua	1.0	0.690106	0.3791852	0.27840304	0.35538805	0.13331337
JN942681	Mucoromycota	Mucoromycetes	Ustilaginales	Lichtheimiaceae	Mycotypha	Gongronella_butleri	0.9472809	0.5574894	0.6428449	0.14047481	0.4275067	0.18806754
EU514225	Ascomycota	Dothideomycetes	Zeloasperisporiales	Zeloasperisporiaceae	Dissoconium	Eremomyces_bilateralis	1.0	0.7478628	0.14860448	0.3564171	0.097652085	0.2556707
KU847232	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Ascomycota_fam_Incertae_sedis_Culicinomyces	Talekpea	Sympodioclathra_globosa	1.0	0.61479205	0.8149063	0.19492039	0.15612593	0.20678705
KU847240	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Ascomycota_fam_Incertae_sedis_Volucrispora	Scopularia	Saitoella_complicata	1.0	0.66015965	0.15402608	0.3068633	0.17158452	0.15965386
LC259095	Ascomycota	Ascomycota_cls_Incertae_sedis_Corynesporopsis	Pezizomycotina_ord_Incertae_sedis_Vanakripa	Kirschsteiniotheliaceae	Arthrobotryum	Eremomyces_bilateralis	0.97851986	0.20102316	0.14790325	0.14715476	0.14570661	0.3539566
MN537723	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Sympodioclathra	Calosphaeriales	Ascomycota_fam_Incertae_sedis_Coniothyrina	Phialoarthrobotryum	Arcuadendron_triangulare	0.9999976	0.3582535	0.38688773	0.20376775	0.16191444	0.19272871
KF251156	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_fam_Incertae_sedis_Talekpea	Cyclaneusma	Pseudohansfordia_irregularis	0.9999999	0.24751608	0.57645404	0.14341353	0.25784355	0.11416905
KX820250	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Xylonaceae	Parasympodiella	Xylona_heveae	0.99998915	0.37116608	0.33714518	0.3904413	0.16870363	0.4991496
KU847252	Ascomycota	Sordariomycetes	Hypocreales	Pezizomycotina_fam_Incertae_sedis_Helicoubisia	Phialoarthrobotryum	Arcuadendron_triangulare	1.0	0.90091103	0.5798695	0.1910887	0.26187456	0.21148384
HQ599386	Ascomycota	Dothideomycetes	Zeloasperisporiales	Zeloasperisporiaceae	Cladoriella	Zeloasperisporium_eucalyptorum	1.0	0.97416466	0.39324492	0.9169937	0.26048258	0.43277994
JQ627125	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Phaeosclera	Dothideomycetes_fam_Incertae_sedis_Pleuropassalora	Scleroconidioma	Cladoriella_rubrigena	0.9999815	0.6993571	0.56049085	0.5440623	0.47349462	0.30312306
MW694951	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Saccharomycodaceae	Penicillium	Evansstolkia_leycettana	1.0	0.69779193	0.28577113	0.20673662	0.395295	0.21591033
MN250204	Basidiomycota	Malasseziomycetes	Wallemiales	Hoehnelomycetaceae	Suillus	Atractiella_solani	0.9981522	0.30818978	0.32693124	0.24214624	0.16129981	0.10735553
JX867675	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Mycosylva	Xylonales	Zeloasperisporiaceae	Roigiella	Vanakripa_minutiellipsoidea	0.9999995	0.35057756	0.1289344	0.17644094	0.34865132	0.31331795
KF251172	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Ascomycota_fam_Incertae_sedis_Stachybotryna	Mycosylva	Pseudomicrodochium_suttonii	1.0	0.40436295	0.3855222	0.3174659	0.1471063	0.30425426
OK057148	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Pleurotheciopsis	Cephaloascus_albidus	0.99981076	0.5084113	0.30629525	0.18412896	0.12877822	0.17190869
OK057159	Ascomycota	Saccharomycetes	Saccharomycetales	Symbiotaphrinaceae	Ascoidea	Saccharomycopsis_selenospora	0.9999999	0.855724	0.5547089	0.40047342	0.2549443	0.6954463
MK229175	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Togniniaceae	Mycosylva	Corynesporopsis_iberica	1.0	0.65465367	0.74185073	0.4912998	0.30403802	0.17890054
HE962445	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Sympodioclathra	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Sarea	Coniothyrina_agaves	0.9995598	0.19715156	0.130467	0.1865609	0.20532031	0.22745052
AJ969625	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Pezizomycotina_fam_Incertae_sedis_Beauveriphora	Coniothyrina	Goidanichiella_barronii	0.9999989	0.2621592	0.25128064	0.1848528	0.2761488	0.21942043
JN388972	Basidiomycota	Pezizomycotina_cls_Incertae_sedis_Sympodioclathra	Russulales	Xylonaceae	Trichosporiella	Pseudohansfordia_irregularis	0.91359097	0.17937404	0.45812753	0.3577554	0.11013944	0.1677482
KY633514	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Dothideomycetes_ord_Incertae_sedis_Phaeosclera	Pezizomycotina_fam_Incertae_sedis_Staheliella	Arcuadendron	Coniochaeta_cateniformis	1.0	0.22379497	0.2619993	0.3507367	0.21649686	0.105831034
MH872962	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Kirschsteiniotheliaceae	Pseudopassalora	Cladoriella_rubrigena	1.0	0.31971145	0.55731136	0.30851796	0.26969245	0.11811459
KP859039	Ascomycota	Orbiliomycetes	Pezizomycotina_ord_Incertae_sedis_Pseudohansfordia	Piskurozymaceae	Mycosylva	Mycosylva_setosa	0.9897668	0.7059625	0.31831616	0.10611266	0.21104287	0.118049026
KP336763	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Dothideomycetes_ord_Incertae_sedis_Pleuropassalora	Zeloasperisporiaceae	Roigiella	Pleuropassalora_armatae	1.0	0.45604655	0.15040836	0.6057983	0.27176672	0.21077962
AY905554	Ascomycota	Dothideomycetes	Zeloasperisporiales	Eremomycetaceae	Zeloasperisporium	Eremomyces_bilateralis	1.0	0.9999707	0.3264491	0.40228334	0.48686874	0.6021833
UDB000418	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Eremomycetaceae	Zeloasperisporiaceae	Pseudopassalora	Scleroconidioma_sphagnicola	0.99896526	0.45319185	0.2815009	0.5135664	0.6304665	0.4010536
KP336774	Ascomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Zeloasperisporiaceae	Roigiella	Pseudomicrodochium_suttonii	1.0	0.2678537	0.15643428	0.30599028	0.2116007	0.2614149
DQ366699	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Korunomyces	Pezizomycotina_ord_Incertae_sedis_Korunomyces	Pezizomycotina_fam_Incertae_sedis_Talekpea	Scopularia	Monosporium_venezuelense	1.0	0.67196876	0.33042663	0.40855005	0.28210908	0.12697355
KU846463	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Comminutisporales	Ascomycota_fam_Incertae_sedis_Volucrispora	Scopularia	Zeloasperisporium_eucalyptorum	1.0	0.18945034	0.3060042	0.2978217	0.68593234	0.16189164
MH784817	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Mycosylva	Nakazawaea_pomicola	0.48998117	0.4918421	0.6266776	0.08912176	0.25338945	0.20637384
KU597793	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Pseudohansfordia	Calosphaeriales	Zeloasperisporiaceae	Scopularia	Jattaea_taediosa	0.9834653	0.39676034	0.8965487	0.6794817	0.16643184	0.2209742
AB304152	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Microbotryomycetes_ord_Incertae_sedis_Reniforma	Pezizomycotina_fam_Incertae_sedis_Staheliella	Mycosylva	Nakazawaea_holstii	0.9981832	0.3653469	0.698783	0.28762728	0.32323524	0.24096653
NR_156313	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_fam_Incertae_sedis_Vanakripa	Phialoarthrobotryum	Pseudohansfordia_irregularis	0.99999905	0.86862314	0.57243985	0.14853284	0.74675953	0.9149405
KY827270	Ascomycota	Saccharomycetes	Russulales	Ascoideaceae	Ascoidea	Taphrina_mirabilis	0.9113423	0.20311384	0.2436772	0.20083052	0.16536771	0.115655616
MK050431	Ascomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_fam_Incertae_sedis_Helicoubisia	Phialoarthrobotryum	Sympodioclathra_globosa	0.9999554	0.540087	0.31147248	0.2604266	0.22121659	0.16364829
KX234735	Ascomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Syncephalastraceae	Sarea	Trichosporiella_multisporum	0.8676837	0.36156344	0.2816885	0.24007806	0.24653718	0.08370593
KT949904	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Pezizomycotina_ord_Incertae_sedis_Pseudohansfordia	Zeloasperisporiaceae	Roigiella	Sympodioclathra_globosa	0.9999801	0.23649947	0.24357562	0.30336213	0.11733888	0.12173244
KT949907	Ascomycota	Sordariomycetes	Pezizomycotina_ord_Incertae_sedis_Pseudohansfordia	Pezizomycotina_fam_Incertae_sedis_Helicoubisia	Mycosylva	Trichosporiella_multisporum	0.99999917	0.34595633	0.6610629	0.15235765	0.3939367	0.6344743
KY827281	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Staheliella	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Saccharomycodaceae	Scheffersomyces	Phialoarthrobotryum_triseptatum	0.99697554	0.15947782	0.16078062	0.21906012	0.14077815	0.079522066
MH855021	Ascomycota	Saccharomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Ascomycota_fam_Incertae_sedis_Stachybotryna	Diutina	Cephaloascus_fragrans	0.9999721	0.3956698	0.6777357	0.32090154	0.22466826	0.79632497
FN185976	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Symbiotaphrinaceae	Arcuadendron	Arcuadendron_triangulare	1.0	0.42643932	0.4715018	0.2335755	0.2623576	0.47616002
MN218820	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Beauveriphora	Calosphaeriales	Xylonaceae	Phialoarthrobotryum	Arcuadendron_triangulare	0.99999714	0.4527458	0.42069644	0.23850022	0.17162515	0.08154183
KT949912	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Calosphaeriales	Ascomycota_fam_Incertae_sedis_Stachybotryna	Jattaea	Pseudohansfordia_irregularis	1.0	0.50964224	0.79301417	0.35652578	0.23942511	0.27606714
KT949914	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Stachybotryna	Pezizomycotina_fam_Incertae_sedis_Phialoarthrobotryum	Roigiella	Arcuadendron_triangulare	1.0	0.39905086	0.1692695	0.13103044	0.13279124	0.216552
HM241692	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Volucrispora	Ascomycota_fam_Incertae_sedis_Volucrispora	Volucrispora	Volucrispora_graminea	1.0	0.44026154	0.34264475	0.40436038	0.50499743	0.16277137
KM039135	Ascomycota	Sordariomycetes	Calosphaeriales	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Mycosylva	Vanakripa_minutiellipsoidea	0.9999999	0.87273395	0.5395672	0.26130617	0.27314815	0.31558093
AY029342	Ascomycota	Ascomycota_cls_Incertae_sedis_Volucrispora	Ascomycota_ord_Incertae_sedis_Volucrispora	Phacidiaceae	Mycosylva	Vanakripa_minutiellipsoidea	1.0	0.24977674	0.21227679	0.201118	0.39773506	0.19131367
MH712825	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Comminutisporales	Kirschsteiniotheliaceae	Scopularia	Valsaria_insitiva	1.0	0.5052367	0.56515205	0.31227106	0.5721598	0.18114763
MN475939	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Sympodioclathra	Trechisporales	Zeloasperisporiaceae	Sarcogyne	Trechispora_mollusca	0.9994703	0.2028046	0.48621574	0.3473956	0.12465854	0.4585449
MT216220	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Zeloasperisporiales	Mytilinidiaceae	Pleuropassalora	Cladoriella_rubrigena	0.9734622	0.6641477	0.2560206	0.13972116	0.17435525	0.094460815
JQ281774	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Korunomyces	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Pezizomycotina_fam_Incertae_sedis_Korunomyces	Ceratocladium	Trichosporiella_multisporum	0.99960405	0.49642116	0.21453571	0.21306765	0.105822414	0.34269664
MK530453	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Hymenula	Ascomycota_fam_Incertae_sedis_Culicinomyces	Jattaea	Sulcatistroma_nolinae	0.999998	0.45264143	0.18482883	0.22783203	0.4988047	0.21845748
Z69588	Ascomycota	Sordariomycetes	Hypocreales	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Trichoderma	Volucrispora_graminea	1.0	0.9372799	0.40323523	0.15189505	0.4739588	0.16813542
KC608590	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Ascoidea	Cephaloascus_albidus	1.0	0.8375216	0.780947	0.29409197	0.2818444	0.31136495
UDB035385	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Beauveriphora	Zeloasperisporiaceae	Scleroconidioma	Eremomyces_bilateralis	1.0	0.33456126	0.18879114	0.36790836	0.5152102	0.51441014
AY174797	Ascomycota	Umbelopsidomycetes	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Pezizomycotina_fam_Incertae_sedis_Talekpea	Roigiella	Sympodioclathra_globosa	0.99985945	0.586303	0.17592853	0.1610698	0.19994497	0.16922568
MK409979	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Zeloasperisporiales	Eremomycetaceae	Valsaria	Harzia_palmara	0.99996877	0.3861187	0.41925606	0.5072162	0.3264602	0.30417523
AY015439	Basidiomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Microbotryomycetes_ord_Incertae_sedis_Reniforma	Lichtheimiaceae	Sporobolomyces	Sporobolomyces_ruberrimus	0.7216803	0.26596668	0.36538753	0.2870225	0.78547853	0.9060212
EU343815	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Kurtzmaniella	Geotrichum_silvicola	0.9999448	0.9555876	0.7953436	0.65134394	0.8824171	0.48757428
JX941573	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Phyllozyma	Phyllozyma_linderae	0.9999665	0.6188417	0.3069386	0.798318	0.13856232	0.21707024
EU343830	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Pezizomycotina_fam_Incertae_sedis_Blastophorella	Mycosylva	Sympodioclathra_globosa	1.0	0.7836948	0.8518494	0.2304499	0.49947008	0.41950265
JN620351	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Comminutisporaceae	Pseudopassalora	Pseudohansfordia_irregularis	0.9999858	0.4162319	0.26679325	0.07882244	0.18617757	0.09315193
KC520546	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Symbiotaphrinales	Pezizomycotina_fam_Incertae_sedis_Monosporium	Sarea	Sympodioclathra_globosa	1.0	0.2854254	0.17704163	0.35660157	0.2458546	0.16323768
MW481711	Ascomycota	Sordariomycetes	Calosphaeriales	Strattoniaceae	Staheliella	Pseudomicrodochium_suttonii	1.0	0.30493534	0.34547833	0.27442202	0.29219607	0.1798195
KX965730	Ascomycota	Dothideomycetes	Zeloasperisporiales	Kirschsteiniotheliaceae	Cladoriella	Pleuropassalora_armatae	1.0	0.99557674	0.21830662	0.57867515	0.19401714	0.4338022
GQ281791	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Mycosylva	Kirschsteiniotheliales	Zeloasperisporiaceae	Scopularia	Brachyconidiella_monilispora	1.0	0.39289907	0.36894614	0.45128036	0.3291917	0.27247804
MG828901	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Mycosylva	Ascomycota_ord_Incertae_sedis_Culicinomyces	Zeloasperisporiaceae	Zeloasperisporium	Yarrowia_yakushimensis	1.0	0.13834174	0.33193475	0.46771255	0.7798489	0.35139853
JQ954648	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Pezizomycotina_ord_Incertae_sedis_Beauveriphora	Pezizomycotina_fam_Incertae_sedis_Arthrobotryum	Scopularia	Sympodioclathra_globosa	1.0	0.2107255	0.48071206	0.40185627	0.28381094	0.15993853
KX964424	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Saccharomycodaceae	Phialoarthrobotryum	Ascoidea_asiatica	0.9999993	0.3925918	0.21573156	0.2370195	0.22175889	0.1431162
MF611640	Ascomycota	Saccharomycetes	Agaricomycetes_ord_Incertae_sedis_Akenomyces	Pezizomycotina_fam_Incertae_sedis_Helicoubisia	Pleurotheciopsis	Cephaloascus_albidus	0.6306075	0.49351737	0.53317887	0.22673568	0.22535178	0.58955127
KT037522	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Hymenula	Zeloasperisporiaceae	Pseudopassalora	Corynesporopsis_iberica	1.0	0.32443964	0.35600087	0.6359956	0.50267357	0.3214633
KU866677	Ascomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Zeloasperisporiales	Zeloasperisporiaceae	Pseudopassalora	Vanakripa_minutiellipsoidea	1.0	0.2314951	0.18758222	0.54351616	0.43907523	0.09623624
KF730001	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Culicinomyces	Zeloasperisporiaceae	Pseudopassalora	Valsaria_insitiva	1.0	0.4290431	0.17943428	0.3272567	0.89547926	0.24575917
JX093786	Ascomycota	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Pezizomycotina_fam_Incertae_sedis_Hymenula	Scopularia	Arcuadendron_triangulare	0.9999933	0.25401244	0.18379201	0.17399079	0.3486017	0.34180418
KR119072	Basidiomycota	Agaricomycetes	Tritirachiales	Hoehnelomycetaceae	Phyllozyma	Tritirachium_oryzae	0.9999974	0.43267953	0.42566288	0.2563828	0.4283006	0.2334696
AY573202	Ascomycota	Dothideomycetes	Zeloasperisporiales	Kirschsteiniotheliaceae	Cladoriella	Valsaria_insitiva	1.0	0.9999517	0.35130474	0.28347173	0.36585176	0.4498448
FM206456	Ascomycota	Dothideomycetes	Comminutisporales	Zeloasperisporiaceae	Scopularia	Brachyconidiella_monilispora	1.0	0.8760615	0.65619296	0.74817896	0.40304106	0.14859813
FJ378871	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Staheliella	Ascomycota_ord_Incertae_sedis_Corynesporopsis	Strattoniaceae	Pseudohansfordia	Pseudohansfordia_irregularis	0.99997985	0.23241007	0.3859031	0.23618416	0.17744173	0.21368948
UDB037616	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Beauveriphora	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_fam_Incertae_sedis_Beauveriphora	Staheliella	Schwanniomyces_occidentalis	0.9981761	0.3401733	0.13849778	0.36287832	0.21939462	0.31572115
GU591650	Ascomycota	Umbelopsidomycetes	Mytilinidiales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Circinella	Botryozyma_nematodophila	0.9551964	0.22918572	0.22968271	0.15438055	0.19033541	0.20016284
MW063202	Ascomycota	Dothideomycetes	Phaeotrichales	Pezizomycotina_fam_Incertae_sedis_Beauveriphora	Talekpea	Eremomyces_bilateralis	1.0	0.7551355	0.25547916	0.1727638	0.21786222	0.32240018
KM065941	Ascomycota	Saccharomycetes	Microbotryomycetes_ord_Incertae_sedis_Reniforma	Pichiaceae	Diutina	Komagataella_pastoris	0.9982339	0.66966826	0.64073455	0.40548268	0.48601538	0.33573616
KU846135	Ascomycota	Sordariomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Phialoarthrobotryum	Pseudomicrodochium_suttonii	1.0	0.69064987	0.33480075	0.11932813	0.18184811	0.12104451
MH549203	Ascomycota	Ascomycota_cls_Incertae_sedis_Stachybotryna	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Xylonaceae	Phialoarthrobotryum	Trichosporiella_multisporum	0.9998566	0.17789623	0.53178924	0.16661094	0.13366333	0.244889
DQ458893	Ascomycota	Dothideomycetes	Comminutisporales	Kirschsteiniotheliaceae	Piedraia	Eremomyces_bilateralis	1.0	0.987143	0.23369929	0.27334735	0.4954485	0.19725084
