ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
UDB000418	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Radulidium	Cladosporiaceae	Cladosporium	Cladosporium_alternicoloratum	0.9999846	0.6242658	0.32112756	0.18201815	0.17127095	0.07786943
KP336774	Ascomycota	Saccharomycetes	Zeloasperisporiales	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Gilmaniella	Schizosaccharomyces_octosporus	0.9999641	0.31517065	0.101401806	0.10833863	0.08696532	0.051143203
DQ366699	Ascomycota	Ascomycota_cls_Incertae_sedis_Septogloeum	Pyxidiophorales	Ascomycota_fam_Incertae_sedis_Septogloeum	Archaeorhizomyces	Phialoarthrobotryum_triseptatum	1.0	0.55405617	0.13660592	0.11963145	0.087177485	0.09494478
KU846463	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Myxosporella	Phialoarthrobotryum_triseptatum	0.99999964	0.26644614	0.12943691	0.12278757	0.3688153	0.16396236
MH784817	Chytridiomycota	Spizellomycetes	Agaricales	Tubariaceae	Phaeomarasmius	Spizellomyces_plurigibbosus	0.99374384	0.33449426	0.9581153	0.1501353	0.19527249	0.3120713
KU597793	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Mucor	Utharomyces_epallocaulus	0.9991296	0.9896797	0.999587	0.7881444	0.31245822	0.07578042
AB304152	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Zygoascus	Candida_trypodendri	0.99999964	0.91406256	0.96445835	0.22467604	0.06829658	0.13485879
NR_156313	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Kurtzmaniella_fragi	1.0	0.62140024	0.9420779	0.37865317	0.9551381	0.26435384
KY827270	Ascomycota	Saccharomycetes	Saccharomycetales	Agaricales_fam_Incertae_sedis_Disporotrichum	Cephaloascus	Hyphopichia_rhagii	0.72387344	0.43622887	0.38830504	0.0754689	0.07749197	0.059962116
MK050431	Ascomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	Chrysozyma	Nakazawaea_peltata	0.9987085	0.8529494	0.27716717	0.62336004	0.16342278	0.16963212
KX234735	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Utharomyces	Utharomyces_epallocaulus	0.9996885	0.9903826	0.9809357	0.30753905	0.23091859	0.22896773
KT949904	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Hymenula	Amphisphaeriales	Amphisphaeriaceae	Myxosporella	Arthrobotryum_hyalosporum	0.9999715	0.3445363	0.6262503	0.10775203	0.10485175	0.10785142
KT949907	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Vanakripa	Xylariales	Pezizomycotina_fam_Incertae_sedis_Trichosporiella	Gilmaniella	Trichosporiella_multisporum	0.9999709	0.33683947	0.16703454	0.18144439	0.10700911	0.10632634
KY827281	Basidiomycota	Agaricomycetes	Russulales	Wallemiaceae	Tritirachium	Lepisticola_capitata	0.99947006	0.2042606	0.23898749	0.14978102	0.075691454	0.13363114
MH855021	Ascomycota	Dothideomycetes	Acrospermales	Pyxidiophoraceae	Pyxidiophora	Pyxidiophora_arvernensis	0.99999774	0.46422738	0.20090006	0.17721097	0.23522429	0.085030206
FN185976	Ascomycota	Dothideomycetes	Orbiliales	Pezizomycotina_fam_Incertae_sedis_Cytosporina	Cladoriella	Sarcogyne_similis	1.0	0.44081652	0.16074646	0.19939208	0.16242911	0.075740665
MN218820	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Paraidriella	Wawelia_regia	0.9990233	0.5957436	0.8322768	0.84378666	0.16025174	0.1770743
KT949912	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_ord_Incertae_sedis_Mycosylva	Saccharomycetales_fam_Incertae_sedis_Diutina	Lepisticola	Botryozyma_nematodophila	0.99966156	0.11894836	0.13935184	0.07152767	0.06987564	0.040781047
KT949914	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Vanakripa	Amphisphaeriales	Pezizomycotina_fam_Incertae_sedis_Pleurotheciopsis	Pyxidiophora	Corynesporopsis_iberica	0.9999914	0.110663995	0.46064746	0.07386408	0.069210984	0.09958697
HM241692	Ascomycota	Eurotiomycetes	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Ascomycota_fam_Incertae_sedis_Volucrispora	Phaeoacremonium	Myxotrichum_deflexum	0.99999976	0.2073835	0.09821849	0.20412603	0.14451593	0.14550745
KM039135	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Mycosylva	Xylariales	Hypoxylaceae	Lepteutypa	Pilidium_acerinum	0.99994314	0.25972378	0.13447088	0.37446323	0.19079745	0.12502159
AY029342	Ascomycota	Leotiomycetes	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	Rhynchogastremaceae	Mucor	Mytilinidion_scolecosporum	0.9999534	0.632874	0.22107606	0.12530234	0.23144998	0.10061962
MH712825	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Kregervanrija	Clavispora_lusitaniae	0.99999905	0.34234253	0.26375774	0.6515194	0.13010472	0.076190546
MN475939	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Sympodioclathra	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Arcuadendron	Arcuadendron_ovatum	0.99983263	0.22902788	0.25417802	0.060556743	0.17112353	0.177128
MT216220	Ascomycota	Dothideomycetes	Agaricales	Rhizinaceae	Corynesporopsis	Arthrobotryum_hyalosporum	0.765788	0.5387739	0.33726513	0.07781607	0.068343274	0.0788052
JQ281774	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Korunomyces	Pezizomycotina_ord_Incertae_sedis_Monosporium	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Lepisticola	Beauveriphora_sporotricis	0.99258703	0.50819385	0.063704945	0.14753151	0.11857938	0.06315499
MK530453	Ascomycota	Eurotiomycetes	Pyxidiophorales	Archaeorhizomycetaceae	Pyxidiophora	Stachybotryna_columaris	0.9999989	0.21516623	0.11857894	0.05120217	0.18820554	0.08095466
Z69588	Ascomycota	Sordariomycetes	Hypocreales	Ophiostomataceae	Trichoderma	Digitiseta_multidigitata	1.0	0.78250796	0.8575324	0.19494925	0.59723276	0.10046206
KC608590	Mucoromycota	Umbelopsidomycetes	Mucorales	Syncephalastraceae	Mucor	Utharomyces_epallocaulus	0.76425713	0.53659666	0.6760749	0.33067188	0.26586667	0.16119237
UDB035385	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis_Bahusakala	Ascosphaera	Ascosphaera_celerrima	1.0	0.9927603	0.4841658	0.26111677	0.19934836	0.18669815
AY174797	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Thamnidium	Utharomyces_epallocaulus	0.9988493	0.9374734	0.77131814	0.26352018	0.19996755	0.18803324
MK409979	Ascomycota	Leotiomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Wickerhamia	Tortispora	Schizosaccharomyces_octosporus	0.99995387	0.2751171	0.31204695	0.17156114	0.09873902	0.061970696
AY015439	Mucoromycota	Microbotryomycetes	Umbelopsidales	Backusellaceae	Cytosporina	Umbelopsis_westeae	0.95344603	0.8229945	0.16242027	0.15116347	0.10124161	0.25001568
EU343815	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_piceae	1.0	0.9748608	0.7870833	0.76279974	0.6073236	0.12404474
JX941573	Basidiomycota	Agaricomycetes	Malasseziales	Polyporaceae	Malassezia	Glutinoagger_fibulatus	0.9994898	0.63671523	0.13062225	0.29066262	0.27553728	0.084294245
EU343830	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Trichosporiella	Saccharomycetales	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Trichosporiella	Schizosaccharomyces_octosporus	0.9999994	0.18171613	0.2674859	0.27979743	0.39617544	0.19349879
JN620351	Ascomycota	Eurotiomycetes	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Kondoaceae	Comminutispora	Helicoubisia_coronata	0.99502903	0.17507185	0.13586628	0.113674454	0.053921297	0.04997935
KC520546	Chytridiomycota	Pezizomycotina_cls_Incertae_sedis_Amblyosporium	Schizosaccharomycetales	Pyxidiophoraceae	Groenewaldozyma	Syncephalastrum_racemosum	0.9795425	0.21992451	0.21546258	0.08620761	0.31313124	0.060153708
MW481711	Ascomycota	Sordariomycetes	Pyxidiophorales	Xylariaceae	Arcuadendron	Mytilinidion_australe	0.9999963	0.83891165	0.10950705	0.88865834	0.1448824	0.086839
KX965730	Ascomycota	Dothideomycetes	Pleosporales	Valsariaceae	Myrmaecium	Myrmaecium_rubrum	1.0	0.9932996	0.88205373	0.13269314	0.111582555	0.13140957
GQ281791	Ascomycota	Ascomycota_cls_Incertae_sedis_Septogloeum	Togniniales	Pezizomycotina_fam_Incertae_sedis_Cytosporina	Lepisticola	Arthrobotryum_hyalosporum	0.9999999	0.20426114	0.18921141	0.11518209	0.10839846	0.15663145
MG828901	Ascomycota	Dothideomycetes	Saccharomycetales	Phaeosphaeriaceae	Radulidium	Neostagonospora_caricis	1.0	0.9960712	0.21568844	0.5039734	0.1539716	0.28772277
JQ954648	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Mycosylva	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Diaporthaceae	Lepisticola	Cytosporina_aspera	1.0	0.38476267	0.14965434	0.3393762	0.4939075	0.11367079
KX964424	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Amblyosporium	Orbiliales	Orbiliaceae	Saccharomycodes	Arthrobotrys_dactyloides	0.60261756	0.26660597	0.19218718	0.22086406	0.23826031	0.077699915
MF611640	Ascomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis_Dendrothele	Mucidula	Chlorophyllum_hortense	0.7464146	0.660665	0.31157964	0.26272285	0.16353582	0.13361685
KT037522	Ascomycota	Dothideomycetes	Monoblastiales	Dothideomycetes_fam_Incertae_sedis_Pleuropassalora	Cytosporina	Ramulispora_sorghiphila	1.0	0.6594733	0.12610553	0.21851917	0.12597068	0.100319095
KU866677	Ascomycota	Dothideomycetes	Pleosporales	Pezizomycotina_fam_Incertae_sedis_Cytosporina	Aspergillus	Arthrobotryum_hyalosporum	1.0	0.6622885	0.27191523	0.16992521	0.11219968	0.06131168
KF730001	Ascomycota	Dothideomycetes	Mytilinidiales	Phaeotrichaceae	Trichoderma	Septonema_fasciculare	0.9944377	0.53499705	0.1579987	0.101850666	0.07459166	0.09054728
JX093786	Ascomycota	Agaricomycetes	Microbotryomycetes_ord_Incertae_sedis_Reniforma	Pyxidiophoraceae	Singerocybe	Phellinus_hartigii	0.8690352	0.6282615	0.14713094	0.20970342	0.18541034	0.089297146
KR119072	Basidiomycota	Agaricomycetes	Polyporales	Tritirachiaceae	Phyllozyma	Ceriporia_lacerata	0.99992347	0.73190147	0.98964477	0.15413246	0.18931559	0.18369354
AY573202	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum_mangiferae	1.0	0.9981609	0.81027997	0.8851386	0.7794999	0.53342545
FM206456	Ascomycota	Dothideomycetes	Pleosporales	Piedraiaceae	Zeloasperisporium	Kirschsteiniothelia_aethiops	1.0	0.7496291	0.1586458	0.74050564	0.07802168	0.13465776
FJ378871	Basidiomycota	Tremellomycetes	Pachnocybales	Pachnocybaceae	Mollisia	Rhexocercosporidium_panacis	0.8224434	0.2262517	0.09624842	0.13119227	0.060334377	0.06037972
UDB037616	Ascomycota	Saccharomycetes	Mucorales	Lichtheimiaceae	Thamnostylum	Pyxidiophora_arvernensis	0.67621166	0.3661207	0.54691863	0.12768295	0.418451	0.056744564
GU591650	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Thamnostylum	Psathyrella_spadiceogrisea	0.9984358	0.98217475	0.9966293	0.7585088	0.15182275	0.194347
MW063202	Ascomycota	Dothideomycetes	Phaeotrichales	Testudinaceae	Talekpea	Myrmaecium_rubrum	0.9999995	0.9601432	0.46822587	0.23134182	0.14037414	0.19565672
KM065941	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Geotrichum	Teunomyces_aglyptinius	0.99934334	0.913982	0.91179156	0.31133962	0.11174989	0.27876973
KU846135	Ascomycota	Dothideomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis_Kaskaskia	Inaequalispora	Digitiseta_multidigitata	0.9999988	0.7371786	0.86313367	0.09346255	0.07144385	0.17056379
MH549203	Ascomycota	Laboulbeniomycetes	Agaricales	Pezizomycotina_fam_Incertae_sedis_Mycosylva	Mycena	Septogloeum_gillii	0.9963159	0.101748765	0.30978155	0.11862627	0.062223163	0.048658572
DQ458893	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Heimiodora	Barriopsis_stevensiana	1.0	0.59195215	0.54875314	0.9389607	0.11063832	0.28458565
HM562042	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Pleurotheciopsis	Pyxidiophorales	Saccharomycodaceae	Pleurocatena	Pleurotheciopsis_tropicalis	0.99560744	0.16748446	0.19067971	0.37994355	0.11942159	0.13659166
FJ150706	Ascomycota	Dothideomycetes	Mytilinidiales	Phaeotrichaceae	Saccharata	Saccharata_kirstenboschensis	0.9998903	0.9757176	0.09771501	0.30551103	0.20307	0.33528507
AF444408	Mucoromycota	Tremellomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Piskurozymaceae	Chaetocladium	Udeniomyces_megalosporus	0.6010851	0.66197455	0.3765877	0.2649254	0.08144613	0.071260564
AF418621	Basidiomycota	Agaricomycetes	Mucorales	Syncephalastraceae	Thelephora	Alternaria_eichhorniae	0.9250654	0.27293187	0.23446877	0.14898856	0.18138587	0.065681994
KF984490	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Blakeslea	Circinella_minor	0.987407	0.97876817	0.982796	0.4346961	0.23996434	0.74319345
KJ847422	Ascomycota	Dothideomycetes	Botryosphaeriales	Pezizomycotina_fam_Incertae_sedis_Scopularia	Aplosporella	Microxiphium_leptospermi	1.0	0.96932924	0.6360933	0.09439521	0.24286355	0.080324754
KJ847424	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Selenophoma	Lichenoconium_usneae	1.0	0.99406034	0.92947	0.5310013	0.20756337	0.111735485
KJ847426	Ascomycota	Dothideomycetes	Botryosphaeriales	Pezizomycotina_fam_Incertae_sedis_Scopularia	Aplosporella	Mytilinidion_australe	1.0	0.87701315	0.3348885	0.1102301	0.119932204	0.075699136
AF444414	Ascomycota	Ascomycota_cls_Incertae_sedis_Coniothyrina	Wallemiales	Pichiaceae	Cleistothelebolus	Urocystis_magica	0.800235	0.14459015	0.32986024	0.06105974	0.07037737	0.053830184
AF444415	Basidiomycota	Tremellomycetes	Urocystidales	Spiculogloeaceae	Perenniporia	Perenniporia_djaensis	0.99485165	0.6401923	0.10063218	0.15601681	0.4047319	0.08063984
AF444417	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Trichosporiella	Malasseziales	Naemateliaceae	Malassezia	Pseudorobillarda_phragmitis	0.98094475	0.15810074	0.25779498	0.0873671	0.19032884	0.05720246
KF500530	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_pseudoaaseri	0.9999999	0.35546437	0.49209848	0.9341472	0.3984123	0.08550497
MN576831	Ascomycota	Dothideomycetes	Cladoriellales	Valsariaceae	Vanakripa	Teratosphaeria_profusa	0.9845242	0.7659701	0.20299615	0.2091968	0.04019124	0.055147134
JQ926291	Ascomycota	Dothideomycetes	Trypetheliales	Ascomycota_fam_Incertae_sedis_Volucrispora	Pleuropassalora	Pyxidiophora_arvernensis	0.99999964	0.99508625	0.21963233	0.1867948	0.15898167	0.21517828
AF072238	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_ord_Incertae_sedis_Arthrobotryum	Xylonaceae	Piedraia	Monosporium_venezuelense	1.0	0.36782983	0.19099404	0.115792215	0.09749821	0.09702957
EU517056	Ascomycota	Laboulbeniomycetes	Pezizomycotina_ord_Incertae_sedis_Sympodioclathra	Pyxidiophoraceae	Mucor	Pyxidiophora_arvernensis	0.9984888	0.84063625	0.47522682	0.30642107	0.14123617	0.5609668
