ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
KU847232	Ascomycota	Dothideomycetes	Monoblastiales	Epibryaceae	Monacrosporium	Cylindrosympodium_lauri	0.99954945	0.80667526	0.19976076	0.45157817	0.2803521	0.33690012
KU847240	Ascomycota	Dothideomycetes	Monoblastiales	Dothideomycetes_fam_Incertae_sedis_Rhopographus	Monacrosporium	Cylindrosympodium_lauri	0.9997137	0.9197443	0.18346927	0.18541484	0.2432873	0.18420976
LC259095	Ascomycota	Mucoromycetes	Pezizomycotina_ord_Incertae_sedis_Monosporium	Saccharomycetales_fam_Incertae_sedis_Peterozyma	Blakeslea	Botryozyma_nematodophila	0.6999188	0.80069405	0.17592636	0.1668781	0.095266625	0.09250286
MN537723	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Matsushimomyces	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Pezizomycotina_fam_Incertae_sedis_Arcuadendron	Stachybotryna	Arcuadendron_triangulare	0.999998	0.626697	0.25789863	0.28997475	0.15285349	0.45169175
KF251156	Ascomycota	Orbiliomycetes	Orbiliales	Pezizomycotina_fam_Incertae_sedis_Monosporium	Vanakripa	Beauveriphora_sporotricis	1.0	0.9737509	0.4359963	0.21702895	0.4150315	0.19776064
KX820250	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Matsushimomyces	Pezizomycotina_ord_Incertae_sedis_Trichosporiella	Pezizomycotina_fam_Incertae_sedis_Arcuadendron	Sympodioclathra	Trichosporiella_multisporum	0.99971133	0.3008031	0.19146208	0.19647387	0.6847304	0.23734076
KU847252	Ascomycota	Sordariomycetes	Hypocreales	Tilachlidiaceae	Togniniella	Togniniella_microspora	0.99997807	0.68364936	0.5185734	0.19884194	0.33208	0.064231806
HQ599386	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Argynnaceae	Lichtheimia	Beauveriphora_sporotricis	0.9999999	0.873532	0.31025648	0.5727927	0.21877784	0.39012638
JQ627125	Ascomycota	Dothideomycetes	Trypetheliales	Pezizomycotina_fam_Incertae_sedis_Talekpea	Trichosporiella	Cylindrosympodium_lauri	0.99999607	0.97118425	0.32648033	0.11766669	0.38718897	0.22105688
MW694951	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Talekpea	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Acarosporaceae	Dactylodendron	Cytosporina_aspera	0.99869066	0.31639636	0.29544938	0.3362924	0.09980008	0.21721049
MN250204	Mucoromycota	Mucoromycetes	Malasseziales	Pilobolaceae	Malassezia	Leucogyrophana_mollusca	0.57103854	0.4880154	0.20209758	0.14211473	0.2915898	0.11121603
JX867675	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Mucor	Syncephalastrum_monosporum	0.8958086	0.7085399	0.7631166	0.8959573	0.15067643	0.19589193
KF251172	Ascomycota	Dothideomycetes	Monoblastiales	Phaeosphaeriaceae	Triplosphaeria	Medicopsis_romeroi	1.0	0.9617206	0.22083274	0.9435043	0.56009316	0.26002532
OK057148	Basidiomycota	Agaricomycetes	Agaricales	Phaffomycetaceae	Absidia	Pseudoclitocybe_obbata	0.9519478	0.6744554	0.61668944	0.2190072	0.21126539	0.7836762
OK057159	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Wickerhamia	Absidia	Alloascoidea_africana	0.7723603	0.25430155	0.79597074	0.19886896	0.17735308	0.12523168
MK229175	Ascomycota	Orbiliomycetes	Calosphaeriales	Pezizomycotina_fam_Incertae_sedis_Phialoarthrobotryum	Schizosaccharomyces	Apiospora_pseudospegazzinii	0.9731652	0.4788113	0.5104028	0.19201013	0.120375216	0.5180868
HE962445	Mucoromycota	Mucoromycetes	Pezizomycotina_ord_Incertae_sedis_Arthrobotryum	Cunninghamellaceae	Mycotypha	Goidanichiella_barronii	0.966972	0.5366937	0.14740933	0.92859155	0.37135157	0.1667971
AJ969625	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Sympodioclathra	Saccharomycetales	Lipomycetaceae	Yarrowia	Kazachstania_bulderi	0.9999994	0.21425772	0.2977181	0.098422185	0.4668132	0.115033776
JN388972	Basidiomycota	Agaricomycetes	Saccharomycetales	Pseudoclitocybaceae	Ascoidea	Backusella_circina	0.68935305	0.18937236	0.60141295	0.2827852	0.13980627	0.24437672
KY633514	Ascomycota	Dothideomycetes	Phacidiales	Ascomycota_fam_Incertae_sedis_Septogloeum	Volucrispora	Volucrispora_graminea	0.99999523	0.59929204	0.43044958	0.3378415	0.20698172	0.21374641
MH872962	Ascomycota	Dothideomycetes	Phaeothecales	Sareaceae	Trichosporiella	Polymeridium_subcinereum	1.0	0.9930803	0.2096066	0.11340781	0.17125225	0.0416815
KP859039	Ascomycota	Orbiliomycetes	Orbiliales	Epibryaceae	Monacrosporium	Brachyphoris_oviparasitica	0.84457934	0.45370224	0.5219185	0.3713297	0.30207023	0.13749965
KP336763	Ascomycota	Orbiliomycetes	Archaeorhizomycetales	Ascomycota_fam_Incertae_sedis_Ceratocladium	Roigiella	Hymenula_cerealis	0.9999999	0.29578513	0.16737235	0.17235887	0.06544008	0.14747794
AY905554	Ascomycota	Dothideomycetes	Valsariales	Botryosphaeriaceae	Neoscytalidium	Neofusicoccum_lumnitzerae	1.0	0.99572325	0.26235017	0.9775065	0.9604606	0.636495
UDB000418	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Brachyconidiella	Cladosporiaceae	Hysterium	Ascosphaera_subcuticularis	0.9861226	0.96797734	0.10211393	0.12246056	0.1817773	0.09467264
KP336774	Ascomycota	Orbiliomycetes	Zeloasperisporiales	Pezizomycotina_fam_Incertae_sedis_Trichosporiella	Phialoarthrobotryum	Cytosporina_aspera	0.97331864	0.77475137	0.49820036	0.29547495	0.063318394	0.40565935
DQ366699	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Pleurotheciopsis	Pezizomycotina_ord_Incertae_sedis_Monosporium	Archaeorhizomycetaceae	Archaeorhizomyces	Cylindrosympodium_lauri	1.0	0.21415834	0.22213998	0.36687902	0.24642973	0.1151527
KU846463	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Helicoubisia	Pezizomycotina_fam_Incertae_sedis_Phialoarthrobotryum	Schizosaccharomyces	Cylindrosympodium_lauri	0.99917233	0.57374996	0.1606606	0.105595544	0.6390455	0.11172473
MH784817	Basidiomycota	Agaricomycetes	Agaricales	Lichtheimiaceae	Lichtheimia	Saccharomycopsis_amapae	0.5147052	0.8439915	0.31057006	0.35562572	0.20088999	0.62210333
KU597793	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Cyclaneusma_minus	0.9999988	0.98821265	0.9519676	0.6535474	0.6850538	0.28656074
AB304152	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Alloascoidea	Alloascoidea_hylecoeti	0.9999993	0.9058229	0.76734674	0.3772759	0.1513757	0.14410365
NR_156313	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Helicoubisia	Xylonales	Pezizomycotina_fam_Incertae_sedis_Sympodioclathra	Phialoarthrobotryum	Schizosaccharomyces_octosporus	1.0	0.5905265	0.28757015	0.6037575	0.3620585	0.31389412
KY827270	Basidiomycota	Pezizomycotina_cls_Incertae_sedis_Lepisticola	Saccharomycetales	Backusellaceae	Urocystis	Hyphopichia_wangnamkhiaoensis	0.9865492	0.36231303	0.2890664	0.081424065	0.10346406	0.06510357
MK050431	Ascomycota	Microbotryomycetes	Saccharomycetales	Lipomycetaceae	Danielozyma	Pidoplitchkoviella_terricola	0.99926	0.36061612	0.55631393	0.14055702	0.5764461	0.17257273
KX234735	Mucoromycota	Umbelopsidomycetes	Mucorales	Lichtheimiaceae	Pilaira	Circinella_angarensis	0.99971753	0.7356976	0.96371865	0.9468638	0.56781816	0.36513522
KT949904	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Monacrosporium	Beauveriphora_sporotricis	0.58135104	0.97961366	0.77413094	0.24697039	0.28395256	0.07994973
KT949907	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Pezizomycotina_ord_Incertae_sedis_Matsushimomyces	Cylindrosympodiaceae	Matsushimomyces	Pyxidiophora_arvernensis	1.0	0.332469	0.35399815	0.17815587	0.16483569	0.5017636
KY827281	Mucoromycota	Mucoromycetes	Mucorales	Pilobolaceae	Syncephalastrum	Syncephalastrum_monosporum	0.9998548	0.5914162	0.58613217	0.41933638	0.1651182	0.25624552
MH855021	Mucoromycota	Mucoromycetes	Acrospermales	Pezizomycotina_fam_Incertae_sedis_Trichosporiella	Gongronella	Limtongozyma_cylindracea	0.95902973	0.9664542	0.2904055	0.4033386	0.27124035	0.27971262
FN185976	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Talekpea	Acarosporales	Pezizomycotina_fam_Incertae_sedis_Arcuadendron	Togniniella	Volucrispora_graminea	1.0	0.37703547	0.23557276	0.2830494	0.24651049	0.18168426
MN218820	Ascomycota	Sordariomycetes	Calosphaeriales	Epibryaceae	Xylaria	Xylaria_necrophora	0.9795903	0.6358955	0.56972164	0.3715961	0.27695423	0.30233145
KT949912	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Ascomycota_ord_Incertae_sedis_Corynesporopsis	Epibryaceae	Mycosylva	Archaeorhizomyces_finlayi	0.9999869	0.24224454	0.20552048	0.135602	0.10767321	0.27494052
KT949914	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Ascoidea	Pseudomassaria_chondrospora	0.9999994	0.69882554	0.68956083	0.25804225	0.13112718	0.10836042
HM241692	Ascomycota	Sordariomycetes	Atractosporales	Pezizomycotina_fam_Incertae_sedis_Phialoarthrobotryum	Pseudoproboscispora	Apiospora_pseudospegazzinii	1.0	0.6906346	0.81299764	0.12060179	0.60362095	0.56553733
KM039135	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Amphisphaeriales	Ascomycota_fam_Incertae_sedis_Septogloeum	Volucrispora	Beauveriphora_sporotricis	0.9999889	0.22307849	0.70612115	0.46812913	0.16851714	0.21871251
AY029342	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Matsushimomyces	Cladosporiales	Pezizomycotina_fam_Incertae_sedis_Arcuadendron	Volucrispora	Arcuadendron_triangulare	0.9991247	0.50506324	0.31394026	0.14447656	0.47347048	0.21809742
MH712825	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Arcuadendron	Pezizomycotina_ord_Incertae_sedis_Helicoubisia	Sareaceae	Monacrosporium	Pseudomicrodochium_suttonii	0.9999993	0.32496053	0.42841157	0.3004386	0.12240548	0.15685908
MN475939	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Hymenula	Pezizomycotina_ord_Incertae_sedis_Hymenula	Ascomycota_fam_Incertae_sedis_Goidanichiella	Blastomyces	Sarea_resinae	0.99981064	0.5607366	0.25356588	0.27821878	0.2129298	0.12254361
MT216220	Basidiomycota	Agaricomycetes	Ascomycota_ord_Incertae_sedis_Coniothyrina	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Iodophanus_testaceus	0.9165596	0.53724515	0.08546689	0.095547654	0.113687254	0.44836444
JQ281774	Mucoromycota	Pezizomycotina_cls_Incertae_sedis_Korunomyces	Pezizomycotina_ord_Incertae_sedis_Korunomyces	Pezizomycotina_fam_Incertae_sedis_Phialoarthrobotryum	Korunomyces	Millerozyma_koratensis	0.9157563	0.5164784	0.5763617	0.15674715	0.33593345	0.13978739
MK530453	Ascomycota	Ascomycota_cls_Incertae_sedis_Coniothyrina	Calosphaeriales	Epibryaceae	Knufia	Cylindrosympodium_lauri	0.9999825	0.20554942	0.46204758	0.42418098	0.34566778	0.3371621
Z69588	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis_Kaskaskia	Trichoderma	Sarocladium_implicatum	1.0	0.20462091	0.94880867	0.16884436	0.8050616	0.16309062
KC608590	Mucoromycota	Saccharomycetes	Saccharomycetales	Lichtheimiaceae	Lichtheimia	Saccharomycopsis_crataegensis	0.66075903	0.6066034	0.48178837	0.26134473	0.19870518	0.21035446
UDB035385	Ascomycota	Eurotiomycetes	Chaetothyriales	Epibryaceae	Exophiala	Microxiphium_leptospermi	1.0	0.96881604	0.43025413	0.26721427	0.281384	0.20265917
AY174797	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Syncephalastrum_monosporum	0.9998056	0.543631	0.88020295	0.3317044	0.4643629	0.30022725
MK409979	Ascomycota	Dothideomycetes	Helotiales	Ascomycota_fam_Incertae_sedis_Ceratocladium	Yarrowia	Sarea_resinae	0.99926454	0.5269235	0.16465431	0.21112438	0.07044384	0.103084214
AY015439	Mucoromycota	Mucoromycetes	Sporidiobolales	Mycotyphaceae	Sporobolomyces	Sporobolomyces_ruberrimus	0.9861021	0.74650043	0.5156037	0.4646801	0.8388499	0.8415955
EU343815	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	Pichia_sporocuriosa	0.9814472	0.97146356	0.94533694	0.6064178	0.16714932	0.11512818
JX941573	Basidiomycota	Agaricomycetes	Pezizomycotina_ord_Incertae_sedis_Helicoubisia	Polyporaceae	Akenomyces	Perenniporia_ochroleuca	0.99994123	0.95029366	0.16786481	0.96621364	0.22078018	0.16162258
EU343830	Ascomycota	Mucoromycetes	Mucorales	Pezizomycotina_fam_Incertae_sedis_Cytosporina	Peterozyma	Sarea_resinae	0.99998474	0.6677138	0.23441544	0.31408042	0.41596854	0.77339995
JN620351	Ascomycota	Agaricostilbomycetes	Abrothallales	Kondoaceae	Suhomyces	Yarrowia_parophoni	0.9414065	0.40401027	0.16773047	0.32256958	0.06209791	0.14692935
KC520546	Mucoromycota	Mucoromycetes	Pezizomycotina_ord_Incertae_sedis_Pleurotheciopsis	Syncephalastraceae	Absidia	Starmerella_jinningensis	0.5140913	0.27479845	0.40716994	0.28985414	0.24648055	0.20476541
MW481711	Ascomycota	Orbiliomycetes	Pezizomycotina_ord_Incertae_sedis_Arcuadendron	Pezizomycotina_fam_Incertae_sedis_Trichosporiella	Lepisticola	Arcuadendron_triangulare	0.9999769	0.7108843	0.31134456	0.18434098	0.10175104	0.7775604
KX965730	Ascomycota	Dothideomycetes	Pleosporales	Pseudorobillardaceae	Kirschsteiniothelia	Scleroconidioma_sphagnicola	1.0	0.99921095	0.50214696	0.15739442	0.1641196	0.20876172
GQ281791	Ascomycota	Dothideomycetes	Archaeorhizomycetales	Cylindrosympodiaceae	Phialoarthrobotryum	Mytilinidion_resinicola	0.9999993	0.63050705	0.4099386	0.37666255	0.28200495	0.42928508
MG828901	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Monosporium	Phaeosphaeriaceae	Juncaceicola	Pleuropassalora_armatae	1.0	0.9581755	0.4574019	0.66659105	0.8608078	0.21467474
JQ954648	Ascomycota	Pezizomycotina_cls_Incertae_sedis_Phialoarthrobotryum	Acarosporales	Cylindrosympodiaceae	Trichosporiella	Stegonsporium_acerophilum	1.0	0.31225535	0.117283374	0.29708987	0.24325193	0.31978956
KX964424	Mucoromycota	Umbelopsidomycetes	Acarosporales	Lichtheimiaceae	Lichtheimia	Starmerella_jinningensis	0.9731376	0.46196333	0.13302994	0.18670727	0.45386928	0.20444809
MF611640	Ascomycota	Agaricomycetes	Pezizomycotina_ord_Incertae_sedis_Helicoubisia	Agaricales_fam_Incertae_sedis_Baeospora	Rhodocollybia	Coprinus_sterquilinus	0.60052764	0.71169245	0.12653401	0.5902895	0.13105315	0.082515195
KT037522	Ascomycota	Dothideomycetes	Saccharomycetales	Epibryaceae	Exutisphaerella	Pachysolen_tannophilus	1.0	0.4712305	0.32159176	0.3272205	0.9588531	0.34707886
KU866677	Ascomycota	Dothideomycetes	Coryneliales	Teratosphaeriaceae	Hamigera	Penicillium_simplicissimum	1.0	0.9563427	0.19337618	0.26351026	0.24816652	0.12022708
KF730001	Ascomycota	Dothideomycetes	Ascomycota_ord_Incertae_sedis_Culicinomyces	Ruineniaceae	Trichoderma	Hymenula_cerealis	0.99647117	0.8993799	0.44430947	0.5214255	0.116765045	0.101173505
JX093786	Ascomycota	Agaricomycetes	Gloeophyllales	Thelebolaceae	Archaeorhizomyces	Volucrispora_graminea	0.856393	0.30583787	0.21692537	0.1996773	0.107044	0.2883877
KR119072	Basidiomycota	Pucciniomycetes	Polyporales	Septobasidiaceae	Gloeoporus	Ceriporia_lacerata	0.99959046	0.4603626	0.22596303	0.18652083	0.15203518	0.38434044
AY573202	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Valsariaceae	Neoscytalidium	Scleroconidioma_sphagnicola	1.0	0.9991399	0.2741289	0.6701118	0.7700026	0.28272194
FM206456	Ascomycota	Dothideomycetes	Neophaeothecales	Extremaceae	Pseudoramichloridium	Polymeridium_subcinereum	1.0	0.99962354	0.6171293	0.18853576	0.098942034	0.2037467
FJ378871	Ascomycota	Sordariomycetes	Saccharomycetales	Pseudorobillardaceae	Monosporium	Pseudomicrodochium_suttonii	0.9997458	0.38184822	0.29830357	0.11140452	0.100068346	0.061664894
UDB037616	Basidiomycota	Mucoromycetes	Mucorales	Syncephalastraceae	Hyphomucor	Syncephalastrum_racemosum	0.937691	0.33302844	0.20685026	0.32710275	0.12866357	0.15456882
GU591650	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Gilbertella	Lichtheimia_corymbifera	0.99950147	0.5887972	0.98058426	0.97991097	0.2937609	0.33517557
MW063202	Ascomycota	Dothideomycetes	Ascomycota_ord_Incertae_sedis_Corynesporopsis	Pezizomycotina_fam_Incertae_sedis_Beauveriphora	Amblyosporium	Beauveriphora_sporotricis	1.0	0.72916025	0.5357113	0.119028084	0.22515355	0.13144654
KM065941	Ascomycota	Saccharomycetes	Archaeorhizomycetales	Saccharomycetales_fam_Incertae_sedis_Wickerhamia	Kregervanrija	Cyberlindnera_bimundalis	0.9457203	0.285031	0.27483815	0.41004854	0.20715903	0.12372822
KU846135	Ascomycota	Orbiliomycetes	Hypocreales	Acarosporaceae	Schizosaccharomyces	Digitiseta_multidigitata	1.0	0.2771158	0.61328924	0.12158652	0.08448006	0.080659606
MH549203	Ascomycota	Ascomycota_cls_Incertae_sedis_Septogloeum	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Everhartia	Ascoidea	Volucrispora_graminea	0.8325168	0.27179825	0.4421489	0.09693937	0.34061217	0.09219614
DQ458893	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Cytosporina	Botryosphaeriaceae	Neoscytalidium	Pseudomicrodochium_suttonii	1.0	0.95061535	0.5422636	0.6537219	0.3865163	0.16073367
HM562042	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Archaeorhizomyces	Monosporium_venezuelense	0.8413756	0.6208592	0.8101442	0.16905133	0.23809506	0.21279752
FJ150706	Ascomycota	Dothideomycetes	Pezizomycotina_ord_Incertae_sedis_Helicoubisia	Ascomycota_fam_Incertae_sedis_Goidanichiella	Archaeorhizomyces	Epichloe_amarillans	1.0	0.77743655	0.15452424	0.28617895	0.093410745	0.24485348
AF444408	Mucoromycota	Saccharomycetes	Saccharomycetales	Mrakiaceae	Middelhovenomyces	Saccharomycopsis_malanga	0.39970666	0.6266684	0.43321973	0.5601114	0.09339144	0.095150314
AF418621	Basidiomycota	Agaricomycetes	Agaricostilbales	Cunninghamellaceae	Absidia	Cunninghamella_elegans	0.89805126	0.43582	0.4630652	0.6325194	0.35345364	0.12971556
KF984490	Mucoromycota	Mucoromycetes	Umbelopsidales	Pilobolaceae	Cokeromyces	Umbelopsis_angularis	0.9997259	0.9287212	0.92411137	0.4824159	0.33021924	0.20802934
KJ847422	Ascomycota	Dothideomycetes	Valsariales	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Scleroconidioma_sphagnicola	0.999997	0.99621177	0.40503368	0.31747064	0.7517161	0.47950163
KJ847424	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Cladoriella	Cladoriella_paleospora	1.0	0.9814804	0.45690107	0.22598329	0.35163087	0.37423742
KJ847426	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Lepidopterella_palustris	1.0	0.8918922	0.7064957	0.426684	0.5036669	0.14082976
AF444414	Ascomycota	Wallemiomycetes	Atractiellales	Lichtheimiaceae	Corynesporopsis	Prillingera_fragicola	0.87051415	0.26566476	0.20261939	0.29074493	0.06844439	0.12429418
AF444415	Basidiomycota	Cystobasidiomycetes	Agaricostilbales	Epibryaceae	Cladosporium	Cladosporium_herbarum	0.50964475	0.19661206	0.17118666	0.17143476	0.12524788	0.73877335
AF444417	Ascomycota	Dothideomycetes	Saccharomycetales	Pichiaceae	Ascoidea	Diutina_pseudorugosa	0.98731226	0.8344767	0.7383787	0.24009322	0.15720183	0.09986293
KF500530	Ascomycota	Sareomycetes	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Goidanichiella	Botryozyma	Nakazawaea_laoshanensis	0.99977714	0.28985426	0.2976836	0.18893789	0.08252373	0.30974185
