ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KY102361	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	1.000000	Hyphopichia	1.000000	Hyphopichia_rhagii	1.000000
JN942657	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Debaryomycetaceae	1.000000	Debaryomyces	1.000000	Debaryomyces_prosopidis	1.000000
EF141551	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Russulales	1.000000	Russulaceae	1.000000	Lactarius	1.000000	Lactarius_subdulcis	1.000000
KJ780507	Fungi	1.000000	Ascomycota	0.680000	Dothideomycetes	0.310000	Venturiales	0.200000	Venturiaceae	0.190000	Venturia	0.160000	Venturia_pyrina	0.160000
HQ260334	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetaceae	1.000000	Kazachstania	1.000000	Kazachstania_intestinalis	1.000000
UDB038245	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	0.970000	Phanerochaetaceae	0.890000	Phaeophlebiopsis	0.380000	Phaeophlebiopsis_ravenelii	0.380000
KM591585	Fungi	1.000000	Ascomycota	0.630000	Sordariomycetes	0.250000	Hypocreales	0.180000	Nectriaceae	0.100000	Fusarium	0.090000	Fusarium_tricinctum	0.090000
MT477069	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.980000	Hypocreales	0.640000	Cordycipitaceae	0.250000	Beauveria	0.110000	Beauveria_bassiana	0.060000
KP272110	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.590000	Helotiales	0.380000	Helotiaceae	0.070000	Scytalidium	0.060000	Scytalidium_sphaerosporum	0.050000
KU845985	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.970000	Hypocreales	0.970000	Stachybotryaceae	0.970000	Alfaria	0.970000	Alfaria_terrestris	0.610000
JQ989328	Fungi	1.000000	Ascomycota	1.000000	Pezizomycetes	0.730000	Pezizales	0.730000	Pyronemataceae	0.730000	Tricharina	0.700000	Tricharina_hiemalis	0.310000
JN000071	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	1.000000	Microbotryales	1.000000	Microbotryaceae	1.000000	Microbotryum	1.000000	Microbotryum_vinosum	1.000000
MT477071	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.990000	Hypocreales	0.770000	Cordycipitaceae	0.600000	Lecanicillium	0.230000	Lecanicillium_saksenae	0.100000
JN942681	Fungi	1.000000	Basidiomycota	0.350000	Agaricomycetes	0.300000	Agaricales	0.200000	Mycenaceae	0.120000	Mycena	0.110000	Mycena_citrinomarginata	0.060000
EU514225	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	1.000000	Dissoconiaceae	1.000000	Uwebraunia	1.000000	Uwebraunia_musae	1.000000
KU847232	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	1.000000	Striaticonidium	1.000000	Striaticonidium_brachysporum	1.000000
KU847240	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	1.000000	Striaticonidium	1.000000	Striaticonidium_synnematum	0.800000
LC259095	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Lipomycetaceae	1.000000	Lipomyces	1.000000	Lipomyces_yarrowii	0.510000
MN537723	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	0.990000	Chaetothyriales	0.990000	Herpotrichiellaceae	0.810000	Exophiala	0.810000	Exophiala_eucalyptorum	0.790000
KF251156	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.780000	Sporocadaceae	0.610000	Discosia	0.260000	Discosia_yakushimensis	0.260000
KX820250	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	1.000000	Clypeophysalosporaceae	1.000000	Clypeophysalospora	1.000000	Clypeophysalospora_latitans	1.000000
KU847252	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	1.000000	Xepicula	1.000000	Xepicula_leucotricha	1.000000
HQ599386	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Massariaceae	1.000000	Massaria	1.000000	Massaria_campestris	1.000000
JQ627125	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.800000	Phacidiales	0.390000	Phacidiaceae	0.370000	Phacidium	0.370000	Phacidium_lacerum	0.370000
MW694951	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	1.000000	Aspergillaceae	1.000000	Penicillium	1.000000	Penicillium_cainii	0.800000
MN250204	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.990000	Agaricales	0.790000	Nidulariaceae	0.150000	Crucibulum	0.150000	Crucibulum_laeve	0.150000
JX867675	Fungi	1.000000	Ascomycota	0.940000	Dothideomycetes	0.520000	Pleosporales	0.440000	Didymellaceae	0.140000	Didymella	0.140000	Didymella_exigua	0.140000
KF251172	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Phaeosphaeriaceae	1.000000	Paraphoma	1.000000	Paraphoma_radicina	1.000000
OK057148	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.810000	Tulosesus	0.380000	Tulosesus_pallidus	0.380000
OK057159	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.970000	Tulosesus	0.640000	Tulosesus_pallidus	0.640000
MK229175	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Juglanconidaceae	1.000000	Juglanconis	1.000000	Juglanconis_juglandina	1.000000
HE962445	Fungi	1.000000	Ascomycota	0.810000	Saccharomycetes	0.650000	Saccharomycetales	0.650000	Saccharomycetaceae	0.340000	Lachancea	0.110000	Lachancea_meyersii	0.090000
AJ969625	Fungi	1.000000	Ascomycota	1.000000	Pezizomycetes	1.000000	Pezizales	1.000000	Tuberaceae	1.000000	Tuber	1.000000	Tuber_borchii	1.000000
JN388972	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.980000	Polyporales	0.450000	Polyporaceae	0.240000	Lentinus	0.100000	Lentinus_tigrinus	0.100000
KY633514	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Phacidiales	1.000000	Phacidiaceae	1.000000	Phacidium	1.000000	Phacidium_lacerum	1.000000
MH872962	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Dacampiaceae	1.000000	Aaosphaeria	1.000000	Aaosphaeria_arxii	1.000000
KP859039	Fungi	1.000000	Ascomycota	1.000000	Orbiliomycetes	1.000000	Orbiliales	1.000000	Orbiliaceae	1.000000	Hyalorbilia	1.000000	Hyalorbilia_fusarioides	1.000000
KP336763	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	1.000000	Chaetomiaceae	1.000000	Ovatospora	1.000000	Ovatospora_unipora	0.990000
AY905554	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	1.000000	Neofusicoccum	1.000000	Neofusicoccum_mangiferae	1.000000
UDB000418	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Boletales	0.740000	Boletaceae	0.730000	Boletus	0.730000	Boletus_reticulatus	0.730000
KP336774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Sordariales	1.000000	Chaetomiaceae	1.000000	Parachaetomium	0.890000	Parachaetomium_inaequale	0.890000
DQ366699	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Nectriaceae	1.000000	Gliocephalotrichum	1.000000	Gliocephalotrichum_microchlamydosporum	1.000000
KU846463	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Stachybotryaceae	1.000000	Myxospora	0.940000	Myxospora_crassiseta	0.940000
MH784817	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.250000	Tulosesus	0.120000	Tulosesus_pallidus	0.120000
KU597793	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.980000	Helotiales	0.980000	Lachnaceae	0.830000	Lachnellula	0.640000	Lachnellula_occidentalis	0.280000
AB304152	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetaceae	1.000000	Torulaspora	1.000000	Torulaspora_maleeae	1.000000
NR_156313	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	1.000000	Metschnikowia	1.000000	Metschnikowia_kofuensis	0.490000
KY827270	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	0.980000	Psathyrellaceae	0.710000	Tulosesus	0.350000	Tulosesus_pallidus	0.350000
MK050431	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	1.000000	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	1.000000	Chrysozymaceae	1.000000	Chrysozyma	1.000000	Chrysozyma_griseoflava	1.000000
KX234735	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.670000	Tulosesus	0.470000	Tulosesus_pallidus	0.470000
KT949904	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.990000	Sporocadaceae	0.720000	Neopestalotiopsis	0.700000	Neopestalotiopsis_foedans	0.610000
KT949907	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	0.980000	Pseudomassariaceae	0.880000	Pseudomassaria	0.640000	Pseudomassaria_chondrospora	0.640000
KY827281	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.740000	Tulosesus	0.370000	Tulosesus_pallidus	0.360000
MH855021	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Cephaloascaceae	1.000000	Cephaloascus	1.000000	Cephaloascus_fragrans	1.000000
FN185976	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.770000	Phacidiales	0.320000	Phacidiaceae	0.310000	Phacidium	0.310000	Phacidium_lacerum	0.310000
MN218820	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Xylariales	1.000000	Xylariaceae	1.000000	Xylaria	0.930000	Xylaria_ellisii	0.490000
KT949912	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.800000	Amphisphaeriales	0.270000	Apiosporaceae	0.130000	Nigrospora	0.130000	Nigrospora_oryzae	0.090000
KT949914	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	1.000000	Sporocadaceae	1.000000	Seiridium	0.870000	Seiridium_phylicae	0.690000
HM241692	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Chaetosphaeriales	1.000000	Chaetosphaeriaceae	1.000000	Pyrigemmula	1.000000	Pyrigemmula_aurantiaca	1.000000
KM039135	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Xylariales	0.940000	Hypoxylaceae	0.530000	Daldinia	0.430000	Daldinia_raimundi	0.190000
AY029342	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Dioszegia	1.000000	Dioszegia_butyracea	0.840000
MH712825	Fungi	1.000000	Basidiomycota	0.790000	Tremellomycetes	0.600000	Tremellales	0.590000	Cryptococcaceae	0.160000	Cryptococcus	0.100000	Cryptococcus_neoformans	0.090000
MN475939	Fungi	1.000000	Ascomycota	0.530000	Dothideomycetes	0.230000	Mycosphaerellales	0.140000	Mycosphaerellaceae	0.130000	Cercospora	0.060000	Cercospora_coniogrammes	0.050000
MT216220	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Hymenogastraceae	0.950000	Psilocybe	0.650000	Psilocybe_semilanceata	0.610000
JQ281774	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.910000	Diaporthales	0.910000	Schizoparmaceae	0.910000	Coniella	0.910000	Coniella_pseudokoreana	0.900000
MK530453	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.580000	Helotiales	0.570000	Myxotrichaceae	0.320000	Oidiodendron	0.320000	Oidiodendron_majus	0.310000
Z69588	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	1.000000	Trichoderma	1.000000	Trichoderma_ghanense	0.500000
KC608590	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	0.980000	Agaricaceae	0.260000	Agaricus	0.250000	Agaricus_bisporus	0.080000
UDB035385	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Ascosphaerales	1.000000	Ascosphaeraceae	1.000000	Ascosphaera	1.000000	Ascosphaera_flava	1.000000
AY174797	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Pseudoclitocybaceae	0.420000	Pseudoclitocybe	0.420000	Pseudoclitocybe_obbata	0.410000
MK409979	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.550000	Helotiales	0.510000	Drepanopezizaceae	0.240000	Blumeriella	0.120000	Blumeriella_jaapii	0.120000
AY015439	Fungi	1.000000	Basidiomycota	1.000000	Microbotryomycetes	1.000000	Sporidiobolales	1.000000	Sporidiobolaceae	1.000000	Sporobolomyces	1.000000	Sporobolomyces_ruberrimus	1.000000
EU343815	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Saccharomycetales_fam_Incertae_sedis_Candida	1.000000	Candida	1.000000	Candida_gosingica	1.000000
JX941573	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	1.000000	Polyporaceae	1.000000	Perenniporia	1.000000	Perenniporia_ochroleuca	1.000000
EU343830	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Metschnikowiaceae	1.000000	Clavispora	1.000000	Clavispora_fructus	1.000000
JN620351	Fungi	1.000000	Basidiomycota	1.000000	Agaricostilbomycetes	1.000000	Agaricostilbales	1.000000	Kondoaceae	1.000000	Bensingtonia	1.000000	Bensingtonia_pseudonaganoensis	0.640000
KC520546	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.400000	Tulosesus	0.130000	Tulosesus_pallidus	0.130000
MW481711	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Amphisphaeriales	1.000000	Apiosporaceae	1.000000	Apiospora	1.000000	Apiospora_pseudospegazzinii	0.990000
KX965730	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Didymosphaeriaceae	0.900000	Kalmusia	0.520000	Kalmusia_variispora	0.520000
GQ281791	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	1.000000	Diaporthe	1.000000	Diaporthe_amygdali	1.000000
MG828901	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Phaeosphaeriaceae	0.550000	Parastagonospora	0.160000	Parastagonospora_caricis	0.160000
JQ954648	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Diaporthaceae	1.000000	Diaporthe	1.000000	Diaporthe_citrichinensis	1.000000
KX964424	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	0.990000	Omphalotaceae	0.340000	Gymnopus	0.340000	Gymnopus_androsaceus	0.230000
MF611640	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Agaricaceae	1.000000	Agaricus	1.000000	Agaricus_stevensii	0.620000
KT037522	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Mycosphaerellales	1.000000	Mycosphaerellaceae	1.000000	Pseudocercospora	0.910000	Pseudocercospora_araliae	0.720000
KU866677	Fungi	1.000000	Ascomycota	1.000000	Eurotiomycetes	1.000000	Eurotiales	1.000000	Aspergillaceae	1.000000	Aspergillus	1.000000	Aspergillus_monodii	1.000000
KF730001	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Hypocreaceae	1.000000	Trichoderma	1.000000	Trichoderma_gliocladium	0.380000
JX093786	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Hymenochaetales	1.000000	Hymenochaetaceae	1.000000	Fomitiporia	0.510000	Fomitiporia_tenuis	0.370000
KR119072	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	1.000000	Irpicaceae	1.000000	Ceriporia	1.000000	Ceriporia_lacerata	1.000000
AY573202	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	1.000000	Neofusicoccum	1.000000	Neofusicoccum_mangiferae	0.840000
FM206456	Fungi	1.000000	Ascomycota	0.990000	Pezizomycetes	0.710000	Pezizales	0.710000	Pyronemataceae	0.710000	Tricharina	0.710000	Tricharina_hiemalis	0.410000
FJ378871	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.630000	Microascales	0.330000	Microascaceae	0.330000	Scedosporium	0.140000	Scedosporium_dehoogii	0.120000
UDB037616	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Psathyrellaceae	0.370000	Tulosesus	0.120000	Tulosesus_pallidus	0.110000
GU591650	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Hymenogastraceae	0.990000	Hebeloma	0.970000	Hebeloma_angustisporium	0.540000
MW063202	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	0.500000	Muyocopronales	0.500000	Muyocopronaceae	0.500000	Arxiella	0.440000	Arxiella_terrestris	0.440000
KM065941	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Pichiaceae	1.000000	Kuraishia	1.000000	Kuraishia_ogatae	1.000000
KU846135	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	0.980000	Hypocreales	0.980000	Stachybotryaceae	0.640000	Achroiostachys	0.410000	Achroiostachys_betulicola	0.410000
MH549203	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Polyporales	0.420000	Polyporaceae	0.320000	Lentinus	0.140000	Lentinus_tigrinus	0.140000
DQ458893	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Botryosphaeriaceae	1.000000	Diplodia	1.000000	Diplodia_rosulata	1.000000
HM562042	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	0.990000	Agaricales	0.960000	Hymenogastraceae	0.280000	Hebeloma	0.250000	Hebeloma_angustisporium	0.130000
FJ150706	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Saccharataceae	1.000000	Saccharata	1.000000	Saccharata_kirstenboschensis	0.710000
AF444408	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Udeniomyces	1.000000	Udeniomyces_megalosporus	1.000000
AF418621	Fungi	1.000000	Basidiomycota	0.990000	Agaricomycetes	0.990000	Russulales	0.350000	Auriscalpiaceae	0.150000	Auriscalpium	0.150000	Auriscalpium_vulgare	0.150000
KF984490	Fungi	1.000000	Ascomycota	0.880000	Saccharomycetes	0.690000	Saccharomycetales	0.690000	Saccharomycetales_fam_Incertae_sedis_Candida	0.170000	Candida	0.170000	Candida_diddensiae	0.020000
KJ847422	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Phyllostictaceae	1.000000	Phyllosticta	0.830000	Phyllosticta_paxistimae	0.390000
KJ847424	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Phyllostictaceae	1.000000	Phyllosticta	0.900000	Phyllosticta_ilicis-aquifolii	0.250000
KJ847426	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	1.000000	Phyllostictaceae	1.000000	Phyllosticta	0.860000	Phyllosticta_citriasiatica	0.250000
AF444414	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_domesticum	1.000000
AF444415	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Cutaneotrichosporon	1.000000	Cutaneotrichosporon_moniliiforme	1.000000
AF444417	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	0.990000	Cystofilobasidiales	0.990000	Mrakiaceae	0.980000	Mrakia	0.940000	Mrakia_frigida	0.840000
KF500530	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Pleosporales	1.000000	Pleosporaceae	1.000000	Bipolaris	1.000000	Bipolaris_drechsleri	0.990000
MN576831	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Hypocreales	1.000000	Cordycipitaceae	1.000000	Lecanicillium	0.870000	Lecanicillium_psalliotae	0.760000
JQ926291	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Diaporthales	1.000000	Melanconiellaceae	1.000000	Melanconiella	0.980000	Melanconiella_flavovirens	0.840000
AF072238	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	0.620000	Helotiales	0.240000	Lachnaceae	0.060000	Lachnellula	0.060000	Lachnellula_calyciformis	0.020000
EU517056	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Derxomyces	1.000000	Derxomyces_mrakii	0.230000
AB072229	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Cystofilobasidiales	1.000000	Mrakiaceae	1.000000	Itersonilia	1.000000	Itersonilia_pannonica	1.000000
KY105699	Fungi	1.000000	Ascomycota	1.000000	Saccharomycetes	1.000000	Saccharomycetales	1.000000	Trichomonascaceae	1.000000	Trichomonascus	1.000000	Trichomonascus_apis	1.000000
LN850760	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Microascales	1.000000	Microascaceae	1.000000	Microascus	0.980000	Microascus_trigonosporus	0.970000
AF444440	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Trichosporonales	1.000000	Trichosporonaceae	1.000000	Apiotrichum	1.000000	Apiotrichum_gracile	1.000000
AF444443	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Cryptococcaceae	1.000000	Kwoniella	1.000000	Kwoniella_dendrophila	1.000000
KT217364	Fungi	1.000000	Basidiomycota	1.000000	Agaricomycetes	1.000000	Agaricales	1.000000	Hymenogastraceae	0.990000	Hebeloma	0.990000	Hebeloma_angustisporium	0.570000
MH555894	Fungi	1.000000	Ascomycota	1.000000	Sordariomycetes	1.000000	Ophiostomatales	1.000000	Ophiostomataceae	1.000000	Ophiostoma	1.000000	Ophiostoma_macrosporum	0.580000
KT719167	Fungi	1.000000	Basidiomycota	0.500000	Agaricomycetes	0.160000	Russulales	0.070000	Peniophoraceae	0.060000	Vararia	0.050000	Vararia_gallica	0.050000
MF540618	Fungi	1.000000	Ascomycota	0.710000	Saccharomycetes	0.320000	Saccharomycetales	0.320000	Saccharomycopsidaceae	0.130000	Ambrosiozyma	0.130000	Ambrosiozyma_platypodis	0.050000
KY189977	Fungi	1.000000	Ascomycota	1.000000	Dothideomycetes	1.000000	Botryosphaeriales	0.990000	Botryosphaeriaceae	0.990000	Dichomera	0.990000	Dichomera_gemmicola	0.990000
AF444469	Fungi	1.000000	Basidiomycota	1.000000	Tremellomycetes	1.000000	Tremellales	1.000000	Bulleribasidiaceae	1.000000	Vishniacozyma	1.000000	Vishniacozyma_victoriae	1.000000
AY540126	Fungi	1.000000	Ascomycota	1.000000	Leotiomycetes	1.000000	Helotiales	1.000000	Dermateaceae	1.000000	Pezicula	1.000000	Pezicula_ericae	1.000000
