ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	order	Prob_order	family	Prob_family	genus	Prob_genus	species	Prob_species
EF141551	Fungi	0.549	Basidiomycota	0.549	Agaricomycetes	0.549	Russulales	0.549	Russulaceae	0.549	Lactarius	0.549	Lactarius_subdulcis	0.543
KJ780507	Fungi	0.155	Basidiomycota	0.075	unclassified_Basidiomycota	0.075
HQ260334	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Kazachstania	1.0	Kazachstania_intestinalis	1.0
UDB038245	Fungi	0.324	Basidiomycota	0.324	Agaricomycetes	0.324	Polyporales	0.273	Phanerochaetaceae	0.222	Riopa	0.087	Riopa_metamorphosa	0.087
KM591585	Fungi	0.160	Ascomycota	0.087	Sordariomycetes	0.026	Hypocreales	0.019	unclassified_Hypocreales	0.019
MT477069	Fungi	0.235	Ascomycota	0.229	Dothideomycetes	0.037	Cladosporiales	0.016	Cladosporiaceae	0.016	Cladosporium	0.016	Cladosporium_herbarum	0.016
KP272110	Fungi	0.200	Ascomycota	0.144	Xylonomycetes	0.026	Symbiotaphrinales	0.020	Symbiotaphrinaceae	0.020	Symbiotaphrina	0.020	Symbiotaphrina_lignicola	0.010
KU845985	Fungi	0.833	Ascomycota	0.833	Sordariomycetes	0.798	Hypocreales	0.798	Stachybotryaceae	0.798	Alfaria	0.798	Alfaria_terrestris	0.526
JQ989328	Fungi	0.209	Ascomycota	0.167	Pezizomycetes	0.093	Pezizales	0.093	Pyronemataceae	0.093	Tricharina	0.072	Tricharina_praecox	0.035
JN000071	Fungi	0.548	Basidiomycota	0.548	Microbotryomycetes	0.548	Microbotryales	0.544	Microbotryaceae	0.544	Microbotryum	0.544	Microbotryum_vinosum	0.544
MT477071	Fungi	0.229	Ascomycota	0.229	Dothideomycetes	0.048	Mycosphaerellales	0.036	Mycosphaerellaceae	0.034	Geastrumia	0.031	Geastrumia_polystigmatis	0.031
JN942681	Fungi	0.128	Ascomycota	0.072	Eurotiomycetes	0.023	Chaetothyriales	0.012	unclassified_Chaetothyriales	0.012
EU514225	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Mycosphaerellales	1.0	Dissoconiaceae	1.0	Uwebraunia	1.0	Uwebraunia_musae	1.0
KU847232	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Stachybotryaceae	1.0	Striaticonidium	1.0	Striaticonidium_brachysporum	1.0
KU847240	Fungi	0.818	Ascomycota	0.818	Sordariomycetes	0.818	Hypocreales	0.818	Stachybotryaceae	0.797	Striaticonidium	0.788	Striaticonidium_synnematum	0.596
LC259095	Fungi	0.687	Ascomycota	0.687	Saccharomycetes	0.687	Saccharomycetales	0.687	Lipomycetaceae	0.687	Lipomyces	0.687	Lipomyces_yarrowii	0.406
MN537723	Fungi	0.339	Ascomycota	0.330	Eurotiomycetes	0.312	Chaetothyriales	0.306	Herpotrichiellaceae	0.275	Exophiala	0.266	Exophiala_eucalyptorum	0.259
KF251156	Fungi	0.359	Ascomycota	0.359	Sordariomycetes	0.339	Xylariales	0.195	Xylariales_fam_Incertae_sedis_Subulispora	0.083	Subulispora	0.083	Subulispora_biappendiculata	0.066
KX820250	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Amphisphaeriales	1.0	Clypeophysalosporaceae	1.0	Clypeophysalospora	1.0	Clypeophysalospora_latitans	1.0
KU847252	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Stachybotryaceae	1.0	Xepicula	0.962	Xepicula_leucotricha	0.938
HQ599386	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Massariaceae	1.0	Massaria	1.0	Massaria_campestris	1.0
JQ627125	Fungi	0.256	Ascomycota	0.226	Dothideomycetes	0.061	Mycosphaerellales	0.022	Teratosphaeriaceae	0.015	Apenidiella	0.015	Apenidiella_strumelloidea	0.015
MW694951	Fungi	0.976	Ascomycota	0.976	Eurotiomycetes	0.976	Eurotiales	0.976	Aspergillaceae	0.976	Penicillium	0.976	Penicillium_cainii	0.700
MN250204	Fungi	0.159	Basidiomycota	0.113	Agaricomycetes	0.095	Boletales	0.029	Boletaceae	0.022	Boletus	0.022	Boletus_reticulatus	0.018
JX867675	Fungi	0.185	Ascomycota	0.165	Saccharomycetes	0.054	Saccharomycetales	0.054	Pichiaceae	0.019	Ogataea	0.011	Ogataea_ramenticola	0.011
KF251172	Fungi	0.940	Ascomycota	0.940	Dothideomycetes	0.940	Pleosporales	0.940	Phaeosphaeriaceae	0.940	Paraphoma	0.940	Paraphoma_radicina	0.940
OK057148	Fungi	0.203	Basidiomycota	0.186	Agaricomycetes	0.175	Agaricales	0.151	Psathyrellaceae	0.057	Coprinellus	0.014	Coprinellus_alkalinus	0.014
OK057159	Fungi	0.201	Basidiomycota	0.148	Agaricomycetes	0.142	Agaricales	0.109	Agaricaceae	0.023	Montagnea	0.014	Montagnea_arenaria	0.014
MK229175	Fungi	0.766	Ascomycota	0.766	Sordariomycetes	0.766	Diaporthales	0.766	Juglanconidaceae	0.725	Juglanconis	0.725	Juglanconis_juglandina	0.725
HE962445	Fungi	0.168	Mucoromycota	0.030	Mucoromycetes	0.028	Mucorales	0.028	Backusellaceae	0.011	Backusella	0.011	Backusella_recurva	0.011
AJ969625	Fungi	0.292	Ascomycota	0.279	Pezizomycetes	0.271	Pezizales	0.271	Tuberaceae	0.271	Tuber	0.271	Tuber_borchii	0.271
JN388972	Fungi	0.207	Basidiomycota	0.156	Agaricomycetes	0.147	Russulales	0.047	Russulaceae	0.021	Lactarius	0.021	Lactarius_ciliatus	0.012
KY633514	Fungi	0.836	Ascomycota	0.836	Leotiomycetes	0.836	Phacidiales	0.827	Phacidiaceae	0.827	Phacidium	0.827	Phacidium_lacerum	0.827
MH872962	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Dacampiaceae	1.0	Aaosphaeria	1.0	Aaosphaeria_arxii	1.0
KP859039	Fungi	0.992	Ascomycota	0.992	Orbiliomycetes	0.992	Orbiliales	0.992	Orbiliaceae	0.992	Hyalorbilia	0.992	Hyalorbilia_fusarioides	0.992
KP336763	Fungi	0.958	Ascomycota	0.958	Sordariomycetes	0.958	Sordariales	0.958	Chaetomiaceae	0.958	Ovatospora	0.910	Ovatospora_unipora	0.910
AY905554	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Botryosphaeriales	1.0	Botryosphaeriaceae	0.988	Neofusicoccum	0.988	Neofusicoccum_mangiferae	0.988
UDB000418	Fungi	0.182	Basidiomycota	0.174	Agaricomycetes	0.163	Boletales	0.102	Boletaceae	0.090	Boletus	0.090	Boletus_reticulatus	0.090
KP336774	Fungi	0.955	Ascomycota	0.955	Sordariomycetes	0.955	Sordariales	0.955	Chaetomiaceae	0.955	Parachaetomium	0.732	Parachaetomium_inaequale	0.704
DQ366699	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Nectriaceae	1.0	Gliocephalotrichum	1.0	Gliocephalotrichum_microchlamydosporum	0.900
KU846463	Fungi	0.742	Ascomycota	0.742	Sordariomycetes	0.742	Hypocreales	0.742	Stachybotryaceae	0.742	Myxospora	0.724	Myxospora_crassiseta	0.724
MH784817	Fungi	0.220	Basidiomycota	0.190	Agaricomycetes	0.182	Agaricales	0.163	Mycenaceae	0.027	Mycena	0.024	Mycena_flos-nivium	0.015
KU597793	Fungi	0.266	Ascomycota	0.266	Leotiomycetes	0.199	Helotiales	0.199	Lachnaceae	0.101	Proliferodiscus	0.051	Proliferodiscus_tricolor	0.051
AB304152	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	0.990	Torulaspora	0.990	Torulaspora_maleeae	0.990
NR_156313	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Metschnikowiaceae	1.0	Metschnikowia	1.0	Metschnikowia_viticola	0.537
KY827270	Fungi	0.203	Basidiomycota	0.151	Agaricomycetes	0.146	Agaricales	0.121	Mycenaceae	0.029	Mycena	0.029	Mycena_sanguinolenta	0.021
MK050431	Fungi	0.671	Basidiomycota	0.668	Microbotryomycetes	0.668	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	0.668	Chrysozymaceae	0.668	Chrysozyma	0.668	Chrysozyma_griseoflava	0.668
KX234735	Fungi	0.255	Basidiomycota	0.255	Agaricomycetes	0.253	Agaricales	0.229	Mycenaceae	0.049	Mycena	0.044	Mycena_subviscosa	0.030
KT949904	Fungi	0.532	Ascomycota	0.532	Sordariomycetes	0.532	Amphisphaeriales	0.430	Sporocadaceae	0.273	Neopestalotiopsis	0.243	Neopestalotiopsis_natalensis	0.186
KT949907	Fungi	0.339	Ascomycota	0.335	Sordariomycetes	0.326	Amphisphaeriales	0.294	Pseudomassariaceae	0.290	Pseudomassaria	0.156	Pseudomassaria_chondrospora	0.156
KY827281	Fungi	0.178	Basidiomycota	0.166	Agaricomycetes	0.147	Agaricales	0.118	Hymenogastraceae	0.030	Galerina	0.018	Galerina_pumila	0.018
MH855021	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Cephaloascaceae	1.0	Cephaloascus	1.0	Cephaloascus_fragrans	1.0
FN185976	Fungi	0.299	Ascomycota	0.287	Leotiomycetes	0.136	Leotiales	0.109	Tympanidaceae	0.109	Tympanis	0.105	Tympanis_pseudotsugae	0.059
MN218820	Fungi	0.601	Ascomycota	0.601	Sordariomycetes	0.601	Xylariales	0.601	Xylariaceae	0.595	Xylaria	0.521	Xylaria_ellisii	0.238
KT949912	Fungi	0.235	Ascomycota	0.235	Leotiomycetes	0.052	Helotiales	0.052	Myxotrichaceae	0.020	Oidiodendron	0.020	Oidiodendron_echinulatum	0.020
KT949914	Fungi	0.734	Ascomycota	0.734	Sordariomycetes	0.734	Amphisphaeriales	0.726	Sporocadaceae	0.699	Distononappendiculata	0.227	Distononappendiculata_banksiae	0.227
HM241692	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Chaetosphaeriales	1.0	Chaetosphaeriaceae	1.0	Pyrigemmula	1.0	Pyrigemmula_aurantiaca	1.0
KM039135	Fungi	0.255	Ascomycota	0.241	Sordariomycetes	0.219	Xylariales	0.140	Hypoxylaceae	0.070	Daldinia	0.040	Daldinia_raimundi	0.017
AY029342	Fungi	0.584	Basidiomycota	0.578	Tremellomycetes	0.578	Tremellales	0.578	Bulleribasidiaceae	0.578	Dioszegia	0.578	Dioszegia_butyracea	0.438
MH712825	Fungi	0.211	Basidiomycota	0.128	Tremellomycetes	0.075	Tremellales	0.075	Tremellaceae	0.053	Tremella	0.053	Tremella_basidiomaticola	0.022
MN475939	Fungi	0.144	Basidiomycota	0.077	Agaricomycetes	0.055	Russulales	0.014	Stereaceae	0.010	unclassified_Stereaceae	0.010
MT216220	Fungi	0.457	Basidiomycota	0.457	Agaricomycetes	0.457	Agaricales	0.452	Hymenogastraceae	0.379	Gymnopilus	0.179	Gymnopilus_junonius	0.144
JQ281774	Fungi	0.775	Ascomycota	0.775	Sordariomycetes	0.595	Diaporthales	0.595	Schizoparmaceae	0.577	Coniella	0.577	Coniella_pseudokoreana	0.448
MK530453	Fungi	0.230	Ascomycota	0.230	Leotiomycetes	0.088	Helotiales	0.085	Drepanopezizaceae	0.022	Blumeriella	0.018	Blumeriella_jaapii	0.018
Z69588	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Hypocreaceae	1.0	Trichoderma	1.0	Trichoderma_novae-zelandiae	0.612
KC608590	Fungi	0.241	Basidiomycota	0.211	Agaricomycetes	0.198	Agaricales	0.182	Cortinariaceae	0.032	Calonarius	0.032	Calonarius_piceae	0.032
UDB035385	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Ascosphaerales	1.0	Ascosphaeraceae	1.0	Ascosphaera	1.0	Ascosphaera_flava	0.924
AY174797	Fungi	0.327	Basidiomycota	0.322	Agaricomycetes	0.319	Agaricales	0.314	Cortinariaceae	0.156	Calonarius	0.156	Calonarius_piceae	0.156
MK409979	Fungi	0.225	Ascomycota	0.196	Leotiomycetes	0.116	Helotiales	0.097	Drepanopezizaceae	0.040	Blumeriella	0.032	Blumeriella_jaapii	0.032
AY015439	Fungi	1.0	Basidiomycota	1.0	Microbotryomycetes	1.0	Sporidiobolales	1.0	Sporidiobolaceae	1.0	Sporobolomyces	1.0	Sporobolomyces_ruberrimus	1.0
EU343815	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetales_fam_Incertae_sedis_Candida	1.0	Candida	1.0	Candida_gosingica	1.0
JX941573	Fungi	0.712	Basidiomycota	0.712	Agaricomycetes	0.712	Polyporales	0.712	Polyporaceae	0.698	Perenniporia	0.676	Perenniporia_ochroleuca	0.676
EU343830	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Metschnikowiaceae	0.957	Clavispora	0.957	Clavispora_fructus	0.957
JN620351	Fungi	0.548	Basidiomycota	0.548	Agaricostilbomycetes	0.548	Agaricostilbales	0.548	Kondoaceae	0.548	Bensingtonia	0.548	Bensingtonia_pseudonaganoensis	0.384
KC520546	Fungi	0.210	Basidiomycota	0.198	Agaricomycetes	0.189	Agaricales	0.164	Agaricales_fam_Incertae_sedis_Clitocybe	0.023	Clitocybe	0.023	Clitocybe_gibba	0.023
MW481711	Fungi	0.761	Ascomycota	0.761	Sordariomycetes	0.761	Amphisphaeriales	0.754	Apiosporaceae	0.745	Apiospora	0.745	Apiospora_pseudospegazzinii	0.592
KX965730	Fungi	0.454	Ascomycota	0.454	Dothideomycetes	0.425	Pleosporales	0.419	Melanommataceae	0.094	Herpotrichia	0.094	Herpotrichia_striatispora	0.094
GQ281791	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Diaporthaceae	1.0	Diaporthe	1.0	Diaporthe_amygdali	1.0
MG828901	Fungi	0.445	Ascomycota	0.445	Dothideomycetes	0.438	Pleosporales	0.423	Massarinaceae	0.106	Stagonospora	0.106	Stagonospora_pseudovitensis	0.106
JQ954648	Fungi	0.923	Ascomycota	0.923	Sordariomycetes	0.923	Diaporthales	0.923	Diaporthaceae	0.923	Diaporthe	0.923	Diaporthe_citrichinensis	0.824
KX964424	Fungi	0.261	Basidiomycota	0.258	Agaricomycetes	0.229	Agaricales	0.217	Cortinariaceae	0.079	Calonarius	0.079	Calonarius_piceae	0.079
MF611640	Fungi	0.647	Basidiomycota	0.647	Agaricomycetes	0.647	Agaricales	0.647	Agaricaceae	0.647	Agaricus	0.647	Agaricus_stevensii	0.419
KT037522	Fungi	0.612	Ascomycota	0.612	Dothideomycetes	0.612	Mycosphaerellales	0.612	Mycosphaerellaceae	0.612	Pseudocercospora	0.438	Pseudocercospora_araliae	0.293
KU866677	Fungi	0.938	Ascomycota	0.938	Eurotiomycetes	0.938	Eurotiales	0.938	Aspergillaceae	0.938	Aspergillus	0.938	Aspergillus_monodii	0.804
KF730001	Fungi	0.574	Ascomycota	0.574	Sordariomycetes	0.574	Hypocreales	0.569	Hypocreaceae	0.557	Trichoderma	0.557	Trichoderma_gliocladium	0.263
JX093786	Fungi	0.343	Basidiomycota	0.341	Agaricomycetes	0.341	Hymenochaetales	0.328	Hymenochaetaceae	0.328	Fomitiporia	0.212	Fomitiporia_tenuis	0.161
KR119072	Fungi	0.673	Basidiomycota	0.673	Agaricomycetes	0.673	Polyporales	0.673	Irpicaceae	0.659	Ceriporia	0.607	Ceriporia_lacerata	0.607
AY573202	Fungi	0.930	Ascomycota	0.930	Dothideomycetes	0.930	Botryosphaeriales	0.930	Botryosphaeriaceae	0.901	Neofusicoccum	0.829	Neofusicoccum_mangiferae	0.520
FM206456	Fungi	0.200	Ascomycota	0.173	Pezizomycetes	0.089	Pezizales	0.089	Pyronemataceae	0.075	Tricharina	0.057	Tricharina_hiemalis	0.040
FJ378871	Fungi	0.206	Ascomycota	0.178	Leotiomycetes	0.077	Helotiales	0.077	Mollisiaceae	0.017	Phialocephala	0.017	Phialocephala_compacta	0.017
UDB037616	Fungi	0.238	Basidiomycota	0.238	Agaricomycetes	0.235	Polyporales	0.039	Meruliaceae	0.035	Hydnophlebia	0.032	Hydnophlebia_acanthocystis	0.032
GU591650	Fungi	0.398	Basidiomycota	0.398	Agaricomycetes	0.398	Agaricales	0.398	Hymenogastraceae	0.326	Hebeloma	0.296	Hebeloma_angustisporium	0.101
MW063202	Fungi	0.340	Ascomycota	0.330	Dothideomycetes	0.196	Muyocopronales	0.174	Muyocopronaceae	0.174	Arxiella	0.155	Arxiella_terrestris	0.155
KM065941	Fungi	0.796	Ascomycota	0.796	Saccharomycetes	0.796	Saccharomycetales	0.796	Pichiaceae	0.791	Kuraishia	0.791	Kuraishia_ogatae	0.791
KU846135	Fungi	0.482	Ascomycota	0.482	Sordariomycetes	0.482	Hypocreales	0.482	Stachybotryaceae	0.321	Achroiostachys	0.140	Achroiostachys_betulicola	0.140
MH549203	Fungi	0.222	Basidiomycota	0.193	Agaricomycetes	0.186	Russulales	0.062	Russulaceae	0.049	Lactarius	0.049	Lactarius_subdulcis	0.041
DQ458893	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Botryosphaeriales	1.0	Botryosphaeriaceae	1.0	Diplodia	0.833	Diplodia_rosulata	0.833
HM562042	Fungi	0.194	Basidiomycota	0.157	Agaricomycetes	0.139	Agaricales	0.111	Agaricales_fam_Incertae_sedis_Melanoleuca	0.013	Melanoleuca	0.013	Melanoleuca_castaneofusca	0.013
FJ150706	Fungi	0.888	Ascomycota	0.888	Dothideomycetes	0.888	Botryosphaeriales	0.888	Saccharataceae	0.888	Saccharata	0.888	Saccharata_kirstenboschensis	0.525
AF444408	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Cystofilobasidiales	1.0	Mrakiaceae	1.0	Udeniomyces	1.0	Udeniomyces_megalosporus	1.0
AF418621	Fungi	0.165	Ascomycota	0.055	Saccharomycetes	0.022	Saccharomycetales	0.022	Saccharomycetaceae	0.010	Kluyveromyces	0.010	unclassified_Kluyveromyces	0.010
KF984490	Fungi	0.215	Ascomycota	0.147	Saccharomycetes	0.090	Saccharomycetales	0.090	Trichomonascaceae	0.029	Sugiyamaella	0.026	Sugiyamaella_smithiae	0.012
KJ847422	Fungi	0.721	Ascomycota	0.721	Dothideomycetes	0.721	Botryosphaeriales	0.721	Phyllostictaceae	0.721	Phyllosticta	0.637	Phyllosticta_paxistimae	0.198
KJ847424	Fungi	0.643	Ascomycota	0.643	Dothideomycetes	0.643	Botryosphaeriales	0.643	Phyllostictaceae	0.635	Phyllosticta	0.593	Phyllosticta_podocarpicola	0.207
KJ847426	Fungi	0.585	Ascomycota	0.580	Dothideomycetes	0.580	Botryosphaeriales	0.576	Phyllostictaceae	0.570	Phyllosticta	0.550	Phyllosticta_brasiliana	0.293
AF444414	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Trichosporonales	1.0	Trichosporonaceae	1.0	Apiotrichum	1.0	Apiotrichum_domesticum	0.885
AF444415	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Trichosporonales	1.0	Trichosporonaceae	1.0	Cutaneotrichosporon	1.0	Cutaneotrichosporon_moniliiforme	1.0
AF444417	Fungi	0.193	Basidiomycota	0.182	Tremellomycetes	0.111	Cystofilobasidiales	0.084	Mrakiaceae	0.071	Mrakia	0.047	Mrakia_frigida	0.038
KF500530	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Pleosporaceae	1.0	Bipolaris	1.0	Bipolaris_drechsleri	0.779
MN576831	Fungi	0.761	Ascomycota	0.761	Sordariomycetes	0.761	Hypocreales	0.761	Cordycipitaceae	0.761	Lecanicillium	0.493	Lecanicillium_psalliotae	0.274
JQ926291	Fungi	0.443	Ascomycota	0.443	Sordariomycetes	0.440	Diaporthales	0.436	Melanconiellaceae	0.428	Melanconiella	0.401	Melanconiella_flavovirens	0.308
AF072238	Fungi	0.240	Ascomycota	0.206	Leotiomycetes	0.056	Leotiales	0.029	Tympanidaceae	0.029	Tympanis	0.029	Tympanis_pseudotsugae	0.029
EU517056	Fungi	0.476	Basidiomycota	0.476	Tremellomycetes	0.476	Tremellales	0.476	Bulleribasidiaceae	0.476	Derxomyces	0.476	Derxomyces_wuzhishanensis	0.094
AB072229	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Cystofilobasidiales	1.0	Mrakiaceae	1.0	Itersonilia	1.0	Itersonilia_pannonica	0.988
KY105699	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Trichomonascaceae	1.0	Trichomonascus	1.0	Trichomonascus_apis	1.0
LN850760	Fungi	0.432	Ascomycota	0.429	Sordariomycetes	0.399	Microascales	0.399	Microascaceae	0.399	Microascus	0.306	Microascus_trigonosporus	0.257
AF444440	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Trichosporonales	1.0	Trichosporonaceae	1.0	Apiotrichum	1.0	Apiotrichum_gracile	0.987
AF444443	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Tremellales	1.0	Cryptococcaceae	1.0	Kwoniella	1.0	Kwoniella_dendrophila	0.960
KT217364	Fungi	0.459	Basidiomycota	0.459	Agaricomycetes	0.459	Agaricales	0.459	Hymenogastraceae	0.409	Hebeloma	0.354	Hebeloma_brunneifolium	0.139
MH555894	Fungi	0.692	Ascomycota	0.692	Sordariomycetes	0.692	Ophiostomatales	0.692	Ophiostomataceae	0.692	Ophiostoma	0.692	Ophiostoma_macrosporum	0.474
KT719167	Fungi	0.153	Basidiomycota	0.075	Pucciniomycetes	0.027	Pachnocybales	0.027	Pachnocybaceae	0.027	Pachnocybe	0.027	Pachnocybe_ferruginea	0.027
MF540618	Fungi	0.146	Ascomycota	0.110	Saccharomycetes	0.053	Saccharomycetales	0.053	Saccharomycetales_fam_Incertae_sedis_Candida	0.011	Candida	0.011	unclassified_Candida	0.011
KY189977	Fungi	0.601	Ascomycota	0.596	Dothideomycetes	0.596	Botryosphaeriales	0.596	Botryosphaeriaceae	0.596	Dichomera	0.596	Dichomera_gemmicola	0.596
AF444469	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Tremellales	1.0	Bulleribasidiaceae	1.0	Vishniacozyma	1.0	Vishniacozyma_victoriae	1.0
AY540126	Fungi	0.878	Ascomycota	0.878	Leotiomycetes	0.878	Helotiales	0.878	Dermateaceae	0.878	Pezicula	0.867	Pezicula_ericae	0.854
KC222130	Fungi	0.208	Ascomycota	0.178	Xylonomycetes	0.053	Xylonales	0.053	Xylonaceae	0.053	Xylona	0.053	Xylona_heveae	0.053
KC343008	Fungi	0.720	Ascomycota	0.720	Sordariomycetes	0.720	Diaporthales	0.720	Diaporthaceae	0.720	Diaporthe	0.604	Diaporthe_citrichinensis	0.426
KF432982	Fungi	0.755	Basidiomycota	0.755	Agaricomycetes	0.755	Russulales	0.755	Russulaceae	0.755	Lactarius	0.755	Lactarius_subdulcis	0.755
MN548907	Fungi	0.592	Ascomycota	0.592	Sordariomycetes	0.592	Ophiostomatales	0.592	Ophiostomataceae	0.592	Graphilbum	0.592	Graphilbum_sparsum	0.484
KX238805	Fungi	0.182	Ascomycota	0.125	Eurotiomycetes	0.056	Eurotiales	0.038	Trichocomaceae	0.016	unclassified_Trichocomaceae	0.016
KX772550	Fungi	0.154	Basidiomycota	0.071	Agaricomycetes	0.061	Agaricales	0.031	Agaricales_fam_Incertae_sedis_Dendrothele	0.012	Dendrothele	0.012	unclassified_Dendrothele	0.012
GU327626	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Debaryomycetaceae	1.0	Yamadazyma	1.0	Yamadazyma_olivae	1.0
MN548915	Fungi	0.594	Ascomycota	0.594	Sordariomycetes	0.594	Ophiostomatales	0.594	Ophiostomataceae	0.594	Graphilbum	0.573	Graphilbum_sparsum	0.444
MN108118	Fungi	0.270	Basidiomycota	0.265	Agaricomycetes	0.264	Hymenochaetales	0.256	Hymenochaetaceae	0.251	Inonotus	0.148	Inonotus_glomeratus	0.134
MH861396	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Russulales	1.0	Peniophoraceae	1.0	Vararia	1.0	Vararia_breviphysa	1.0
KP004462	Fungi	0.696	Ascomycota	0.696	Sordariomycetes	0.696	Amphisphaeriales	0.696	Clypeophysalosporaceae	0.696	Bagadiella	0.614	Bagadiella_lunata	0.614
GU214643	Fungi	0.697	Ascomycota	0.697	Dothideomycetes	0.697	Mycosphaerellales	0.697	Mycosphaerellaceae	0.697	Pallidocercospora	0.367	Pallidocercospora_heimii	0.367
