ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GCOL2651-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6922999999999999	0.6922999999999999	0.6922999999999999	0.6922999999999999	0.6922999999999999
FBCOB455-10	Insecta	Coleoptera	Monotomidae	unk	unk	unk	unk	1	1	0.7157	0.7157	0.7157	0.7157	0.7157
FBCOQ135-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7401	0.7401	0.7401	0.7401	0.7401
GCOL6993-16	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.8806	0.8806	0.8806	0.8806	0.8806
FBCOG313-12	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.9986	0.9986	0.9986	0.9986	0.9986
GBCOU1707-13	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	0.5544	0.48510000000000003	0.48510000000000003	0.48510000000000003	0.48510000000000003
FBCOH845-12	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.6743999999999999	0.6743999999999999	0.6743999999999999	0.6743999999999999	0.6743999999999999
FBCOB448-10	Insecta	Coleoptera	Chrysomelidae	Donaciinae	dummy_Donaciinae	unk	unk	1	1	0.48240000000000005	0.27430000000000004	0.27430000000000004	0.27430000000000004	0.27430000000000004
FBLMW261-10	Insecta	unk	unk	unk	unk	unk	unk	1	0.365	0.365	0.365	0.365	0.365	0.365
FBCOP050-13	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.8841	0.8841	0.8841	0.8841	0.8841
GBCOF190-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.8072	0.8072	0.8072	0.8072	0.8072
FBCOC290-10	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	0.6976	0.43000000000000005	0.43000000000000005	0.43000000000000005	0.43000000000000005
GCOL13207-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	unk	1	1	0.9731	0.9123	0.9123	0.9123	0.9123
FBCOQ002-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	Anaspis	unk	1	1	0.9266000000000001	0.9266000000000001	0.9266000000000001	0.9266000000000001	0.9266000000000001
FBCOO746-13	Insecta	Coleoptera	Chrysomelidae	Donaciinae	dummy_Donaciinae	unk	unk	1	1	0.5396000000000001	0.29500000000000004	0.29500000000000004	0.29500000000000004	0.29500000000000004
FBCOC407-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8115	0.8115	0.8115	0.8115	0.8115
GCOL2604-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	unk	1	1	0.9746	0.9142	0.9142	0.9142	0.9142
GCOL517-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7007	0.7007	0.7007	0.7007	0.7007
FBCOD693-11	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8382000000000001	0.8382000000000001	0.8382000000000001	0.8382000000000001	0.8382000000000001
GBCOU2367-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7655	0.7655	0.7655	0.7655	0.7655
GCOL8407-16	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.9979	0.9979	0.9979	0.9979	0.9979
GCOL2638-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	unk	1	1	0.4999	0.4967	0.4967	0.4967	0.4967
FBCOQ113-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
FBCOH626-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	unk	1	1	0.4999	0.4967	0.4967	0.4967	0.4967
GBCOB821-12	Insecta	Coleoptera	Silvanidae	unk	unk	unk	unk	1	1	0.9986	0.9986	0.9986	0.9986	0.9986
MIDGE173-06	Insecta	unk	unk	unk	unk	unk	unk	1	0.8560000000000001	0.8560000000000001	0.8560000000000001	0.8560000000000001	0.8560000000000001	0.8560000000000001
FBCOO924-13	Insecta	Coleoptera	Cryptophagidae	unk	unk	unk	unk	1	1	0.9763	0.9763	0.9763	0.9763	0.9763
FBSYR1228-13	Insecta	unk	unk	unk	unk	unk	unk	1	0.3821	0.3821	0.3821	0.3821	0.3821	0.3821
GCOL7514-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9074	0.9074	0.9074	0.9074	0.9074
FBCOA397-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.33869999999999995	0.33869999999999995	0.33869999999999995	0.33869999999999995	0.33869999999999995
FBCOO467-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	1	0.9104	0.9104	0.9104	0.9104
GBCOB793-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6484	0.6484	0.6484	0.6484	0.6484
GBCOU2278-13	Insecta	Coleoptera	Elateridae	unk	unk	unk	unk	1	1	0.9984	0.9984	0.9984	0.9984	0.9984
FBCOB828-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7811999999999999	0.7811999999999999	0.7811999999999999	0.7811999999999999	0.7811999999999999
GCOL9380-16	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.9979	0.9979	0.9979	0.9979	0.9979
GBCOG593-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5929	0.5929	0.5929	0.5929	0.5929
GCOL9870-16	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.8780000000000001	0.8780000000000001	0.8780000000000001	0.8780000000000001
FBCOE163-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6138	0.6138	0.6138	0.6138	0.6138
GCOL12934-16	Insecta	Coleoptera	Elateridae	unk	unk	unk	unk	1	1	0.936	0.936	0.936	0.936	0.936
FBCOC433-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5929	0.5929	0.5929	0.5929	0.5929
GBCOC316-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.915	0.915	0.915	0.915	0.915
FBAQU675-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.894	0.894	0.894	0.894	0.894
FBCOC755-10	Insecta	Coleoptera	Scarabaeidae	unk	unk	unk	unk	1	1	0.62	0.62	0.62	0.62	0.62
CSP042-09	Insecta	Coleoptera	Dermestidae	unk	unk	unk	unk	1	1	0.5512	0.5512	0.5512	0.5512	0.5512
FBCOO394-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.4161	0.4161	0.4161	0.4161	0.4161
FBCOG1200-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7828999999999999	0.7828999999999999	0.7828999999999999	0.7828999999999999	0.7828999999999999
GCOL863-16	Insecta	Coleoptera	Histeridae	unk	unk	unk	unk	1	1	0.8124	0.7886	0.7886	0.7886	0.7886
GCOL10407-16	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.9525	0.9525	0.9525	0.9525	0.9525
GBCOU2845-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
GBCOU2084-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	1	0.7093999999999999	0.7093999999999999	0.7093999999999999	0.7093999999999999
FBCOI459-12	Insecta	Coleoptera	Tenebrionidae	unk	unk	unk	unk	1	1	0.997	0.997	0.997	0.997	0.997
GBCOU2844-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
FBCOD922-11	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.7558	0.7558	0.7558	0.7558	0.7558
FBCOO775-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9616	0.9616	0.9616	0.9616	0.9616
FBCOG634-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9616	0.9616	0.9616	0.9616	0.9616
GBCOD253-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.8088000000000001	0.8088000000000001	0.8088000000000001	0.8088000000000001	0.8088000000000001
GBCOG603-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.8541000000000001	0.8541000000000001	0.8541000000000001	0.8541000000000001	0.8541000000000001
FBCOQ011-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8544	0.8544	0.8544	0.8544	0.8544
GCOL7725-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.501	0.501	0.501	0.501	0.501
FBCOE937-12	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.8425	0.8425	0.8425	0.8425	0.8425
FBCOB791-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9074	0.9074	0.9074	0.9074	0.9074
FBCOE1160-12	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.5889	0.4436	0.4436	0.4436	0.4436
GBCOU1650-13	Insecta	Coleoptera	Histeridae	unk	unk	unk	unk	1	1	0.623	0.4792	0.4792	0.4792	0.4792
FBAQU411-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8438000000000001	0.8438000000000001	0.8438000000000001	0.8438000000000001	0.8438000000000001
GCOL3000-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9324	0.9324	0.9324	0.9324
FBCOC869-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6372	0.6372	0.6372	0.6372	0.6372
GCOL2979-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9981	0.9981	0.9981	0.9981
FBCOC667-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6385	0.6385	0.6385	0.6385	0.6385
GCOL12512-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchini	unk	unk	1	1	1	0.719	0.719	0.719	0.719
GBCOU2189-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.7172	0.6683999999999999	0.6683999999999999	0.6683999999999999	0.6683999999999999
