ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GBCOU1902-13	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	0.4425	0.41780000000000006	0.41780000000000006	0.41780000000000006	0.41780000000000006
FBCOO115-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	unk	unk	1	1	0.7944999999999999	0.7944999999999999	0.7244999999999999	0.7244999999999999	0.7244999999999999
GBCOB793-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6174	0.6174	0.6174	0.6174	0.6174
GCOL6591-16	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.8488000000000001	0.39780000000000004	0.39780000000000004	0.39780000000000004	0.39780000000000004
GCOL18446-21	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5421	0.5421	0.5421	0.5421	0.5421
GCOL10558-16	Insecta	Coleoptera	Oedemeridae	unk	unk	unk	unk	1	1	0.8503000000000001	0.8503000000000001	0.8503000000000001	0.8503000000000001	0.8503000000000001
GBCOU2974-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9448000000000001	0.9448000000000001	0.9448000000000001	0.9448000000000001	0.9448000000000001
GCOL7113-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	unk	1	1	1	0.9789	0.9789	0.5667000000000001	0.5667000000000001
GCOL4017-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	0.6585	0.6585
GBCOU764-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Phratora	unk	1	1	1	1	1	0.907	0.907
FBCON247-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	unk	1	1	1	1	1	0.637	0.637
FBCOD547-11	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	unk	1	1	1	1	1	1	0.6742999999999999
GBCOD389-13	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	unk	1	1	1	1	1	1	0.9476000000000001
FBCOB448-10	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	unk	unk	1	1	0.7771	0.5292	0.5292	0.5292	0.5292
FBCOO805-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	1	1	1	0.8713000000000001	0.8713000000000001
GCOL6064-16	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	1	0.5746000000000001	0.5746000000000001	0.5746000000000001	0.5746000000000001
FBCOB202-10	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	unk	1	1	1	1	1	1	0.8444
GCOL4271-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	unk	1	1	1	1	1	1	0.9979
FBCOB318-10	Insecta	Coleoptera	Anthicidae	unk	unk	unk	unk	1	1	0.35119999999999996	0.35119999999999996	0.35119999999999996	0.35119999999999996	0.35119999999999996
GBCOU1672-13	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.9824999999999999	0.9824999999999999	0.9824999999999999	0.9824999999999999	0.9824999999999999
FBCOP025-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6228	0.6228	0.6228	0.6228	0.6228
FBCOO570-13	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.9818	0.9818	0.9818	0.9818	0.9818
GBCOU3277-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8089000000000001	0.8089000000000001	0.8089000000000001	0.8089000000000001	0.8089000000000001
GBCOU703-13	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	unk	unk	1	1	1	0.5131	0.5131	0.5131	0.5131
FBCOK007-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7534	0.7534	0.7534	0.7534	0.7534
FBCON353-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	0.6137	0.5785	0.5785
FBCON305-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	0.8814	0.7216	0.7216
GBCOG407-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	0.8814	0.7216	0.7216
GCOL8457-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.8135	0.8135
FBCOG839-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5092	0.5092	0.5092	0.5092	0.5092
GBCOU2844-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	0.9991	0.9991
GCOL2531-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.8140000000000001	0.8140000000000001
FBCOB807-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	unk	unk	1	1	0.9416000000000001	0.9413	0.647	0.647	0.647
FBCOE1154-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.9349000000000001	0.9349000000000001
FBCOQ223-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.7356	0.7356
FBCOJ002-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	0.6143	0.6143
GCOL2721-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	0.8610000000000001	0.8610000000000001
FBCON774-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	0.9994999999999999	0.9994999999999999
GCOL2420-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.5195	0.5195
GCOL2586-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.7218	0.7218
FBNE052-11	Insecta	unk	unk	unk	unk	unk	unk	1	0.8620000000000001	0.8620000000000001	0.8620000000000001	0.8620000000000001	0.8620000000000001	0.8620000000000001
GCOL2428-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.9963	0.9963
FBCON028-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.5251	0.5251
GCOL15852-21	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.6409	0.6409
GCOL2638-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.7218	0.7218
GCOL2666-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	0.6387	0.6387
GBCOG451-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	0.6623999999999999	0.6623999999999999
FBCOB614-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	0.9348000000000001	0.9348000000000001
GCOL2541-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	0.999	0.999
FBCON379-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	unk	1	1	0.9218000000000001	0.9217000000000001	0.7984999999999999	0.7984999999999999	0.7984999999999999
GCOL2485-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.5262	0.5262
