ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
SMNKA310-16	Arachnida	0.964	Araneae	0.943	Salticidae	0.484	Salticidae_dummy_subfamily	0.484	Salticidae_dummy_tribe	0.484	Myrmarachne	0.279	Myrmarachne_formicaria	0.279
TIPSY020-08	Insecta	0.593	Lepidoptera	0.462	Psychidae	0.439	Naryciinae	0.439	Naryciinae_dummy_tribe	0.439	Dahlica	0.439	Dahlica_lazuri	0.091
TBGMI059-21	Insecta	0.751	Diptera	0.397	Tachinidae	0.376	Dexiinae	0.363	Voriini	0.363	Thelaira	0.363	Thelaira_nigrina	0.363
SCINO931-15	Insecta	1.0	Diptera	0.781	Sciaridae	0.088	Sciaridae_dummy_subfamily	0.088	Sciaridae_dummy_tribe	0.088	Bradysia	0.069	Bradysia_normalis	0.025
ZSMDB080-16	Insecta	1.0	Coleoptera	0.813	Dytiscidae	0.502	Hydroporinae	0.216	Hydroporini	0.189	Boreonectes	0.144	Boreonectes_multilineatus	0.090
SMNSA135-16	Arachnida	0.874	Araneae	0.874	Theridiidae	0.385	Theridiidae_dummy_subfamily	0.385	Theridiidae_dummy_tribe	0.385	Thymoites	0.196	Thymoites_bellissimus	0.196
TIPSY040-08	Insecta	1.0	Lepidoptera	0.774	Psychidae	0.753	Naryciinae	0.753	Naryciinae_dummy_tribe	0.753	Dahlica	0.753	Dahlica_lichenella	0.290
PSYCH068-11	Insecta	1.0	Coleoptera	0.508	Cerambycidae	0.108	Lamiinae	0.108	Monochamini	0.108	Anoplophora	0.108	Anoplophora_glabripennis	0.108
TBGMI176-21	Arachnida	0.978	Sarcoptiformes	0.969	Tenuialidae	0.161	Tenuialidae_dummy_subfamily	0.161	Tenuialidae_dummy_tribe	0.161	Hafenrefferia	0.161	Hafenrefferia_gilvipes	0.161
TACFI196-12	Insecta	1.0	Diptera	0.571	Limoniidae	0.060	Limoniinae	0.048	Limoniinae_dummy_tribe	0.048	Dicranomyia	0.048	Dicranomyia_distendens	0.030
SMNKA249-16	Arachnida	1.0	Araneae	0.997	Liocranidae	0.804	Liocranidae_dummy_subfamily	0.804	Liocranidae_dummy_tribe	0.804	Agroeca	0.545	Agroeca_brunnea	0.339
SMNKA199-16	Arachnida	0.995	Araneae	0.989	Linyphiidae	0.911	Linyphiidae_dummy_subfamily	0.911	Linyphiidae_dummy_tribe	0.911	Tenuiphantes	0.126	Tenuiphantes_alacris	0.126
SMNKA042-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.357	Thomisidae_dummy_subfamily	0.357	Thomisidae_dummy_tribe	0.357	Ozyptila	0.243	Ozyptila_atomaria	0.108
TBGMI106-21	Insecta	0.680	Coleoptera	0.138	Staphylinidae	0.112	Tachyporinae	0.098	Tachyporini	0.098	Tachyporus	0.098	Tachyporus_chrysomelinus	0.098
TACFI276-12	Insecta	1.0	Diptera	0.737	Tachinidae	0.546	Exoristinae	0.538	Goniini	0.321	Platymya	0.061	Platymya_fimbriata	0.061
SYGEO240-19	Insecta	1.0	Coleoptera	0.341	Nitidulidae	0.064	Epuraeinae	0.033	Epuraeinae_dummy_tribe	0.033	Epuraea	0.033	Epuraea_opalizans	0.033
TACFI435-12	Insecta	1.0	Diptera	0.832	Chloropidae	0.223	Oscinellinae	0.156	Oscinisomatini	0.055	Eribolus	0.055	Eribolus_nana	0.055
ULMCA013-19	Insecta	1.0	Diptera	0.634	Syrphidae	0.173	Syrphinae	0.097	Syrphini	0.078	Eupeodes	0.053	Eupeodes_nitens	0.035
SCINO1295-16	Insecta	1.0	Diptera	0.634	Sciaridae	0.381	Sciaridae_dummy_subfamily	0.381	Sciaridae_dummy_tribe	0.381	Sciara	0.095	Sciara_bryophila	0.095
RDNMD360-06	Insecta	1.0	Lepidoptera	0.956	Saturniidae	0.048	Saturniinae	0.048	Saturniini	0.048	Saturnia	0.048	Saturnia_pavonia	0.048
SMNSH039-23	Insecta	0.364	Hymenoptera	0.258	Ichneumonidae	0.194	Cryptinae	0.071	Cryptini	0.037	Helcostizus	0.037	Helcostizus_restaurator	0.037
TACFI397-12	Insecta	1.0	Diptera	0.789	Chloropidae	0.163	Chloropinae	0.120	Chloropini	0.057	Chlorops	0.057	Chlorops_varsoviensis	0.057
TBGMI057-21	Insecta	0.445	Diptera	0.247	Empididae	0.084	Ragadinae	0.084	Ragadinae_dummy_tribe	0.084	Ragas	0.084	Ragas_unica	0.084
TBGMI157-21	Arachnida	0.976	Sarcoptiformes	0.976	Achipteriidae	0.117	Achipteriidae_dummy_subfamily	0.117	Achipteriidae_dummy_tribe	0.117	Parachipteria	0.117	Parachipteria_bella	0.117
SMNKA264-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.914	Linyphiidae_dummy_subfamily	0.914	Linyphiidae_dummy_tribe	0.914	Micrargus	0.063	Micrargus_herbigradus	0.063
TBGMI055-21	Insecta	0.564	Diptera	0.274	Tachinidae	0.238	Dexiinae	0.232	Voriini	0.232	Thelaira	0.232	Thelaira_nigrina	0.232
SCINO1501-16	Insecta	1.0	Diptera	0.765	Tachinidae	0.045	Tachininae	0.029	Graphogastrini	0.029	Phytomyptera	0.029	Phytomyptera_cingulata	0.029
SCINO499-15	Insecta	0.973	Diptera	0.735	Dolichopodidae	0.310	Hydrophorinae	0.299	Hydrophorini	0.299	Hydrophorus	0.299	Hydrophorus_praecox	0.299
TACFI408-12	Insecta	1.0	Coleoptera	0.710	Staphylinidae	0.522	Staphylininae	0.122	Staphylinini	0.122	Quedius	0.072	Quedius_cruentus	0.042
ZMBN1662-20	Insecta	1.0	Hemiptera	0.821	Saldidae	0.601	Saldinae	0.601	Saldoidini	0.468	Chartoscirta	0.184	Chartoscirta_cincta	0.103
SRCNC528-16	Insecta	1.0	Diptera	0.808	Chloropidae	0.125	Chloropinae	0.107	Chloropini	0.107	Chlorops	0.107	Chlorops_rufinus	0.086
TBGMI199-22	Insecta	1.0	Coleoptera	0.482	Melyridae	0.135	Malachiinae	0.135	Malachiini	0.135	Malachius	0.093	Malachius_bipustulatus	0.072
TACFI219-12	Insecta	1.0	Diptera	0.579	Calliphoridae	0.054	Rhinophorinae	0.031	Rhinophorini	0.031	Stevenia	0.031	Stevenia_atramentaria	0.031
RDNMG509-08	Insecta	1.0	Lepidoptera	0.973	Noctuidae	0.476	Noctuinae	0.432	Xylenini	0.062	Griposia	0.037	Griposia_aprilina	0.037
SMNSA063-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.590	Theridiidae_dummy_subfamily	0.590	Theridiidae_dummy_tribe	0.590	Theridion	0.288	Theridion_mystaceum	0.136
SMNSH037-23	Insecta	0.392	Hymenoptera	0.212	Ichneumonidae	0.135	Cryptinae	0.099	Aptesini	0.057	Aptesis	0.052	Aptesis_jejunator	0.052
TRIFI1404-18	Insecta	1.0	Trichoptera	0.785	Brachycentridae	0.054	Brachycentridae_dummy_subfamily	0.054	Brachycentridae_dummy_tribe	0.054	Micrasema	0.054	Micrasema_(gelidum)_gelidum	0.054
TACFI205-12	Insecta	1.0	Diptera	0.943	Tachinidae	0.822	Exoristinae	0.822	Exoristini	0.799	Exorista	0.521	Exorista_mimula	0.252
SRDOC001-15	Insecta	1.0	Diptera	0.803	Mycetophilidae	0.760	Mycomyinae	0.285	Mycomyinae_dummy_tribe	0.285	Mycomya	0.285	Mycomya_pulchella	0.057
TBGMI155-21	Arachnida	0.995	Sarcoptiformes	0.995	Gustaviidae	0.809	Gustaviidae_dummy_subfamily	0.809	Gustaviidae_dummy_tribe	0.809	Gustavia	0.809	Gustavia_microcephala	0.809
SMNSP634-19	Insecta	0.515	Hymenoptera	0.485	Ichneumonidae	0.110	Phygadeuontinae	0.110	Phygadeuontinae_dummy_tribe	0.110	Gelis	0.110	Gelis_spurius	0.110
SMNKA030-16	Arachnida	0.756	Araneae	0.743	Uloboridae	0.187	Uloboridae_dummy_subfamily	0.187	Uloboridae_dummy_tribe	0.187	Hyptiotes	0.187	Hyptiotes_paradoxus	0.187
TACFI464-12	Insecta	1.0	Diptera	0.621	Sciomyzidae	0.060	Sciomyzinae	0.060	Sciomyzini	0.060	Pteromicra	0.060	Pteromicra_angustipennis	0.060
TBGMI188-21	Arachnida	0.990	Sarcoptiformes	0.972	Ceratozetidae	0.134	Ceratozetidae_dummy_subfamily	0.134	Ceratozetidae_dummy_tribe	0.134	Fuscozetes	0.098	Fuscozetes_fuscipes	0.098
TBGMI015-21	Insecta	0.413	Diptera	0.160	Lauxaniidae	0.077	Lauxaniinae	0.077	Lauxaniinae_dummy_tribe	0.077	Poecilolycia	0.065	Poecilolycia_vittata	0.065
SYGEO183-19	Insecta	1.0	Diptera	0.437	Syrphidae	0.080	Eristalinae	0.071	Volucellini	0.060	Volucella	0.060	Volucella_pellucens	0.037
SMNSA248-16	Arachnida	1.0	Araneae	1.0	Salticidae	0.580	Salticidae_dummy_subfamily	0.580	Salticidae_dummy_tribe	0.580	Evarcha	0.142	Evarcha_falcata	0.094
TBGMI159-21	Arachnida	0.997	Sarcoptiformes	0.994	Oppiidae	0.476	Oppiidae_dummy_subfamily	0.476	Oppiidae_dummy_tribe	0.476	Dissorhina	0.356	Dissorhina_ornata	0.356
SMNKA041-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.612	Theridiidae_dummy_subfamily	0.612	Theridiidae_dummy_tribe	0.612	Robertus	0.466	Robertus_scoticus	0.418
RDNMH543-09	Insecta	1.0	Lepidoptera	0.904	Noctuidae	0.313	Noctuinae	0.259	Noctuini	0.070	Eurois	0.034	Eurois_occulta	0.034
TBGMI056-21	Insecta	0.715	Diptera	0.223	Tachinidae	0.171	Dexiinae	0.171	Voriini	0.171	Thelaira	0.171	Thelaira_nigrina	0.171
TBGMI031-21	Insecta	0.398	Coleoptera	0.222	Cerylonidae	0.132	Ceryloninae	0.132	Ceryloninae_dummy_tribe	0.132	Cerylon	0.132	Cerylon_fagi	0.132
TBGMI164-21	Arachnida	0.317	Sarcoptiformes	0.314	Oppiidae	0.051	Oppiidae_dummy_subfamily	0.051	Oppiidae_dummy_tribe	0.051	Oppiella	0.051	Oppiella_subpectinata	0.051
RDBA533-06	Insecta	0.730	Hymenoptera	0.634	Dryinidae	0.314	Anteoninae	0.225	Anteoninae_dummy_tribe	0.225	Anteon	0.225	Anteon_arcuatum	0.081
SMNKA266-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.901	Lycosidae_dummy_subfamily	0.901	Lycosidae_dummy_tribe	0.901	Alopecosa	0.600	Alopecosa_fabrilis	0.164
TBGMI194-21	Insecta	0.471	Coleoptera	0.172	Erotylidae	0.097	Erotylinae	0.097	Dacnini	0.097	Dacne	0.097	Dacne_bipustulata	0.097
TRCBG224-20	Arachnida	0.549	Araneae	0.535	Uloboridae	0.143	Uloboridae_dummy_subfamily	0.143	Uloboridae_dummy_tribe	0.143	Hyptiotes	0.143	Hyptiotes_paradoxus	0.143
SMNSA168-16	Arachnida	0.772	Opiliones	0.772	Phalangiidae	0.772	Oligolophinae	0.772	Oligolophinae_dummy_tribe	0.772	Mitopus	0.402	Mitopus_morio	0.402
TBGMI035-21	Insecta	0.436	Diptera	0.182	Keroplatidae	0.126	Keroplatinae	0.126	Orfeliini	0.126	Urytalpa	0.104	Urytalpa_macrocera	0.067
SYGEO374-19	Insecta	1.0	Diptera	0.829	Syrphidae	0.195	Eristalinae	0.178	Merodontini	0.159	Eumerus	0.159	Eumerus_strigatus	0.113
SYGEO127-19	Insecta	1.0	Diptera	0.640	Calliphoridae	0.032	Luciliinae	0.032	Luciliinae_dummy_tribe	0.032	Lucilia	0.032	Lucilia_richardsi	0.032
SATIP642-09	Insecta	1.0	Diptera	0.826	Hybotidae	0.091	Tachydromiinae	0.091	Drapetini	0.055	Crossopalpus	0.055	Crossopalpus_curvinervis	0.055
SMNSP872-19	Insecta	0.790	Hymenoptera	0.753	Eulophidae	0.468	Entedoninae	0.312	Entedoninae_dummy_tribe	0.312	Neochrysocharis	0.162	Neochrysocharis_chlorogaster	0.162
TACFI613-12	Insecta	1.0	Diptera	0.567	Tachinidae	0.104	Phasiinae	0.049	Gymnosomatini	0.049	Gymnosoma	0.049	Gymnosoma_dolycoridis	0.049
TBGMI174-21	Arachnida	0.993	Sarcoptiformes	0.984	Scutoverticidae	0.139	Scutoverticidae_dummy_subfamily	0.139	Scutoverticidae_dummy_tribe	0.139	Scutovertex	0.139	Scutovertex_minutus	0.075
SMNKA257-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.832	Linyphiidae_dummy_subfamily	0.832	Linyphiidae_dummy_tribe	0.832	Bolyphantes	0.055	Bolyphantes_alticeps	0.055
TACFI446-12	Insecta	1.0	Diptera	0.735	Tachinidae	0.505	Phasiinae	0.493	Cylindromyiini	0.493	Cylindromyia	0.349	Cylindromyia_brassicaria	0.263
RDNMD363-06	Insecta	1.0	Lepidoptera	0.973	Noctuidae	0.476	Noctuinae	0.432	Xylenini	0.062	Griposia	0.037	Griposia_aprilina	0.037
TBGMI037-21	Insecta	0.436	Diptera	0.210	Empididae	0.065	Ragadinae	0.065	Ragadinae_dummy_tribe	0.065	Ragas	0.065	Ragas_unica	0.065
TIPSY038-08	Insecta	0.791	Lepidoptera	0.765	Psychidae	0.747	Psychinae	0.690	Psychinae_dummy_tribe	0.690	Proutia	0.635	Proutia_rotunda	0.566
TACFI204-12	Insecta	1.0	Diptera	0.936	Tachinidae	0.684	Exoristinae	0.684	Exoristini	0.623	Exorista	0.458	Exorista_rustica	0.176
TACFI466-12	Insecta	1.0	Coleoptera	0.595	Staphylinidae	0.320	Aleocharinae	0.149	Taxicerini	0.034	Halobrecta	0.034	Halobrecta_puncticeps	0.034
TACFI447-12	Insecta	1.0	Diptera	0.618	Tachinidae	0.461	Phasiinae	0.363	Cylindromyiini	0.363	Cylindromyia	0.288	Cylindromyia_interrupta	0.145
TRCBG1489-20	Arachnida	0.427	Araneae	0.403	Gnaphosidae	0.173	Gnaphosidae_dummy_subfamily	0.173	Gnaphosidae_dummy_tribe	0.173	Micaria	0.102	Micaria_nivosa	0.078
TANYT085-14	Insecta	1.0	Diptera	0.770	Chironomidae	0.620	Orthocladiinae	0.076	Orthocladiinae_dummy_tribe	0.076	Cricotopus	0.056	Cricotopus_pilicauda	0.056
SCINO728-15	Insecta	1.0	Diptera	0.696	Mycetophilidae	0.200	Mycetophilinae	0.144	Exechiini	0.085	Brachycampta	0.050	Brachycampta_alternans	0.028
SMNSA260-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.531	Thomisidae_dummy_subfamily	0.531	Thomisidae_dummy_tribe	0.531	Xysticus	0.394	Xysticus_ulmi	0.137
TRCBG967-20	Arachnida	0.549	Araneae	0.535	Uloboridae	0.143	Uloboridae_dummy_subfamily	0.143	Uloboridae_dummy_tribe	0.143	Hyptiotes	0.143	Hyptiotes_paradoxus	0.143
TBGMI042-21	Insecta	0.413	Diptera	0.160	Lauxaniidae	0.077	Lauxaniinae	0.077	Lauxaniinae_dummy_tribe	0.077	Poecilolycia	0.065	Poecilolycia_vittata	0.065
SMNSA107-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.907	Linyphiidae_dummy_subfamily	0.907	Linyphiidae_dummy_tribe	0.907	Ostearius	0.069	Ostearius_melanopygius	0.069
SMNSA079-16	Arachnida	1.0	Araneae	1.0	Araneidae	0.678	Araneidae_dummy_subfamily	0.678	Araneidae_dummy_tribe	0.678	Aculepeira	0.203	Aculepeira_ceropegia	0.203
SCINO481-15	Insecta	0.655	Coleoptera	0.204	Staphylinidae	0.164	Staphylininae	0.158	Staphylinini	0.158	Quedius	0.158	Quedius_umbrinus	0.158
TACFI043-11	Insecta	1.0	Diptera	0.881	Tachinidae	0.585	Exoristinae	0.585	Eryciini	0.283	Lydella	0.134	Lydella_ripae	0.086
PSESC012-21	Insecta	0.770	Hymenoptera	0.759	Andrenidae	0.129	Andreninae	0.129	Andrenini	0.129	Andrena	0.129	Andrena_lapponica	0.106
SMNSA157-16	Arachnida	1.0	Araneae	0.982	Araneidae	0.792	Araneidae_dummy_subfamily	0.792	Araneidae_dummy_tribe	0.792	Araneus	0.567	Araneus_angulatus	0.399
SCINO339-15	Insecta	1.0	Diptera	0.726	Sciaridae	0.035	Sciaridae_dummy_subfamily	0.035	Sciaridae_dummy_tribe	0.035	Bradysia	0.028	Bradysia_iridipennis	0.028
TACFI574-12	Insecta	1.0	Diptera	0.797	Tachinidae	0.674	Exoristinae	0.674	Acemyini	0.661	Acemya	0.661	Acemya_rufitibia	0.661
RDNMD370-06	Insecta	1.0	Lepidoptera	0.966	Geometridae	0.153	Ennominae	0.108	Ennominae_dummy_tribe	0.108	Stegania	0.051	Stegania_cararia	0.051
SMNKA194-16	Arachnida	0.796	Araneae	0.762	Liocranidae	0.082	Liocranidae_dummy_subfamily	0.082	Liocranidae_dummy_tribe	0.082	Agroeca	0.082	Agroeca_dentigera	0.082
TACFI609-12	Insecta	1.0	Diptera	0.794	Tachinidae	0.624	Tachininae	0.489	Ernestiini	0.489	Synactia	0.294	Synactia_parvula	0.294
SMNKA057-16	Arachnida	1.0	Araneae	0.989	Linyphiidae	0.939	Linyphiidae_dummy_subfamily	0.939	Linyphiidae_dummy_tribe	0.939	Hypomma	0.135	Hypomma_bituberculatum	0.080
PYRG084-09	Insecta	1.0	Lepidoptera	0.904	Noctuidae	0.313	Noctuinae	0.259	Noctuini	0.070	Eurois	0.034	Eurois_occulta	0.034
SMNKA237-16	Arachnida	1.0	Araneae	1.0	Araneidae	0.878	Araneidae_dummy_subfamily	0.878	Araneidae_dummy_tribe	0.878	Araneus	0.462	Araneus_marmoreus	0.161
TACFI603-12	Insecta	1.0	Diptera	0.951	Conopidae	0.049	Myopinae	0.049	Myopini	0.049	Myopa	0.049	Myopa_vicaria	0.049
TBGMI153-21	Arachnida	1.0	Sarcoptiformes	1.0	Ceratozetidae	0.176	Ceratozetidae_dummy_subfamily	0.176	Ceratozetidae_dummy_tribe	0.176	Fuscozetes	0.146	Fuscozetes_fuscipes	0.146
TIPSY334-12	Insecta	0.976	Lepidoptera	0.862	Tortricidae	0.854	Olethreutinae	0.804	Olethreutini	0.742	Phiaris	0.686	Phiaris_heinrichana	0.686
TBGMI165-21	Arachnida	0.903	Sarcoptiformes	0.903	Thyrisomidae	0.233	Thyrisomidae_dummy_subfamily	0.233	Thyrisomidae_dummy_tribe	0.233	Panthelozetes	0.233	Panthelozetes_paoli	0.233
TBGMI026-21	Insecta	0.416	Coleoptera	0.261	Cerylonidae	0.145	Ceryloninae	0.145	Ceryloninae_dummy_tribe	0.145	Cerylon	0.145	Cerylon_fagi	0.145
SMNSA197-16	Arachnida	0.772	Opiliones	0.772	Phalangiidae	0.772	Oligolophinae	0.772	Oligolophinae_dummy_tribe	0.772	Mitopus	0.402	Mitopus_morio	0.402
SCINO1264-16	Insecta	1.0	Diptera	0.734	Phoridae	0.141	Phorinae	0.141	Phorinae_dummy_tribe	0.141	Phora	0.141	Phora_hyperborea	0.114
TBGMI181-21	Insecta	0.485	Hemiptera	0.240	Anthocoridae	0.127	Anthocoridae_dummy_subfamily	0.127	Anthocorini	0.127	Acompocoris	0.127	Acompocoris_alpinus	0.127
SMNKA171-16	Arachnida	0.833	Araneae	0.833	Gnaphosidae	0.636	Gnaphosidae_dummy_subfamily	0.636	Gnaphosidae_dummy_tribe	0.636	Zelotes	0.336	Zelotes_petrensis	0.096
SYGEO357-19	Insecta	1.0	Diptera	0.640	Calliphoridae	0.032	Luciliinae	0.032	Luciliinae_dummy_tribe	0.032	Lucilia	0.032	Lucilia_richardsi	0.032
SMNSA228-16	Arachnida	0.735	Opiliones	0.735	Phalangiidae	0.735	Oligolophinae	0.735	Oligolophinae_dummy_tribe	0.735	Mitopus	0.374	Mitopus_morio	0.374
TACFI437-12	Insecta	1.0	Coleoptera	0.244	Staphylinidae	0.106	Staphylininae	0.042	Staphylinini	0.042	Philonthus	0.042	Philonthus_subvirescens	0.042
SIEG014-18	Insecta	1.0	Coleoptera	0.730	Dytiscidae	0.544	Hydroporinae	0.181	Hygrotini	0.053	Hygrotus	0.053	Hygrotus_quinquelineatus	0.053
RDBA381-06	Insecta	0.720	Hymenoptera	0.624	Dryinidae	0.341	Anteoninae	0.234	Anteoninae_dummy_tribe	0.234	Anteon	0.234	Anteon_infectum	0.094
SMNSA064-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.590	Theridiidae_dummy_subfamily	0.590	Theridiidae_dummy_tribe	0.590	Theridion	0.288	Theridion_mystaceum	0.136
ZYGMO233-10	Insecta	1.0	Lepidoptera	0.927	Zygaenidae	0.650	Procridinae	0.650	Procridini	0.650	Rhagades	0.650	Rhagades_pruni	0.650
TRCBG996-20	Arachnida	0.549	Araneae	0.535	Uloboridae	0.143	Uloboridae_dummy_subfamily	0.143	Uloboridae_dummy_tribe	0.143	Hyptiotes	0.143	Hyptiotes_paradoxus	0.143
TIPSY030-08	Insecta	0.900	Lepidoptera	0.677	Psychidae	0.653	Oiketicinae	0.653	Oiketicinae_dummy_tribe	0.653	Sterrhopterix	0.347	Sterrhopterix_standfussi	0.237
RDNMG507-08	Insecta	1.0	Lepidoptera	0.956	Saturniidae	0.048	Saturniinae	0.048	Saturniini	0.048	Saturnia	0.048	Saturnia_pavonia	0.048
TBGMI054-21	Insecta	0.528	Coleoptera	0.373	Chrysomelidae	0.116	Chrysomelinae	0.074	Chrysomelinae_dummy_tribe	0.074	Gastrophysa	0.074	Gastrophysa_viridula	0.074
TBGMI048-21	Insecta	0.358	Hymenoptera	0.067	Ichneumonidae	0.051	Phygadeuontinae	0.051	Phygadeuontinae_dummy_tribe	0.051	Stibeutes	0.051	Stibeutes_brevicornis	0.051
SMNKA111-16	Arachnida	0.983	Araneae	0.983	Hahniidae	0.062	Hahniidae_dummy_subfamily	0.062	Hahniidae_dummy_tribe	0.062	Cicurina	0.062	Cicurina_cicur	0.062
TBGMI038-21	Insecta	0.417	Diptera	0.211	Lauxaniidae	0.059	Lauxaniinae	0.059	Lauxaniinae_dummy_tribe	0.059	Poecilolycia	0.045	Poecilolycia_vittata	0.045
SYGEO137-19	Insecta	1.0	Diptera	0.817	Mycetophilidae	0.203	Mycetophilinae	0.203	Mycetophilini	0.132	Trichonta	0.028	Trichonta_facilis	0.028
SMNKA058-16	Arachnida	0.997	Araneae	0.997	Thomisidae	0.589	Thomisidae_dummy_subfamily	0.589	Thomisidae_dummy_tribe	0.589	Xysticus	0.481	Xysticus_luctuosus	0.133
SMNKA259-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.832	Linyphiidae_dummy_subfamily	0.832	Linyphiidae_dummy_tribe	0.832	Bolyphantes	0.055	Bolyphantes_alticeps	0.055
TACFI008-11	Insecta	1.0	Diptera	0.720	Piophilidae	0.028	Piophilinae	0.028	Mycetaulini	0.028	Mycetaulus	0.028	Mycetaulus_bipunctatus	0.028
TACFI757-13	Insecta	1.0	Coleoptera	0.349	Staphylinidae	0.132	Aleocharinae	0.035	Oxypodini	0.035	Oxypoda	0.030	Oxypoda_acuminata	0.030
TACFI199-12	Insecta	1.0	Coleoptera	0.541	Scarabaeidae	0.100	Aphodiinae	0.100	Aphodiini	0.100	Chilothorax	0.060	Chilothorax_paykulli	0.044
TACFI055-11	Insecta	1.0	Diptera	0.421	Muscidae	0.129	Coenosiinae	0.112	Coenosiini	0.112	Macrorchis	0.045	Macrorchis_meditata	0.045
SMNKA174-16	Arachnida	0.456	Araneae	0.456	Philodromidae	0.041	Philodromidae_dummy_subfamily	0.041	Philodromidae_dummy_tribe	0.041	Philodromus	0.035	Philodromus_emarginatus	0.035
TIPSY022-08	Insecta	1.0	Lepidoptera	0.969	Psychidae	0.936	Psychinae	0.922	Psychinae_dummy_tribe	0.922	Proutia	0.832	Proutia_rotunda	0.814
SMNKA201-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.932	Linyphiidae_dummy_subfamily	0.932	Linyphiidae_dummy_tribe	0.932	Hilaira	0.109	Hilaira_nubigena	0.080
TACFI438-12	Insecta	1.0	Coleoptera	0.244	Staphylinidae	0.106	Staphylininae	0.042	Staphylinini	0.042	Philonthus	0.042	Philonthus_subvirescens	0.042
SMNSA028-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.805	Lycosidae_dummy_subfamily	0.805	Lycosidae_dummy_tribe	0.805	Pardosa	0.480	Pardosa_lasciva	0.104
SMNKA218-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.805	Lycosidae_dummy_subfamily	0.805	Lycosidae_dummy_tribe	0.805	Pardosa	0.480	Pardosa_lasciva	0.104
TANYT061-14	Insecta	1.0	Diptera	0.806	Chironomidae	0.607	Chironominae	0.562	Tanytarsini	0.487	Paratanytarsus	0.104	Paratanytarsus_laccophilus	0.054
PMANL3464-14	Insecta	1.0	Lepidoptera	0.832	Gelechiidae	0.217	Anomologinae	0.108	Anomologinae_dummy_tribe	0.108	Bryotropha	0.062	Bryotropha_senectella	0.062
TBGMI010-21	Insecta	0.554	Diptera	0.229	Tachinidae	0.205	Dexiinae	0.205	Voriini	0.205	Thelaira	0.205	Thelaira_nigrina	0.205
SMNKA283-16	Arachnida	0.975	Araneae	0.975	Philodromidae	0.048	Philodromidae_dummy_subfamily	0.048	Philodromidae_dummy_tribe	0.048	Philodromus	0.048	Philodromus_cespitum	0.048
SMNKA034-16	Arachnida	0.996	Araneae	0.996	Lycosidae	0.790	Lycosidae_dummy_subfamily	0.790	Lycosidae_dummy_tribe	0.790	Trochosa	0.192	Trochosa_terricola	0.114
