ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TRIFI1404-18	Insecta	0.987	Trichoptera	0.987	Limnephilidae	0.987	Limnephilinae	0.987	Limnephilinae_dummy_tribe	0.987	Limnephilus	0.987	Limnephilus_centralis	0.987
TACFI205-12	Insecta	0.675	Diptera	0.670	Tachinidae	0.568	Exoristinae	0.568	Exoristini	0.563	Phorocera	0.479	Phorocera_obscura	0.479
SRDOC001-15	Insecta	0.415	Diptera	0.361	Mycetophilidae	0.196	Gnoristinae	0.112	Gnoristinae_dummy_tribe	0.112	Boletina	0.083	Boletina_hedstroemi	0.040
TBGMI155-21	Arachnida	0.909	Sarcoptiformes	0.909	Gustaviidae	0.909	Gustaviidae_dummy_subfamily	0.909	Gustaviidae_dummy_tribe	0.909	Gustavia	0.909	Gustavia_microcephala	0.909
SMNSP634-19	Insecta	0.290	Hymenoptera	0.228	Pteromalidae	0.046	Pteromalinae	0.046	Pteromalini	0.046	Eulonchetron	0.046	Eulonchetron_torymoides	0.046
SMNKA030-16	Arachnida	0.279	Araneae	0.274	Linyphiidae	0.149	Linyphiidae_dummy_subfamily	0.149	Linyphiidae_dummy_tribe	0.149	Tallusia	0.039	Tallusia_experta	0.039
TACFI464-12	Insecta	0.965	Diptera	0.965	Tachinidae	0.965	Tachininae	0.965	Ernestiini	0.965	Panzeria	0.965	Panzeria_puparum	0.965
TBGMI188-21	Arachnida	0.515	Sarcoptiformes	0.515	Tenuialidae	0.499	Tenuialidae_dummy_subfamily	0.499	Tenuialidae_dummy_tribe	0.499	Hafenrefferia	0.499	Hafenrefferia_gilvipes	0.499
TBGMI015-21	Insecta	0.197	Coleoptera	0.101	Nitidulidae	0.016	Cryptarchinae	0.010	Cryptarchinae_dummy_tribe	0.010	Glischrochilus	0.010	Glischrochilus_quadripunctatus	0.010
SYGEO183-19	Insecta	0.716	Diptera	0.716	Syrphidae	0.705	Eristalinae	0.689	Volucellini	0.673	Volucella	0.673	Volucella_pellucens	0.673
SMNSA248-16	Arachnida	0.468	Araneae	0.468	Salticidae	0.222	Salticidae_dummy_subfamily	0.222	Salticidae_dummy_tribe	0.222	Synageles	0.068	Synageles_venator	0.068
TBGMI159-21	Arachnida	0.255	Sarcoptiformes	0.212	Scheloribatidae	0.036	Scheloribatidae_dummy_subfamily	0.036	Scheloribatidae_dummy_tribe	0.036	Hemileius	0.036	Hemileius_initialis	0.036
SMNKA041-16	Arachnida	0.872	Araneae	0.872	Theridiidae	0.867	Theridiidae_dummy_subfamily	0.867	Theridiidae_dummy_tribe	0.867	Robertus	0.867	Robertus_scoticus	0.867
RDNMH543-09	Insecta	1.0	Lepidoptera	1.0	Crambidae	1.0	Pyraustinae	1.0	Pyraustinae_dummy_tribe	1.0	Anania	1.0	Anania_coronata	1.0
TBGMI056-21	Insecta	0.258	Coleoptera	0.055	Chrysomelidae	0.016	Galerucinae	0.011	Alticini	0.011	Phyllotreta	0.011	Phyllotreta_nigripes	0.011
TBGMI031-21	Insecta	0.277	Coleoptera	0.157	Latridiidae	0.028	Latridiinae	0.028	Latridiinae_dummy_tribe	0.028	Latridius	0.025	Latridius_gemellatus	0.019
TBGMI164-21	Arachnida	0.124	Sarcoptiformes	0.078	Ceratozetidae	0.026	Ceratozetidae_dummy_subfamily	0.026	Ceratozetidae_dummy_tribe	0.026	Diapterobates	0.021	Diapterobates_humeralis	0.021
RDBA533-06	Insecta	0.329	Hymenoptera	0.192	Ichneumonidae	0.070	Ichneumoninae	0.017	Ichneumoninae_dummy_tribe	0.017	Coelichneumon	0.010	Coelichneumon_haemorrhoidalis	0.010
SMNKA266-16	Arachnida	0.572	Araneae	0.572	Lycosidae	0.558	Lycosidae_dummy_subfamily	0.558	Lycosidae_dummy_tribe	0.558	Alopecosa	0.387	Alopecosa_pulverulenta	0.082
TBGMI194-21	Arachnida	0.045	Sarcoptiformes	0.031	Phthiracaridae	0.014	Phthiracaridae_dummy_subfamily	0.014	Phthiracaridae_dummy_tribe	0.014	Atropacarus	0.014	Atropacarus_striculus	0.014
TRCBG224-20	Insecta	0.254	Hymenoptera	0.051	Ichneumonidae	0.028	Ctenopelmatinae	0.024	Ctenopelmatinae_dummy_tribe	0.024	Sympherta	0.024	Sympherta_facialis	0.024
SMNSA168-16	Arachnida	0.060	Opiliones	0.060	Phalangiidae	0.060	Oligolophinae	0.060	Oligolophinae_dummy_tribe	0.060	Mitopus	0.044	Mitopus_morio	0.044
TBGMI035-21	Arachnida	0.065	Sarcoptiformes	0.039	Liacaridae	0.012	Liacaridae_dummy_subfamily	0.012	Liacaridae_dummy_tribe	0.012	Adoristes	0.012	Adoristes_poppei	0.012
SYGEO374-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Eristalinae	1.0	Merodontini	1.0	Eumerus	1.0	Eumerus_flavitarsis	1.0
SYGEO127-19	Insecta	0.721	Diptera	0.716	Syrphidae	0.685	Eristalinae	0.673	Milesiini	0.660	Xylota	0.641	Xylota_meigeniana	0.371
SATIP642-09	Insecta	0.418	Diptera	0.364	Tipulidae	0.133	Tipulinae	0.133	Tipulinae_dummy_tribe	0.133	Tipula	0.120	Tipula_wahlgreni	0.049
SMNSP872-19	Insecta	0.275	Hymenoptera	0.254	Eulophidae	0.149	Eulophinae	0.086	Eulophinae_dummy_tribe	0.086	Pnigalio	0.057	Pnigalio_longulus	0.042
TACFI613-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Phasiinae	1.0	Gymnosomatini	1.0	Gymnosoma	1.0	Gymnosoma_dolycoridis	0.531
TBGMI174-21	Insecta	0.124	Coleoptera	0.071	Chrysomelidae	0.016	Galerucinae	0.013	Alticini	0.013	Phyllotreta	0.013	Phyllotreta_flexuosa	0.011
SMNKA257-16	Arachnida	0.851	Araneae	0.851	Linyphiidae	0.851	Linyphiidae_dummy_subfamily	0.851	Linyphiidae_dummy_tribe	0.851	Bolyphantes	0.851	Bolyphantes_alticeps	0.851
TACFI446-12	Insecta	0.685	Diptera	0.660	Tachinidae	0.565	Phasiinae	0.511	Cylindromyiini	0.511	Cylindromyia	0.511	Cylindromyia_brassicaria	0.470
RDNMD363-06	Insecta	0.857	Lepidoptera	0.857	Noctuidae	0.857	Noctuinae	0.857	Leucaniini	0.828	Leucania	0.828	Leucania_comma	0.828
TBGMI037-21	Insecta	0.264	Coleoptera	0.109	Chrysomelidae	0.027	Donaciinae	0.021	Donaciinae_dummy_tribe	0.021	Donacia	0.021	Donacia_bicolora	0.019
TIPSY038-08	Insecta	0.403	Lepidoptera	0.329	Psychidae	0.245	Psychinae	0.245	Psychinae_dummy_tribe	0.245	Proutia	0.209	Proutia_rotunda	0.144
TACFI204-12	Insecta	0.677	Diptera	0.671	Tachinidae	0.620	Exoristinae	0.610	Exoristini	0.595	Phorocera	0.483	Phorocera_obscura	0.483
TACFI466-12	Insecta	0.487	Diptera	0.380	Muscidae	0.097	Phaoniinae	0.032	Phaoniini	0.032	Helina	0.032	Helina_quadrum	0.028
TACFI447-12	Insecta	0.389	Diptera	0.281	Tachinidae	0.152	Phasiinae	0.076	Cylindromyiini	0.076	Cylindromyia	0.076	Cylindromyia_brassicaria	0.073
TRCBG1489-20	Insecta	0.225	Trichoptera	0.020	Hydroptilidae	0.015	Hydroptilinae	0.015	Hydroptilinae_dummy_tribe	0.015	unclassified_Hydroptilinae_dummy_tribe	0.015
TANYT085-14	Insecta	0.441	Diptera	0.358	Chironomidae	0.284	Chironominae	0.196	Tanytarsini	0.139	Constempellina	0.057	Constempellina_brevicosta	0.057
SCINO728-15	Insecta	0.386	Diptera	0.216	Sciaridae	0.125	Sciaridae_dummy_subfamily	0.125	Sciaridae_dummy_tribe	0.125	Scatopsciara	0.048	Scatopsciara_tricuspidata	0.027
SMNSA260-16	Arachnida	0.522	Araneae	0.522	Thomisidae	0.427	Thomisidae_dummy_subfamily	0.427	Thomisidae_dummy_tribe	0.427	Xysticus	0.373	Xysticus_obscurus	0.119
TRCBG967-20	Insecta	0.254	Hymenoptera	0.051	Ichneumonidae	0.028	Ctenopelmatinae	0.024	Ctenopelmatinae_dummy_tribe	0.024	Sympherta	0.024	Sympherta_facialis	0.024
TBGMI042-21	Insecta	0.196	Coleoptera	0.099	Histeridae	0.017	Histerinae	0.013	Histerini	0.013	Margarinotus	0.013	Margarinotus_striola	0.013
SMNSA107-16	Arachnida	0.578	Araneae	0.578	Linyphiidae	0.563	Linyphiidae_dummy_subfamily	0.563	Linyphiidae_dummy_tribe	0.563	Erigone	0.492	Erigone_welchi	0.443
SMNSA079-16	Arachnida	1.0	Araneae	1.0	Araneidae	1.0	Araneidae_dummy_subfamily	1.0	Araneidae_dummy_tribe	1.0	Gibbaranea	1.0	Gibbaranea_omoeda	1.0
SCINO481-15	Insecta	0.384	Hymenoptera	0.075	Argidae	0.025	Arginae	0.025	Arginae_dummy_tribe	0.025	Arge	0.025	Arge_gracilicornis	0.017
TACFI043-11	Insecta	0.526	Diptera	0.495	Tachinidae	0.241	Exoristinae	0.191	Eryciini	0.039	Tlephusa	0.034	Tlephusa_cincinna	0.034
PSESC012-21	Insecta	0.400	Hymenoptera	0.394	Megachilidae	0.181	Megachilinae	0.181	Osmiini	0.089	Osmia	0.038	Osmia_bicornis	0.031
SMNSA157-16	Arachnida	0.969	Araneae	0.969	Araneidae	0.969	Araneidae_dummy_subfamily	0.969	Araneidae_dummy_tribe	0.969	Araneus	0.969	Araneus_angulatus	0.969
SCINO339-15	Insecta	0.451	Diptera	0.396	Sciaridae	0.319	Sciaridae_dummy_subfamily	0.319	Sciaridae_dummy_tribe	0.319	Scatopsciara	0.072	Scatopsciara_vagula	0.063
TACFI574-12	Insecta	0.895	Diptera	0.895	Tachinidae	0.895	Exoristinae	0.895	Acemyini	0.895	Acemya	0.895	Acemya_rufitibia	0.895
RDNMD370-06	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	0.993	Noctuini	0.993	Anaplectoides	0.993	Anaplectoides_prasina	0.993
SMNKA194-16	Arachnida	0.434	Araneae	0.434	Clubionidae	0.023	Clubionidae_dummy_subfamily	0.023	Clubionidae_dummy_tribe	0.023	Clubiona	0.023	Clubiona_lutescens	0.023
TACFI609-12	Insecta	0.822	Diptera	0.822	Tachinidae	0.801	Tachininae	0.801	Ernestiini	0.794	Synactia	0.794	Synactia_parvula	0.794
SMNKA057-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	Linyphiidae_dummy_subfamily	1.0	Linyphiidae_dummy_tribe	1.0	Walckenaeria	1.0	Walckenaeria_obtusa	1.0
PYRG084-09	Insecta	1.0	Lepidoptera	1.0	Crambidae	1.0	Pyraustinae	1.0	Pyraustinae_dummy_tribe	1.0	Anania	1.0	Anania_coronata	1.0
SMNKA237-16	Arachnida	0.357	Araneae	0.357	Araneidae	0.161	Araneidae_dummy_subfamily	0.161	Araneidae_dummy_tribe	0.161	Araniella	0.106	Araniella_proxima	0.106
TACFI603-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Blondeliini	1.0	Meigenia	1.0	Meigenia_dorsalis	0.991
TBGMI153-21	Arachnida	0.975	Sarcoptiformes	0.975	Ceratozetidae	0.975	Ceratozetidae_dummy_subfamily	0.975	Ceratozetidae_dummy_tribe	0.975	Fuscozetes	0.975	Fuscozetes_fuscipes	0.975
TIPSY334-12	Insecta	0.429	Lepidoptera	0.211	Geometridae	0.037	Larentiinae	0.032	Larentiinae_dummy_tribe	0.032	Chloroclysta	0.019	Chloroclysta_siterata	0.019
TBGMI165-21	Arachnida	0.135	Sarcoptiformes	0.127	Chamobatidae	0.030	Chamobatidae_dummy_subfamily	0.030	Chamobatidae_dummy_tribe	0.030	Chamobates	0.030	Chamobates_cuspidatus	0.027
TBGMI026-21	Insecta	0.255	Coleoptera	0.105	Latridiidae	0.013	Latridiinae	0.013	Latridiinae_dummy_tribe	0.013	unclassified_Latridiinae_dummy_tribe	0.013
SMNSA197-16	Arachnida	0.098	Opiliones	0.091	Phalangiidae	0.091	Oligolophinae	0.091	Oligolophinae_dummy_tribe	0.091	Mitopus	0.074	Mitopus_morio	0.074
SCINO1264-16	Insecta	0.378	Diptera	0.256	Sciaridae	0.185	Sciaridae_dummy_subfamily	0.185	Sciaridae_dummy_tribe	0.185	Lycoriella	0.055	Lycoriella_thuringiensis	0.028
TBGMI181-21	Insecta	0.181	Coleoptera	0.068	Staphylinidae	0.011	unclassified_Staphylinidae	0.011
SMNKA171-16	Arachnida	0.357	Araneae	0.354	Gnaphosidae	0.232	Gnaphosidae_dummy_subfamily	0.232	Gnaphosidae_dummy_tribe	0.232	Zelotes	0.144	Zelotes_latreillei	0.057
SYGEO357-19	Insecta	0.721	Diptera	0.716	Syrphidae	0.685	Eristalinae	0.673	Milesiini	0.660	Xylota	0.641	Xylota_meigeniana	0.371
SMNSA228-16	Arachnida	0.040	Opiliones	0.024	Phalangiidae	0.024	Oligolophinae	0.024	Oligolophinae_dummy_tribe	0.024	Mitopus	0.017	Mitopus_morio	0.017
TACFI437-12	Insecta	0.901	Diptera	0.901	Tachinidae	0.901	Phasiinae	0.901	Phasiini	0.901	Phasia	0.901	Phasia_aurulans	0.487
SIEG014-18	Insecta	0.960	Coleoptera	0.960	Dytiscidae	0.960	Hydroporinae	0.960	Hydroporini	0.960	Nebrioporus	0.960	Nebrioporus_depressus	0.960
RDBA381-06	Insecta	0.367	Lepidoptera	0.061	Micropterigidae	0.034	Micropterigidae_dummy_subfamily	0.034	Micropterigidae_dummy_tribe	0.034	Micropterix	0.034	Micropterix_aruncella	0.026
SMNSA064-16	Arachnida	0.471	Araneae	0.471	Theridiidae	0.166	Theridiidae_dummy_subfamily	0.166	Theridiidae_dummy_tribe	0.166	Neottiura	0.052	Neottiura_bimaculata	0.052
ZYGMO233-10	Insecta	1.0	Lepidoptera	1.0	Zygaenidae	1.0	Procridinae	1.0	Procridini	1.0	Rhagades	1.0	Rhagades_pruni	1.0
TRCBG996-20	Insecta	0.254	Hymenoptera	0.051	Ichneumonidae	0.028	Ctenopelmatinae	0.024	Ctenopelmatinae_dummy_tribe	0.024	Sympherta	0.024	Sympherta_facialis	0.024
TIPSY030-08	Insecta	0.421	Lepidoptera	0.339	Psychidae	0.242	Oiketicinae	0.239	Oiketicinae_dummy_tribe	0.239	Sterrhopterix	0.166	Sterrhopterix_standfussi	0.108
RDNMG507-08	Insecta	0.916	Lepidoptera	0.916	Noctuidae	0.902	Noctuinae	0.897	Xylenini	0.897	Leptologia	0.897	Leptologia_lota	0.897
TBGMI054-21	Insecta	0.215	Coleoptera	0.119	Nitidulidae	0.014	Epuraeinae	0.011	Epuraeinae_dummy_tribe	0.011	Epuraea	0.011	Epuraea_biguttata	0.011
TBGMI048-21	Arachnida	0.023	Sarcoptiformes	0.016	Phthiracaridae	0.011	Phthiracaridae_dummy_subfamily	0.011	Phthiracaridae_dummy_tribe	0.011	Phthiracarus	0.011	Phthiracarus_nitens	0.011
SMNKA111-16	Arachnida	0.481	Araneae	0.481	Lycosidae	0.379	Lycosidae_dummy_subfamily	0.379	Lycosidae_dummy_tribe	0.379	Arctosa	0.072	Arctosa_alpigena	0.062
TBGMI038-21	Insecta	0.257	Diptera	0.081	Simuliidae	0.015	Simuliinae	0.015	Simuliini	0.015	Simulium	0.015	unclassified_Simulium	0.015
SYGEO137-19	Insecta	0.557	Diptera	0.472	Syrphidae	0.267	Eristalinae	0.177	Milesiini	0.076	Spilomyia	0.048	Spilomyia_diophthalma	0.048
SMNKA058-16	Arachnida	0.455	Araneae	0.455	Thomisidae	0.351	Thomisidae_dummy_subfamily	0.351	Thomisidae_dummy_tribe	0.351	Xysticus	0.332	Xysticus_obscurus	0.086
SMNKA259-16	Arachnida	0.851	Araneae	0.851	Linyphiidae	0.851	Linyphiidae_dummy_subfamily	0.851	Linyphiidae_dummy_tribe	0.851	Bolyphantes	0.851	Bolyphantes_alticeps	0.851
TACFI008-11	Insecta	0.579	Diptera	0.574	Tachinidae	0.203	Phasiinae	0.151	Phasiini	0.129	Phasia	0.129	Phasia_barbifrons	0.080
TACFI757-13	Insecta	0.970	Diptera	0.970	Tachinidae	0.970	Tachininae	0.970	Tachinini	0.970	Tachina	0.970	Tachina_fera	0.970
TACFI199-12	Insecta	0.573	Diptera	0.472	Tachinidae	0.193	Phasiinae	0.067	Phasiini	0.067	Phasia	0.067	Phasia_barbifrons	0.061
TACFI055-11	Insecta	0.629	Diptera	0.604	Muscidae	0.162	Coenosiinae	0.093	Limnophorini	0.081	Spilogona	0.081	Spilogona_falleni	0.057
SMNKA174-16	Arachnida	0.399	Araneae	0.399	Linyphiidae	0.350	Linyphiidae_dummy_subfamily	0.350	Linyphiidae_dummy_tribe	0.350	Walckenaeria	0.035	Walckenaeria_cuspidata	0.030
TIPSY022-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Psychinae	1.0	Psychinae_dummy_tribe	1.0	Proutia	1.0	Proutia_rotunda	1.0
SMNKA201-16	Arachnida	0.550	Araneae	0.550	Linyphiidae	0.546	Linyphiidae_dummy_subfamily	0.546	Linyphiidae_dummy_tribe	0.546	Agyneta	0.524	Agyneta_mossica	0.323
TACFI438-12	Insecta	0.983	Diptera	0.983	Tachinidae	0.983	Phasiinae	0.983	Phasiini	0.983	Phasia	0.983	Phasia_obesa	0.599
SMNSA028-16	Arachnida	0.845	Araneae	0.845	Lycosidae	0.845	Lycosidae_dummy_subfamily	0.845	Lycosidae_dummy_tribe	0.845	Pardosa	0.845	Pardosa_schenkeli	0.795
SMNKA218-16	Arachnida	0.845	Araneae	0.845	Lycosidae	0.845	Lycosidae_dummy_subfamily	0.845	Lycosidae_dummy_tribe	0.845	Pardosa	0.845	Pardosa_schenkeli	0.795
TANYT061-14	Insecta	0.572	Diptera	0.564	Chironomidae	0.551	Chironominae	0.547	Tanytarsini	0.535	Tanytarsus	0.535	Tanytarsus_occultus	0.535
PMANL3464-14	Insecta	0.736	Lepidoptera	0.736	Pyralidae	0.710	Phycitinae	0.710	Phycitinae_dummy_tribe	0.710	Homoeosoma	0.640	Homoeosoma_nebulella	0.408
TBGMI010-21	Insecta	0.251	Hymenoptera	0.013	Tenthredinidae	0.010	Tenthredininae	0.010	Tenthredininae_dummy_tribe	0.010	Tenthredo	0.010	Tenthredo_silensis	0.010
SMNKA283-16	Arachnida	0.329	Araneae	0.329	Linyphiidae	0.200	Linyphiidae_dummy_subfamily	0.200	Linyphiidae_dummy_tribe	0.200	Cnephalocotes	0.033	Cnephalocotes_obscurus	0.033
SMNKA034-16	Arachnida	0.557	Araneae	0.557	Lycosidae	0.516	Lycosidae_dummy_subfamily	0.516	Lycosidae_dummy_tribe	0.516	Alopecosa	0.409	Alopecosa_pinetorum	0.151
