ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TBGMI157-21	Arachnida	1.0	Sarcoptiformes	1.0	Achipteriidae	0.219	Achipteriidae_dummy_subfamily	0.219	Achipteriidae_dummy_tribe	0.219	Parachipteria	0.210	Parachipteria_bella	0.210
SMNKA264-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.911	Linyphiidae_dummy_subfamily	0.911	Linyphiidae_dummy_tribe	0.911	Drepanotylus	0.107	Drepanotylus_uncatus	0.107
TBGMI055-21	Insecta	0.588	Diptera	0.271	Tachinidae	0.223	Dexiinae	0.223	Voriini	0.223	Thelaira	0.223	Thelaira_nigrina	0.223
SCINO1501-16	Insecta	1.0	Diptera	0.753	Bombyliidae	0.030	Anthracinae	0.030	Villini	0.030	Villa	0.030	Villa_hottentotta	0.030
SCINO499-15	Insecta	0.977	Diptera	0.752	Dolichopodidae	0.205	Hydrophorinae	0.205	Hydrophorini	0.205	Hydrophorus	0.205	Hydrophorus_praecox	0.205
TACFI408-12	Insecta	1.0	Coleoptera	0.721	Staphylinidae	0.511	Aleocharinae	0.179	Aleocharini	0.041	Aleochara	0.041	Aleochara_inconspicua	0.041
ZMBN1662-20	Insecta	1.0	Hemiptera	0.813	Saldidae	0.703	Saldinae	0.703	Saldoidini	0.634	Chartoscirta	0.235	Chartoscirta_cincta	0.177
SRCNC528-16	Insecta	1.0	Diptera	0.760	Platypezidae	0.084	Callomyiinae	0.084	Callomyiinae_dummy_tribe	0.084	Agathomyia	0.084	Agathomyia_viduella	0.046
TBGMI199-22	Insecta	0.999	Hemiptera	0.385	Cicadellidae	0.289	Deltocephalinae	0.179	Athysanini	0.099	Allygus	0.055	Allygus_mixtus	0.055
TACFI219-12	Insecta	1.0	Coleoptera	0.419	Staphylinidae	0.148	Aleocharinae	0.084	Homalotini	0.036	Thecturota	0.036	Thecturota_tenuissima	0.036
RDNMG509-08	Insecta	1.0	Lepidoptera	0.974	Noctuidae	0.453	Acronictinae	0.059	Acronictinae_dummy_tribe	0.059	Acronicta	0.059	Acronicta_tridens	0.032
SMNSA063-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.646	Theridiidae_dummy_subfamily	0.646	Theridiidae_dummy_tribe	0.646	Theridion	0.329	Theridion_varians	0.168
SMNSH037-23	Insecta	0.442	Hymenoptera	0.300	Ichneumonidae	0.154	Cryptinae	0.105	Cryptini	0.082	Helcostizus	0.066	Helcostizus_restaurator	0.066
TRIFI1404-18	Insecta	1.0	Trichoptera	0.754	Limnephilidae	0.660	Limnephilinae	0.637	Limnephilinae_dummy_tribe	0.637	Asynarchus	0.060	Asynarchus_thedenii	0.048
TACFI205-12	Insecta	1.0	Diptera	0.958	Tachinidae	0.765	Exoristinae	0.765	Exoristini	0.735	Phorocera	0.239	Phorocera_obscura	0.239
SRDOC001-15	Insecta	1.0	Diptera	0.692	Mycetophilidae	0.557	Gnoristinae	0.388	Gnoristinae_dummy_tribe	0.388	Boletina	0.341	Boletina_cornuta	0.077
TBGMI155-21	Arachnida	0.992	Sarcoptiformes	0.992	Gustaviidae	0.733	Gustaviidae_dummy_subfamily	0.733	Gustaviidae_dummy_tribe	0.733	Gustavia	0.733	Gustavia_microcephala	0.733
SMNSP634-19	Insecta	0.519	Hymenoptera	0.514	Eulophidae	0.345	Entedoninae	0.194	Entedoninae_dummy_tribe	0.194	Achrysocharoides	0.142	Achrysocharoides_acerianus	0.142
SMNKA030-16	Arachnida	0.776	Araneae	0.725	Uloboridae	0.178	Uloboridae_dummy_subfamily	0.178	Uloboridae_dummy_tribe	0.178	Hyptiotes	0.178	Hyptiotes_paradoxus	0.178
TACFI464-12	Insecta	1.0	Coleoptera	0.508	Nitidulidae	0.091	Meligethinae	0.053	Meligethinae_dummy_tribe	0.053	Meligethes	0.053	Meligethes_atratus	0.036
TBGMI188-21	Arachnida	0.996	Sarcoptiformes	0.991	Malaconothridae	0.136	Malaconothridae_dummy_subfamily	0.136	Malaconothridae_dummy_tribe	0.136	Trimalaconothrus	0.089	Trimalaconothrus_maior	0.089
TBGMI015-21	Insecta	0.412	Coleoptera	0.136	Cerylonidae	0.077	Ceryloninae	0.077	Ceryloninae_dummy_tribe	0.077	Cerylon	0.077	Cerylon_ferrugineum	0.029
SYGEO183-19	Insecta	1.0	Coleoptera	0.395	Dytiscidae	0.036	Dytiscinae	0.036	Hydaticini	0.036	Hydaticus	0.036	Hydaticus_seminiger	0.036
SMNSA248-16	Arachnida	1.0	Araneae	1.0	Salticidae	0.650	Salticidae_dummy_subfamily	0.650	Salticidae_dummy_tribe	0.650	Evarcha	0.144	Evarcha_falcata	0.111
TBGMI159-21	Arachnida	0.994	Sarcoptiformes	0.988	Oppiidae	0.546	Oppiidae_dummy_subfamily	0.546	Oppiidae_dummy_tribe	0.546	Dissorhina	0.393	Dissorhina_ornata	0.393
SMNKA041-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.590	Theridiidae_dummy_subfamily	0.590	Theridiidae_dummy_tribe	0.590	Robertus	0.470	Robertus_scoticus	0.433
RDNMH543-09	Insecta	1.0	Lepidoptera	0.921	Coleophoridae	0.152	Coleophorinae	0.152	Coleophorinae_dummy_tribe	0.152	Coleophora	0.152	Coleophora_squalorella	0.033
TBGMI056-21	Insecta	0.540	Diptera	0.231	Tachinidae	0.152	Dexiinae	0.130	Voriini	0.130	Thelaira	0.130	Thelaira_nigrina	0.130
TBGMI031-21	Insecta	0.379	Coleoptera	0.190	Cerylonidae	0.091	Ceryloninae	0.091	Ceryloninae_dummy_tribe	0.091	Cerylon	0.091	Cerylon_fagi	0.091
TBGMI164-21	Arachnida	0.305	Sarcoptiformes	0.300	Suctobelbidae	0.046	Suctobelbidae_dummy_subfamily	0.046	Suctobelbidae_dummy_tribe	0.046	Suctobelbella	0.040	Suctobelbella_subcornigera	0.040
RDBA533-06	Insecta	0.688	Diptera	0.086	Tachinidae	0.086	Dexiinae	0.086	Voriini	0.086	Chaetovoria	0.086	Chaetovoria_antennata	0.086
SMNKA266-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.778	Lycosidae_dummy_subfamily	0.778	Lycosidae_dummy_tribe	0.778	Alopecosa	0.541	Alopecosa_cuneata	0.139
TBGMI194-21	Arachnida	0.258	Araneae	0.199	Linyphiidae	0.153	Linyphiidae_dummy_subfamily	0.153	Linyphiidae_dummy_tribe	0.153	Abacoproeces	0.153	Abacoproeces_saltuum	0.153
TRCBG224-20	Arachnida	0.442	Araneae	0.442	Uloboridae	0.081	Uloboridae_dummy_subfamily	0.081	Uloboridae_dummy_tribe	0.081	Hyptiotes	0.081	Hyptiotes_paradoxus	0.081
SMNSA168-16	Arachnida	0.720	Opiliones	0.720	Phalangiidae	0.720	Oligolophinae	0.720	Oligolophinae_dummy_tribe	0.720	Oligolophus	0.487	Oligolophus_tridens	0.487
TBGMI035-21	Insecta	0.457	Diptera	0.248	Keroplatidae	0.111	Keroplatinae	0.111	Orfeliini	0.111	Urytalpa	0.090	Urytalpa_galdes	0.045
SYGEO374-19	Insecta	1.0	Diptera	0.772	Limoniidae	0.224	Limnophilinae	0.202	Limnophilinae_dummy_tribe	0.202	Phylidorea	0.134	Phylidorea_nervosa	0.075
SYGEO127-19	Insecta	1.0	Coleoptera	0.252	Tenebrionidae	0.055	Alleculinae	0.055	Alleculini	0.055	Pseudocistela	0.031	Pseudocistela_ceramboides	0.031
SATIP642-09	Insecta	1.0	Diptera	0.816	Tipulidae	0.289	Tipulinae	0.289	Tipulinae_dummy_tribe	0.289	Tipula	0.260	Tipula_fulvipennis	0.039
SMNSP872-19	Insecta	0.786	Hymenoptera	0.769	Eulophidae	0.448	Entedoninae	0.407	Entedoninae_dummy_tribe	0.407	Neochrysocharis	0.284	Neochrysocharis_chlorogaster	0.284
TACFI613-12	Insecta	1.0	Diptera	0.729	Muscidae	0.322	Phaoniinae	0.137	Phaoniini	0.137	Phaonia	0.110	Phaonia_consobrina	0.091
TBGMI174-21	Arachnida	0.992	Sarcoptiformes	0.984	Ceratozetidae	0.246	Ceratozetidae_dummy_subfamily	0.246	Ceratozetidae_dummy_tribe	0.246	Trichoribates	0.108	Trichoribates_incisellus	0.108
SMNKA257-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.877	Linyphiidae_dummy_subfamily	0.877	Linyphiidae_dummy_tribe	0.877	Bolephthyphantes	0.118	Bolephthyphantes_index	0.118
TACFI446-12	Insecta	1.0	Diptera	0.736	Tachinidae	0.614	Phasiinae	0.563	Cylindromyiini	0.563	Cylindromyia	0.474	Cylindromyia_brassicaria	0.245
RDNMD363-06	Insecta	1.0	Lepidoptera	0.974	Noctuidae	0.453	Acronictinae	0.059	Acronictinae_dummy_tribe	0.059	Acronicta	0.059	Acronicta_tridens	0.032
TBGMI037-21	Insecta	0.408	Diptera	0.192	Tachinidae	0.056	Dexiinae	0.056	Voriini	0.056	Thelaira	0.056	Thelaira_nigrina	0.056
TIPSY038-08	Insecta	0.753	Lepidoptera	0.710	Psychidae	0.686	Psychinae	0.643	Psychinae_dummy_tribe	0.643	Proutia	0.590	Proutia_rotunda	0.504
TACFI204-12	Insecta	1.0	Diptera	0.934	Tachinidae	0.799	Exoristinae	0.799	Exoristini	0.758	Phorocera	0.265	Phorocera_obscura	0.265
TACFI466-12	Insecta	1.0	Coleoptera	0.569	Scarabaeidae	0.064	Aphodiinae	0.064	Aphodiini	0.064	Chilothorax	0.031	Chilothorax_conspurcatus	0.031
TACFI447-12	Insecta	1.0	Diptera	0.802	Tachinidae	0.613	Phasiinae	0.542	Cylindromyiini	0.542	Cylindromyia	0.383	Cylindromyia_brassicaria	0.192
TRCBG1489-20	Insecta	0.443	Diptera	0.138	Mycetophilidae	0.094	Gnoristinae	0.094	Gnoristinae_dummy_tribe	0.094	Syntemna	0.094	Syntemna_nitidula	0.094
TANYT085-14	Insecta	1.0	Ephemeroptera	0.087	Leptophlebiidae	0.049	Leptophlebiinae	0.049	Leptophlebiinae_dummy_tribe	0.049	Leptophlebia	0.049	Leptophlebia_marginata	0.049
SCINO728-15	Insecta	1.0	Diptera	0.815	Syrphidae	0.149	Eristalinae	0.083	Milesiini	0.066	Tropidia	0.053	Tropidia_scita	0.053
SMNSA260-16	Arachnida	1.0	Araneae	1.0	Thomisidae	0.518	Thomisidae_dummy_subfamily	0.518	Thomisidae_dummy_tribe	0.518	Xysticus	0.437	Xysticus_erraticus	0.094
TRCBG967-20	Arachnida	0.442	Araneae	0.442	Uloboridae	0.081	Uloboridae_dummy_subfamily	0.081	Uloboridae_dummy_tribe	0.081	Hyptiotes	0.081	Hyptiotes_paradoxus	0.081
TBGMI042-21	Insecta	0.412	Coleoptera	0.136	Cerylonidae	0.077	Ceryloninae	0.077	Ceryloninae_dummy_tribe	0.077	Cerylon	0.077	Cerylon_ferrugineum	0.029
SMNSA107-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.934	Linyphiidae_dummy_subfamily	0.934	Linyphiidae_dummy_tribe	0.934	Diplocentria	0.057	Diplocentria_bidentata	0.057
SMNSA079-16	Arachnida	1.0	Araneae	1.0	Araneidae	0.727	Araneidae_dummy_subfamily	0.727	Araneidae_dummy_tribe	0.727	Gibbaranea	0.308	Gibbaranea_omoeda	0.308
SCINO481-15	Arachnida	0.199	Sarcoptiformes	0.199	Parakalummidae	0.155	Parakalummidae_dummy_subfamily	0.155	Parakalummidae_dummy_tribe	0.155	Neoribates	0.155	Neoribates_aurantiacus	0.155
TACFI043-11	Insecta	1.0	Diptera	0.787	Tachinidae	0.484	Exoristinae	0.484	Eryciini	0.278	Lydella	0.116	Lydella_stabulans	0.074
PSESC012-21	Insecta	0.755	Hymenoptera	0.742	Megachilidae	0.428	Megachilinae	0.428	Anthidiini	0.366	Anthidium	0.119	Anthidium_punctatum	0.119
SMNSA157-16	Arachnida	1.0	Araneae	0.988	Araneidae	0.904	Araneidae_dummy_subfamily	0.904	Araneidae_dummy_tribe	0.904	Araneus	0.710	Araneus_angulatus	0.456
SCINO339-15	Insecta	1.0	Diptera	0.717	Sarcophagidae	0.033	Miltogramminae	0.033	Miltogrammini	0.033	Pterella	0.033	Pterella_grisea	0.033
TACFI574-12	Insecta	1.0	Diptera	0.836	Tachinidae	0.805	Exoristinae	0.784	Acemyini	0.784	Acemya	0.784	Acemya_rufitibia	0.784
RDNMD370-06	Insecta	1.0	Lepidoptera	0.973	Noctuidae	0.417	Noctuinae	0.327	Noctuinae_dummy_tribe	0.204	Mythimna	0.043	Mythimna_conigera	0.043
SMNKA194-16	Arachnida	0.719	Araneae	0.719	Philodromidae	0.096	Philodromidae_dummy_subfamily	0.096	Philodromidae_dummy_tribe	0.096	Philodromus	0.087	Philodromus_cespitum	0.071
TACFI609-12	Insecta	1.0	Diptera	0.693	Tachinidae	0.533	Tachininae	0.419	Ernestiini	0.419	Synactia	0.366	Synactia_parvula	0.366
SMNKA057-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.958	Linyphiidae_dummy_subfamily	0.958	Linyphiidae_dummy_tribe	0.958	Walckenaeria	0.255	Walckenaeria_kochi	0.058
PYRG084-09	Insecta	1.0	Lepidoptera	0.921	Coleophoridae	0.152	Coleophorinae	0.152	Coleophorinae_dummy_tribe	0.152	Coleophora	0.152	Coleophora_squalorella	0.033
SMNKA237-16	Arachnida	1.0	Araneae	0.991	Araneidae	0.937	Araneidae_dummy_subfamily	0.937	Araneidae_dummy_tribe	0.937	Araneus	0.535	Araneus_nordmanni	0.162
TACFI603-12	Insecta	1.0	Diptera	0.948	Chloropidae	0.249	Oscinellinae	0.191	Tricimbini	0.046	Tricimba	0.046	Tricimba_cincta	0.046
TBGMI153-21	Arachnida	0.997	Sarcoptiformes	0.992	Punctoribatidae	0.109	Punctoribatidae_dummy_subfamily	0.109	Punctoribatidae_dummy_tribe	0.109	Punctoribates	0.109	Punctoribates_punctum	0.096
TIPSY334-12	Insecta	0.980	Lepidoptera	0.792	Tortricidae	0.780	Olethreutinae	0.716	Olethreutini	0.689	Phiaris	0.683	Phiaris_heinrichana	0.683
TBGMI165-21	Arachnida	0.955	Sarcoptiformes	0.951	Thyrisomidae	0.306	Thyrisomidae_dummy_subfamily	0.306	Thyrisomidae_dummy_tribe	0.306	Panthelozetes	0.306	Panthelozetes_paoli	0.306
TBGMI026-21	Insecta	0.429	Coleoptera	0.178	Cerylonidae	0.107	Ceryloninae	0.107	Ceryloninae_dummy_tribe	0.107	Cerylon	0.107	Cerylon_fagi	0.107
SMNSA197-16	Arachnida	0.720	Opiliones	0.720	Phalangiidae	0.720	Oligolophinae	0.720	Oligolophinae_dummy_tribe	0.720	Oligolophus	0.487	Oligolophus_tridens	0.487
SCINO1264-16	Insecta	1.0	Diptera	0.612	Sciaridae	0.387	Sciaridae_dummy_subfamily	0.387	Sciaridae_dummy_tribe	0.387	Corynoptera	0.273	Corynoptera_levis	0.085
TBGMI181-21	Insecta	0.494	Hemiptera	0.213	Anthocoridae	0.180	Anthocoridae_dummy_subfamily	0.180	Anthocorini	0.180	Acompocoris	0.174	Acompocoris_alpinus	0.174
SMNKA171-16	Arachnida	0.748	Araneae	0.720	Gnaphosidae	0.491	Gnaphosidae_dummy_subfamily	0.491	Gnaphosidae_dummy_tribe	0.491	Zelotes	0.275	Zelotes_petrensis	0.089
SYGEO357-19	Insecta	1.0	Coleoptera	0.252	Tenebrionidae	0.055	Alleculinae	0.055	Alleculini	0.055	Pseudocistela	0.031	Pseudocistela_ceramboides	0.031
SMNSA228-16	Arachnida	0.764	Opiliones	0.764	Phalangiidae	0.764	Oligolophinae	0.764	Oligolophinae_dummy_tribe	0.764	Mitopus	0.404	Mitopus_morio	0.404
TACFI437-12	Insecta	1.0	Diptera	0.619	Syrphidae	0.084	Syrphinae	0.042	Syrphini	0.042	Melangyna	0.028	Melangyna_compositarum	0.028
SIEG014-18	Insecta	1.0	Coleoptera	0.810	Dytiscidae	0.540	Dytiscinae	0.061	Hydaticini	0.035	Hydaticus	0.035	Hydaticus_transversalis	0.035
RDBA381-06	Insecta	0.734	Hymenoptera	0.635	Dryinidae	0.379	Anteoninae	0.257	Anteoninae_dummy_tribe	0.257	Anteon	0.257	Anteon_infectum	0.094
SMNSA064-16	Arachnida	1.0	Araneae	1.0	Theridiidae	0.646	Theridiidae_dummy_subfamily	0.646	Theridiidae_dummy_tribe	0.646	Theridion	0.329	Theridion_varians	0.168
ZYGMO233-10	Insecta	1.0	Lepidoptera	0.919	Zygaenidae	0.636	Procridinae	0.636	Procridini	0.636	Rhagades	0.636	Rhagades_pruni	0.636
TRCBG996-20	Arachnida	0.442	Araneae	0.442	Uloboridae	0.081	Uloboridae_dummy_subfamily	0.081	Uloboridae_dummy_tribe	0.081	Hyptiotes	0.081	Hyptiotes_paradoxus	0.081
TIPSY030-08	Insecta	0.885	Lepidoptera	0.695	Psychidae	0.598	Oiketicinae	0.598	Oiketicinae_dummy_tribe	0.598	Acanthopsyche	0.218	Acanthopsyche_atra	0.218
RDNMG507-08	Insecta	1.0	Lepidoptera	0.947	Noctuidae	0.483	Noctuinae	0.365	Dypterygiini	0.116	Mormo	0.098	Mormo_maura	0.098
TBGMI054-21	Insecta	0.517	Coleoptera	0.391	Cerylonidae	0.252	Ceryloninae	0.252	Ceryloninae_dummy_tribe	0.252	Cerylon	0.252	Cerylon_impressum	0.136
TBGMI048-21	Insecta	0.430	Diptera	0.164	Empididae	0.048	Ragadinae	0.048	Ragadinae_dummy_tribe	0.048	Ragas	0.048	Ragas_unica	0.048
SMNKA111-16	Arachnida	0.984	Araneae	0.978	Lycosidae	0.432	Lycosidae_dummy_subfamily	0.432	Lycosidae_dummy_tribe	0.432	Alopecosa	0.215	Alopecosa_cuneata	0.110
TBGMI038-21	Insecta	0.399	Diptera	0.173	Empididae	0.045	Ragadinae	0.045	Ragadinae_dummy_tribe	0.045	Ragas	0.045	Ragas_unica	0.045
SYGEO137-19	Insecta	1.0	Diptera	0.758	Chironomidae	0.060	Chironominae	0.060	Tanytarsini	0.040	Micropsectra	0.040	Micropsectra_klinki	0.040
SMNKA058-16	Arachnida	1.0	Araneae	1.0	Pisauridae	0.088	Pisauridae_dummy_subfamily	0.088	Pisauridae_dummy_tribe	0.088	Pisaura	0.088	Pisaura_mirabilis	0.088
SMNKA259-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.877	Linyphiidae_dummy_subfamily	0.877	Linyphiidae_dummy_tribe	0.877	Bolephthyphantes	0.118	Bolephthyphantes_index	0.118
TACFI008-11	Insecta	1.0	Coleoptera	0.350	Staphylinidae	0.174	Aleocharinae	0.054	Oxypodini	0.032	Oxypoda	0.032	Oxypoda_islandica	0.032
TACFI757-13	Insecta	1.0	Coleoptera	0.341	Staphylinidae	0.206	Aleocharinae	0.138	Athetini	0.095	Atheta	0.078	Atheta_aeneipennis	0.039
TACFI199-12	Insecta	1.0	Coleoptera	0.611	Elateridae	0.064	Elaterinae	0.064	Ampedini	0.042	Ampedus	0.042	Ampedus_tristis	0.029
TACFI055-11	Insecta	1.0	Diptera	0.493	Tachinidae	0.125	Exoristinae	0.028	Goniini	0.028	Eumea	0.028	Eumea_mitis	0.028
SMNKA174-16	Arachnida	0.481	Araneae	0.481	Linyphiidae	0.404	Linyphiidae_dummy_subfamily	0.404	Linyphiidae_dummy_tribe	0.404	Macrargus	0.046	Macrargus_boreus	0.037
TIPSY022-08	Insecta	1.0	Lepidoptera	0.964	Psychidae	0.939	Psychinae	0.902	Psychinae_dummy_tribe	0.902	Proutia	0.807	Proutia_rotunda	0.734
SMNKA201-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.918	Linyphiidae_dummy_subfamily	0.918	Linyphiidae_dummy_tribe	0.918	Agyneta	0.250	Agyneta_affinis	0.060
TACFI438-12	Insecta	1.0	Diptera	0.619	Syrphidae	0.084	Syrphinae	0.042	Syrphini	0.042	Melangyna	0.028	Melangyna_compositarum	0.028
SMNSA028-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.803	Lycosidae_dummy_subfamily	0.803	Lycosidae_dummy_tribe	0.803	Trochosa	0.093	Trochosa_terricola	0.057
SMNKA218-16	Arachnida	1.0	Araneae	1.0	Lycosidae	0.803	Lycosidae_dummy_subfamily	0.803	Lycosidae_dummy_tribe	0.803	Trochosa	0.093	Trochosa_terricola	0.057
TANYT061-14	Insecta	1.0	Diptera	0.900	Chironomidae	0.738	Orthocladiinae	0.053	Orthocladiinae_dummy_tribe	0.053	Cricotopus	0.041	Cricotopus_pilicauda	0.041
PMANL3464-14	Insecta	1.0	Lepidoptera	0.805	Gelechiidae	0.248	Gelechiinae	0.170	Gelechiinae_dummy_tribe	0.126	Neotelphusa	0.037	Neotelphusa_sequax	0.037
TBGMI010-21	Insecta	0.554	Diptera	0.300	Tachinidae	0.252	Dexiinae	0.252	Voriini	0.252	Thelaira	0.252	Thelaira_nigrina	0.252
SMNKA283-16	Arachnida	0.973	Araneae	0.973	Sparassidae	0.048	Sparassidae_dummy_subfamily	0.048	Sparassidae_dummy_tribe	0.048	Micrommata	0.048	Micrommata_virescens	0.048
SMNKA034-16	Arachnida	1.0	Araneae	0.991	Lycosidae	0.797	Lycosidae_dummy_subfamily	0.797	Lycosidae_dummy_tribe	0.797	Alopecosa	0.120	Alopecosa_inquilina	0.092
