ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
TACFI466-12	Insecta	0.493	Diptera	0.407	Anthomyiidae	0.080	Anthomyiidae_dummy_subfamily	0.080	Anthomyiidae_dummy_tribe	0.080	Phorbia	0.042	Phorbia_atrogrisea	0.033
TACFI447-12	Insecta	0.397	Diptera	0.279	Tachinidae	0.131	Phasiinae	0.058	Cylindromyiini	0.058	Cylindromyia	0.058	Cylindromyia_brassicaria	0.051
TRCBG1489-20	Insecta	0.237	Hymenoptera	0.024	Ichneumonidae	0.011	unclassified_Ichneumonidae	0.011
TANYT085-14	Insecta	0.440	Diptera	0.338	Chironomidae	0.247	Chironominae	0.191	Tanytarsini	0.149	Constempellina	0.049	Constempellina_brevicosta	0.049
SCINO728-15	Insecta	0.410	Diptera	0.220	Sciaridae	0.125	Sciaridae_dummy_subfamily	0.125	Sciaridae_dummy_tribe	0.125	Ctenosciara	0.017	Ctenosciara_hyalipennis	0.017
SMNSA260-16	Arachnida	0.516	Araneae	0.516	Thomisidae	0.418	Thomisidae_dummy_subfamily	0.418	Thomisidae_dummy_tribe	0.418	Xysticus	0.363	Xysticus_obscurus	0.105
TRCBG967-20	Insecta	0.258	Coleoptera	0.086	Phalacridae	0.015	Phalacrinae	0.015	Phalacrinae_dummy_tribe	0.015	Stilbus	0.015	Stilbus_atomarius	0.015
TBGMI042-21	Arachnida	0.021	Sarcoptiformes	0.021	unclassified_Sarcoptiformes	0.021
SMNSA107-16	Arachnida	0.570	Araneae	0.570	Linyphiidae	0.570	Linyphiidae_dummy_subfamily	0.570	Linyphiidae_dummy_tribe	0.570	Erigone	0.466	Erigone_welchi	0.412
SMNSA079-16	Arachnida	1.0	Araneae	1.0	Araneidae	1.0	Araneidae_dummy_subfamily	1.0	Araneidae_dummy_tribe	1.0	Gibbaranea	1.0	Gibbaranea_omoeda	1.0
SCINO481-15	Insecta	0.400	Diptera	0.277	Sciaridae	0.127	Sciaridae_dummy_subfamily	0.127	Sciaridae_dummy_tribe	0.127	Sciara	0.054	Sciara_bryophila	0.050
TACFI043-11	Insecta	0.522	Diptera	0.488	Tachinidae	0.184	Exoristinae	0.167	Eryciini	0.064	Tlephusa	0.049	Tlephusa_cincinna	0.049
PSESC012-21	Insecta	0.378	Hymenoptera	0.375	Megachilidae	0.167	Megachilinae	0.167	Megachilini	0.064	Coelioxys	0.050	Coelioxys_conoidea	0.043
SMNSA157-16	Arachnida	0.966	Araneae	0.966	Araneidae	0.966	Araneidae_dummy_subfamily	0.966	Araneidae_dummy_tribe	0.966	Araneus	0.966	Araneus_angulatus	0.966
SCINO339-15	Insecta	0.449	Diptera	0.370	Sciaridae	0.331	Sciaridae_dummy_subfamily	0.331	Sciaridae_dummy_tribe	0.331	Scatopsciara	0.073	Scatopsciara_vagula	0.060
TACFI574-12	Insecta	0.892	Diptera	0.892	Tachinidae	0.892	Exoristinae	0.892	Acemyini	0.892	Acemya	0.892	Acemya_rufitibia	0.892
RDNMD370-06	Insecta	1.0	Lepidoptera	1.0	Noctuidae	1.0	Noctuinae	1.0	Noctuini	1.0	Anaplectoides	0.985	Anaplectoides_prasina	0.985
SMNKA194-16	Arachnida	0.463	Araneae	0.463	Linyphiidae	0.119	Linyphiidae_dummy_subfamily	0.119	Linyphiidae_dummy_tribe	0.119	Ceratinella	0.034	Ceratinella_brevis	0.034
TACFI609-12	Insecta	0.838	Diptera	0.838	Tachinidae	0.838	Tachininae	0.838	Ernestiini	0.838	Synactia	0.838	Synactia_parvula	0.838
SMNKA057-16	Arachnida	1.0	Araneae	1.0	Linyphiidae	1.0	Linyphiidae_dummy_subfamily	1.0	Linyphiidae_dummy_tribe	1.0	Walckenaeria	1.0	Walckenaeria_obtusa	1.0
PYRG084-09	Insecta	1.0	Lepidoptera	1.0	Crambidae	1.0	Pyraustinae	1.0	Pyraustinae_dummy_tribe	1.0	Anania	1.0	Anania_coronata	1.0
SMNKA237-16	Arachnida	0.366	Araneae	0.366	Araneidae	0.197	Araneidae_dummy_subfamily	0.197	Araneidae_dummy_tribe	0.197	Araniella	0.139	Araniella_proxima	0.139
TACFI603-12	Insecta	1.0	Diptera	1.0	Tachinidae	1.0	Exoristinae	1.0	Blondeliini	1.0	Meigenia	1.0	Meigenia_dorsalis	0.993
TBGMI153-21	Arachnida	0.965	Sarcoptiformes	0.965	Ceratozetidae	0.965	Ceratozetidae_dummy_subfamily	0.965	Ceratozetidae_dummy_tribe	0.965	Fuscozetes	0.965	Fuscozetes_fuscipes	0.965
TIPSY334-12	Insecta	0.421	Lepidoptera	0.209	Tortricidae	0.042	Tortricinae	0.028	Tortricini	0.028	Acleris	0.024	Acleris_emargana	0.020
TBGMI165-21	Arachnida	0.157	Sarcoptiformes	0.149	Chamobatidae	0.025	Chamobatidae_dummy_subfamily	0.025	Chamobatidae_dummy_tribe	0.025	Chamobates	0.025	Chamobates_cuspidatus	0.025
TBGMI026-21	Insecta	0.268	Diptera	0.105	Limoniidae	0.018	Chioneinae	0.018	Chioneinae_dummy_tribe	0.018	Molophilus	0.012	Molophilus_propinquus	0.012
SMNSA197-16	Arachnida	0.051	Opiliones	0.037	Phalangiidae	0.037	Oligolophinae	0.037	Oligolophinae_dummy_tribe	0.037	Mitopus	0.034	Mitopus_morio	0.034
SCINO1264-16	Insecta	0.369	Diptera	0.271	Sciaridae	0.191	Sciaridae_dummy_subfamily	0.191	Sciaridae_dummy_tribe	0.191	Bradysia	0.079	Bradysia_trivittata	0.033
TBGMI181-21	Insecta	0.199	Coleoptera	0.060	unclassified_Coleoptera	0.060
SMNKA171-16	Arachnida	0.334	Araneae	0.334	Gnaphosidae	0.170	Gnaphosidae_dummy_subfamily	0.170	Gnaphosidae_dummy_tribe	0.170	Zelotes	0.125	Zelotes_subterraneus	0.056
SYGEO357-19	Insecta	0.734	Diptera	0.728	Syrphidae	0.712	Eristalinae	0.691	Milesiini	0.678	Xylota	0.663	Xylota_meigeniana	0.274
SMNSA228-16	Arachnida	0.030	Opiliones	0.026	Phalangiidae	0.026	Oligolophinae	0.026	Oligolophinae_dummy_tribe	0.026	Mitopus	0.022	Mitopus_morio	0.022
TACFI437-12	Insecta	0.897	Diptera	0.897	Tachinidae	0.897	Phasiinae	0.897	Phasiini	0.897	Phasia	0.897	Phasia_obesa	0.449
SIEG014-18	Insecta	0.959	Coleoptera	0.959	Dytiscidae	0.959	Hydroporinae	0.959	Hydroporini	0.959	Nebrioporus	0.959	Nebrioporus_depressus	0.959
RDBA381-06	Insecta	0.378	Lepidoptera	0.060	Micropterigidae	0.034	Micropterigidae_dummy_subfamily	0.034	Micropterigidae_dummy_tribe	0.034	Micropterix	0.034	Micropterix_aruncella	0.026
SMNSA064-16	Arachnida	0.450	Araneae	0.450	Theridiidae	0.173	Theridiidae_dummy_subfamily	0.173	Theridiidae_dummy_tribe	0.173	Neottiura	0.051	Neottiura_bimaculata	0.051
ZYGMO233-10	Insecta	1.0	Lepidoptera	1.0	Zygaenidae	1.0	Procridinae	1.0	Procridini	1.0	Rhagades	1.0	Rhagades_pruni	1.0
TRCBG996-20	Insecta	0.258	Coleoptera	0.086	Phalacridae	0.015	Phalacrinae	0.015	Phalacrinae_dummy_tribe	0.015	Stilbus	0.015	Stilbus_atomarius	0.015
TIPSY030-08	Insecta	0.417	Lepidoptera	0.333	Psychidae	0.256	Oiketicinae	0.253	Oiketicinae_dummy_tribe	0.253	Sterrhopterix	0.183	Sterrhopterix_standfussi	0.127
RDNMG507-08	Insecta	0.913	Lepidoptera	0.913	Noctuidae	0.913	Noctuinae	0.913	Xylenini	0.913	Leptologia	0.913	Leptologia_lota	0.913
TBGMI054-21	Insecta	0.215	Coleoptera	0.094	Silphidae	0.011	Silphinae	0.011	Silphinae_dummy_tribe	0.011	Oiceoptoma	0.011	Oiceoptoma_thoracicum	0.011
TBGMI048-21	Insecta	0.277	Coleoptera	0.123	Carabidae	0.023	Harpalinae	0.023	Lebiini	0.013	Cymindis	0.013	Cymindis_vaporariorum	0.013
SMNKA111-16	Arachnida	0.483	Araneae	0.483	Lycosidae	0.373	Lycosidae_dummy_subfamily	0.373	Lycosidae_dummy_tribe	0.373	Arctosa	0.082	Arctosa_alpigena	0.066
TBGMI038-21	Insecta	0.252	Ephemeroptera	0.022	Heptageniidae	0.017	Heptageniinae	0.017	Heptageniinae_dummy_tribe	0.017	Heptagenia	0.014	Heptagenia_sulphurea	0.014
SYGEO137-19	Insecta	0.556	Diptera	0.531	Syrphidae	0.314	Eristalinae	0.255	Milesiini	0.153	Spilomyia	0.120	Spilomyia_diophthalma	0.120
SMNKA058-16	Arachnida	0.484	Araneae	0.484	Thomisidae	0.413	Thomisidae_dummy_subfamily	0.413	Thomisidae_dummy_tribe	0.413	Xysticus	0.388	Xysticus_obscurus	0.118
SMNKA259-16	Arachnida	0.841	Araneae	0.841	Linyphiidae	0.841	Linyphiidae_dummy_subfamily	0.841	Linyphiidae_dummy_tribe	0.841	Bolyphantes	0.841	Bolyphantes_alticeps	0.841
TACFI008-11	Insecta	0.602	Diptera	0.580	Tachinidae	0.194	Phasiinae	0.158	Phasiini	0.158	Phasia	0.152	Phasia_hemiptera	0.042
TACFI757-13	Insecta	0.966	Diptera	0.966	Tachinidae	0.966	Tachininae	0.959	Tachinini	0.959	Tachina	0.959	Tachina_fera	0.949
TACFI199-12	Insecta	0.591	Diptera	0.434	Tachinidae	0.189	Phasiinae	0.055	Phasiini	0.055	Phasia	0.055	Phasia_barbifrons	0.049
TACFI055-11	Insecta	0.629	Diptera	0.581	Tachinidae	0.210	Tachininae	0.153	Ernestiini	0.058	Cleonice	0.033	Cleonice_callida	0.033
SMNKA174-16	Arachnida	0.419	Araneae	0.419	Linyphiidae	0.357	Linyphiidae_dummy_subfamily	0.357	Linyphiidae_dummy_tribe	0.357	Gonatium	0.055	Gonatium_rubens	0.042
TIPSY022-08	Insecta	1.0	Lepidoptera	1.0	Psychidae	1.0	Psychinae	1.0	Psychinae_dummy_tribe	1.0	Proutia	1.0	Proutia_rotunda	1.0
SMNKA201-16	Arachnida	0.545	Araneae	0.545	Linyphiidae	0.545	Linyphiidae_dummy_subfamily	0.545	Linyphiidae_dummy_tribe	0.545	Agyneta	0.505	Agyneta_mossica	0.363
TACFI438-12	Insecta	0.989	Diptera	0.989	Tachinidae	0.989	Phasiinae	0.989	Phasiini	0.989	Phasia	0.989	Phasia_obesa	0.680
SMNSA028-16	Arachnida	0.823	Araneae	0.823	Lycosidae	0.823	Lycosidae_dummy_subfamily	0.823	Lycosidae_dummy_tribe	0.823	Pardosa	0.816	Pardosa_schenkeli	0.720
SMNKA218-16	Arachnida	0.823	Araneae	0.823	Lycosidae	0.823	Lycosidae_dummy_subfamily	0.823	Lycosidae_dummy_tribe	0.823	Pardosa	0.816	Pardosa_schenkeli	0.720
TANYT061-14	Insecta	0.566	Diptera	0.556	Chironomidae	0.551	Chironominae	0.544	Tanytarsini	0.535	Tanytarsus	0.531	Tanytarsus_occultus	0.526
PMANL3464-14	Insecta	0.741	Lepidoptera	0.741	Pyralidae	0.718	Phycitinae	0.718	Phycitinae_dummy_tribe	0.718	Homoeosoma	0.705	Homoeosoma_nebulella	0.400
TBGMI010-21	Insecta	0.249	Hymenoptera	0.030	Tenthredinidae	0.023	Nematinae	0.021	Nematinae_dummy_tribe	0.021	Cladius	0.021	Cladius_pectinicornis	0.018
SMNKA283-16	Arachnida	0.343	Araneae	0.343	Linyphiidae	0.212	Linyphiidae_dummy_subfamily	0.212	Linyphiidae_dummy_tribe	0.212	Cnephalocotes	0.028	Cnephalocotes_obscurus	0.028
SMNKA034-16	Arachnida	0.548	Araneae	0.548	Lycosidae	0.535	Lycosidae_dummy_subfamily	0.535	Lycosidae_dummy_tribe	0.535	Alopecosa	0.357	Alopecosa_pinetorum	0.099
TACFI664-12	Insecta	0.838	Diptera	0.838	Tachinidae	0.825	Exoristinae	0.825	Eryciini	0.825	Senometopia	0.825	Senometopia_pollinosa	0.562
SMNKA313-16	Arachnida	0.403	Araneae	0.403	Theridiidae	0.090	Theridiidae_dummy_subfamily	0.090	Theridiidae_dummy_tribe	0.090	Theridion	0.054	Theridion_pictum	0.054
SYGEO028-19	Insecta	1.0	Diptera	1.0	Syrphidae	1.0	Syrphinae	1.0	Syrphini	1.0	Xanthogramma	1.0	Xanthogramma_pedissequum	0.710
SMNSA171-16	Arachnida	0.414	Araneae	0.414	Amaurobiidae	0.047	Amaurobiidae_dummy_subfamily	0.047	Amaurobiidae_dummy_tribe	0.047	Amaurobius	0.047	Amaurobius_fenestralis	0.047
