ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
SMNSP634-19	Insecta	0.995871	unk	0.888387	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA030-16	unk	0.924580	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI464-12	Insecta	1.000000	Diptera	0.999955	Tachinidae	0.999802	Tachininae	0.999650	Ernestiini	0.996472	Panzeria	0.996453	Panzeria_puparum	0.978590
TBGMI188-21	Arachnida	1.000000	Sarcoptiformes	0.996876	Tenuialidae	0.960725	Tenuialidae_subfamily_incertae_sedis	0.953481	Tenuialidae_tribe_incertae_sedis	0.947602	unk	0.489857	NA	0.000000
TBGMI015-21	unk	0.999977	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO183-19	Insecta	1.000000	Diptera	0.999197	Syrphidae	0.994516	Eristalinae	0.992921	Volucellini	0.980852	Volucella	0.979056	unk	0.976702
SMNSA248-16	Arachnida	1.000000	Araneae	0.892797	unk	0.835939	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI159-21	Arachnida	0.977569	unk	0.923134	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA041-16	Arachnida	1.000000	Araneae	0.999947	Theridiidae	0.999463	Theridiidae_subfamily_incertae_sedis	0.999347	Theridiidae_tribe_incertae_sedis	0.999165	Robertus	0.998700	Robertus_scoticus	0.808859
RDNMH543-09	Insecta	1.000000	Lepidoptera	0.999970	Crambidae	0.999808	Pyraustinae	0.999040	Pyraustinae_tribe_incertae_sedis	0.998979	Anania	0.998882	Anania_coronata	0.991950
TBGMI056-21	unk	0.999226	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI031-21	unk	0.958136	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI164-21	unk	0.999961	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
RDBA533-06	unk	0.983161	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA266-16	Arachnida	1.000000	Araneae	0.999085	Lycosidae	0.974657	Lycosidae_subfamily_incertae_sedis	0.970213	Lycosidae_tribe_incertae_sedis	0.962318	Alopecosa	0.603762	unk	0.603760
TBGMI194-21	unk	1.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TRCBG224-20	unk	0.999166	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA168-16	Arachnida	0.975785	unk	0.876197	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI035-21	unk	0.998807	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO374-19	Insecta	1.000000	Diptera	0.999907	Syrphidae	0.999907	Eristalinae	0.999907	Merodontini	0.999907	Eumerus	0.999879	Eumerus_flavitarsis	0.983493
SYGEO127-19	Insecta	1.000000	Diptera	0.998426	Syrphidae	0.980905	Eristalinae	0.969369	Milesiini	0.934137	Xylota	0.863785	unk	0.863761
SATIP642-09	Insecta	0.999999	Diptera	0.734059	unk	0.687346	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSP872-19	Insecta	0.999326	unk	0.802910	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI613-12	Insecta	1.000000	Diptera	0.999958	Tachinidae	0.999814	Phasiinae	0.999655	Gymnosomatini	0.998263	Gymnosoma	0.998249	Gymnosoma_dolycoridis	0.498316
TBGMI174-21	unk	0.999367	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA257-16	Arachnida	1.000000	Araneae	0.999920	Linyphiidae	0.999281	Linyphiidae_subfamily_incertae_sedis	0.999131	Linyphiidae_tribe_incertae_sedis	0.998936	Bolyphantes	0.993336	Bolyphantes_alticeps	0.703276
TACFI446-12	Insecta	1.000000	Diptera	0.998202	Tachinidae	0.964856	Phasiinae	0.934976	Cylindromyiini	0.792642	Cylindromyia	0.744652	unk	0.744647
RDNMD363-06	Insecta	1.000000	Lepidoptera	0.999922	Noctuidae	0.999320	Noctuinae	0.994446	Leucaniini	0.981140	Leucania	0.981120	unk	0.556830
TBGMI037-21	unk	0.980556	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY038-08	Insecta	1.000000	Lepidoptera	0.917113	Psychidae	0.623490	unk	0.314789	NA	0.000000	NA	0.000000	NA	0.000000
TACFI204-12	Insecta	1.000000	Diptera	0.999477	Tachinidae	0.989657	Exoristinae	0.986072	Exoristini	0.953974	Phorocera	0.948236	unk	0.944178
TACFI466-12	Insecta	1.000000	Diptera	0.851854	unk	0.516688	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI447-12	Insecta	1.000000	Diptera	0.834325	unk	0.791914	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TRCBG1489-20	unk	0.999577	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TANYT085-14	Insecta	0.999998	Diptera	0.680788	unk	0.665354	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SCINO728-15	Insecta	0.999982	Diptera	0.455051	unk	0.450142	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA260-16	Arachnida	1.000000	Araneae	0.987336	Thomisidae	0.501231	Thomisidae_subfamily_incertae_sedis	0.440175	Thomisidae_tribe_incertae_sedis	0.343579	unk	0.343076	NA	0.000000
TRCBG967-20	unk	0.999166	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI042-21	unk	0.999977	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA107-16	Arachnida	1.000000	Araneae	0.996221	Linyphiidae	0.846392	Linyphiidae_subfamily_incertae_sedis	0.822747	Linyphiidae_tribe_incertae_sedis	0.779841	unk	0.772199	NA	0.000000
SMNSA079-16	Arachnida	1.000000	Araneae	0.999976	Araneidae	0.999824	Araneidae_subfamily_incertae_sedis	0.999783	Araneidae_tribe_incertae_sedis	0.999721	Gibbaranea	0.999604	Gibbaranea_omoeda	0.997925
SCINO481-15	Insecta	0.999995	Diptera	0.642915	unk	0.625216	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI043-11	Insecta	1.000000	Diptera	0.917281	unk	0.442029	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
PSESC012-21	Insecta	0.999720	unk	0.737849	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA157-16	Arachnida	1.000000	Araneae	0.999959	Araneidae	0.999959	Araneidae_subfamily_incertae_sedis	0.999959	Araneidae_tribe_incertae_sedis	0.999959	Araneus	0.997579	Araneus_angulatus	0.904110
SCINO339-15	Insecta	1.000000	Diptera	0.836338	unk	0.793782	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI574-12	Insecta	1.000000	Diptera	0.999931	Tachinidae	0.999931	Exoristinae	0.999931	Acemyini	0.996956	Acemya	0.996939	Acemya_rufitibia	0.977812
RDNMD370-06	Insecta	1.000000	Lepidoptera	0.999972	Noctuidae	0.999551	Noctuinae	0.997126	Noctuini	0.982546	Anaplectoides	0.982287	Anaplectoides_prasina	0.981249
SMNKA194-16	Arachnida	0.999993	Araneae	0.622028	unk	0.607951	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI609-12	Insecta	1.000000	Diptera	0.999851	Tachinidae	0.999850	Tachininae	0.999850	Ernestiini	0.999850	Synactia	0.999603	Synactia_parvula	0.959563
SMNKA057-16	Arachnida	1.000000	Araneae	0.999976	Linyphiidae	0.999886	Linyphiidae_subfamily_incertae_sedis	0.999862	Linyphiidae_tribe_incertae_sedis	0.999838	Walckenaeria	0.999575	Walckenaeria_obtusa	0.982109
PYRG084-09	Insecta	1.000000	Lepidoptera	0.999970	Crambidae	0.999808	Pyraustinae	0.999040	Pyraustinae_tribe_incertae_sedis	0.998979	Anania	0.998882	Anania_coronata	0.991950
SMNKA237-16	Arachnida	0.999997	Araneae	0.668477	unk	0.663923	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI603-12	Insecta	1.000000	Diptera	0.999890	Tachinidae	0.998517	Exoristinae	0.998283	Blondeliini	0.995336	Meigenia	0.995272	Meigenia_dorsalis	0.994212
TBGMI153-21	Arachnida	1.000000	Sarcoptiformes	0.999964	Ceratozetidae	0.999749	Ceratozetidae_subfamily_incertae_sedis	0.999680	Ceratozetidae_tribe_incertae_sedis	0.999574	Fuscozetes	0.999534	Fuscozetes_fuscipes	0.996495
TIPSY334-12	Insecta	0.999974	unk	0.476322	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI165-21	unk	0.660948	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI026-21	unk	0.990459	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA197-16	Arachnida	0.986644	unk	0.866374	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SCINO1264-16	Insecta	0.999108	unk	0.812042	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI181-21	unk	0.999999	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA171-16	Arachnida	0.999998	Araneae	0.711225	unk	0.702739	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO357-19	Insecta	1.000000	Diptera	0.998426	Syrphidae	0.980905	Eristalinae	0.969369	Milesiini	0.934137	Xylota	0.863785	unk	0.863761
SMNSA228-16	Arachnida	0.997738	unk	0.684045	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI437-12	Insecta	1.000000	Diptera	0.999948	Tachinidae	0.999784	Phasiinae	0.999622	Phasiini	0.999298	Phasia	0.999297	Phasia_aurulans	0.935134
SIEG014-18	Insecta	1.000000	Coleoptera	0.999961	Dytiscidae	0.999847	Hydroporinae	0.999313	Hydroporini	0.998476	Nebrioporus	0.998408	Nebrioporus_depressus	0.962846
RDBA381-06	unk	0.824479	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA064-16	Arachnida	1.000000	Araneae	0.925927	unk	0.829970	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
ZYGMO233-10	Insecta	1.000000	Lepidoptera	0.999969	Zygaenidae	0.999796	Procridinae	0.999454	Procridini	0.998754	Rhagades	0.998723	Rhagades_pruni	0.997356
TRCBG996-20	unk	0.999166	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY030-08	Insecta	1.000000	Lepidoptera	0.986817	Psychidae	0.554987	unk	0.380959	NA	0.000000	NA	0.000000	NA	0.000000
RDNMG507-08	Insecta	1.000000	Lepidoptera	0.999949	Noctuidae	0.999525	Noctuinae	0.996418	Xylenini	0.986066	Leptologia	0.985599	Leptologia_lota	0.983379
TBGMI054-21	unk	0.999889	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI048-21	unk	0.834589	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA111-16	Arachnida	1.000000	Araneae	0.981112	unk	0.581645	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI038-21	unk	0.958135	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO137-19	Insecta	1.000000	Diptera	0.985145	Syrphidae	0.574290	Eristalinae	0.498194	unk	0.267073	NA	0.000000	NA	0.000000
SMNKA058-16	Arachnida	1.000000	Araneae	0.976957	unk	0.671251	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA259-16	Arachnida	1.000000	Araneae	0.999920	Linyphiidae	0.999281	Linyphiidae_subfamily_incertae_sedis	0.999131	Linyphiidae_tribe_incertae_sedis	0.998936	Bolyphantes	0.993336	Bolyphantes_alticeps	0.703276
TACFI008-11	Insecta	1.000000	Diptera	0.957931	Anthomyiidae	0.315919	Anthomyiidae_subfamily_incertae_sedis	0.304745	Anthomyiidae_tribe_incertae_sedis	0.295380	unk	0.289258	NA	0.000000
TACFI757-13	Insecta	1.000000	Diptera	0.999763	Tachinidae	0.998189	Tachininae	0.997236	Tachinini	0.989955	Tachina	0.989427	Tachina_fera	0.957282
TACFI199-12	Insecta	1.000000	Diptera	0.945830	Tachinidae	0.799857	Phasiinae	0.754105	Phasiini	0.708926	unk	0.655943	NA	0.000000
TACFI055-11	Insecta	1.000000	Diptera	0.953509	Anthomyiidae	0.235646	Anthomyiidae_subfamily_incertae_sedis	0.212926	Anthomyiidae_tribe_incertae_sedis	0.175361	unk	0.169212	NA	0.000000
SMNKA174-16	Arachnida	0.998971	unk	0.822364	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY022-08	Insecta	1.000000	Lepidoptera	0.999972	Psychidae	0.999972	Psychinae	0.999972	Psychinae_tribe_incertae_sedis	0.999972	Proutia	0.999899	Proutia_rotunda	0.999153
SMNKA201-16	Arachnida	1.000000	Araneae	0.987336	Linyphiidae	0.504506	Linyphiidae_subfamily_incertae_sedis	0.443051	Linyphiidae_tribe_incertae_sedis	0.345824	unk	0.345670	NA	0.000000
TACFI438-12	Insecta	1.000000	Diptera	0.999936	Tachinidae	0.999555	Phasiinae	0.999300	Phasiini	0.998453	Phasia	0.998451	Phasia_aurulans	0.719569
SMNSA028-16	Arachnida	1.000000	Araneae	0.999875	Lycosidae	0.999811	Lycosidae_subfamily_incertae_sedis	0.999797	Lycosidae_tribe_incertae_sedis	0.999796	Pardosa	0.994289	unk	0.982658
SMNKA218-16	Arachnida	1.000000	Araneae	0.999875	Lycosidae	0.999811	Lycosidae_subfamily_incertae_sedis	0.999797	Lycosidae_tribe_incertae_sedis	0.999796	Pardosa	0.994289	unk	0.982658
TANYT061-14	Insecta	1.000000	Diptera	0.998769	Chironomidae	0.998601	Chironominae	0.998289	Tanytarsini	0.998281	Tanytarsus	0.736619	unk	0.736619
PMANL3464-14	Insecta	1.000000	Lepidoptera	0.999695	Pyralidae	0.997594	Phycitinae	0.993873	Phycitinae_tribe_incertae_sedis	0.993413	Homoeosoma	0.874312	unk	0.872719
TBGMI010-21	unk	0.989418	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA283-16	Arachnida	0.952080	unk	0.913203	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA034-16	Arachnida	1.000000	Araneae	0.996221	Lycosidae	0.844228	Lycosidae_subfamily_incertae_sedis	0.820644	Lycosidae_tribe_incertae_sedis	0.777848	unk	0.744255	NA	0.000000
TACFI664-12	Insecta	1.000000	Diptera	0.999678	Tachinidae	0.997664	Exoristinae	0.996911	Eryciini	0.993231	Senometopia	0.988938	unk	0.912470
SMNKA313-16	Arachnida	0.999998	Araneae	0.711818	unk	0.701745	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO028-19	Insecta	1.000000	Diptera	0.999917	Syrphidae	0.999827	Syrphinae	0.999775	Syrphini	0.999745	Xanthogramma	0.999691	Xanthogramma_pedissequum	0.872579
SMNSA171-16	Arachnida	0.999999	Araneae	0.780926	unk	0.766046	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY041-08	Insecta	1.000000	Lepidoptera	0.999973	Psychidae	0.999934	Naryciinae	0.999737	Naryciinae_tribe_incertae_sedis	0.999729	Dahlica	0.999717	Dahlica_lichenella	0.984048
TIPSY089-08	Insecta	1.000000	Lepidoptera	0.999976	Psychidae	0.999852	Oiketicinae	0.999210	Oiketicinae_tribe_incertae_sedis	0.999148	Canephora	0.999110	Canephora_hirsuta	0.998677
TBGMI028-21	unk	0.999997	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA153-16	Arachnida	1.000000	Araneae	0.982301	unk	0.594576	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI161-21	Arachnida	0.996378	unk	0.886831	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SRCNC529-16	Insecta	1.000000	Diptera	0.911602	unk	0.469726	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI179-12	Insecta	1.000000	Diptera	0.800382	unk	0.606980	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSH035-23	Insecta	0.580356	unk	0.567287	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA022-16	Arachnida	0.999996	Araneae	0.667807	unk	0.660512	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSH025-23	unk	0.993136	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI032-21	unk	0.999999	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI152-21	Arachnida	0.992419	unk	0.905948	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SCINO632-15	Insecta	0.997379	unk	0.846917	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA190-16	Arachnida	1.000000	Araneae	0.987336	Linyphiidae	0.504506	Linyphiidae_subfamily_incertae_sedis	0.443051	Linyphiidae_tribe_incertae_sedis	0.345824	unk	0.345670	NA	0.000000
RLP001-20	unk	0.946657	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SCINO1472-16	Insecta	0.999992	Diptera	0.595741	unk	0.579703	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI469-12	Insecta	1.000000	Diptera	0.999928	Tachinidae	0.999928	Exoristinae	0.999928	Eryciini	0.999928	Carcelia	0.999363	Carcelia_lucorum	0.927710
RDBA246-05	Insecta	0.576673	unk	0.552103	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI760-13	Insecta	1.000000	Diptera	0.999956	Tachinidae	0.999765	Phasiinae	0.999585	Gymnosomatini	0.998199	Cistogaster	0.998184	Cistogaster_globosa	0.997751
SMNSA035-16	unk	0.993745	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA045-16	Arachnida	1.000000	Araneae	0.987336	Thomisidae	0.501231	Thomisidae_subfamily_incertae_sedis	0.440175	Thomisidae_tribe_incertae_sedis	0.343579	unk	0.343076	NA	0.000000
TBGMI021-21	unk	0.986368	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
