ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
SMNSA135-16	Arachnida	0.998706	Araneae	0.954702	Gnaphosidae	0.176417	Gnaphosidae_dummy_subfamily	0.154769	Gnaphosidae_dummy_tribe	0.116688	Gnaphosa	0.048448	unk	0.048131
TIPSY040-08	Insecta	1.000000	Lepidoptera	0.999946	Psychidae	0.999943	Naryciinae	0.999820	Naryciinae_dummy_tribe	0.999050	Dahlica	0.998931	Dahlica_listerella	0.949472
PSYCH068-11	Insecta	1.000000	Lepidoptera	0.999985	Psychidae	0.999984	Naryciinae	0.998912	Naryciinae_dummy_tribe	0.998143	Diplodoma	0.998021	Diplodoma_laichartingella	0.994657
TBGMI176-21	unk	0.604255	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI196-12	Insecta	0.999990	Diptera	0.937479	Scathophagidae	0.303094	Scathophaginae	0.265663	Microprosopini	0.079808	Trichopalpus	0.041835	unk	0.035222
SMNKA249-16	Arachnida	1.000000	Araneae	1.000000	Liocranidae	0.999999	Liocranidae_dummy_subfamily	0.999896	Liocranidae_dummy_tribe	0.999803	Agroeca	0.999273	Agroeca_proxima	0.995384
SMNKA199-16	Arachnida	0.999863	Araneae	0.987180	Linyphiidae	0.964004	Linyphiidae_dummy_subfamily	0.913256	Linyphiidae_dummy_tribe	0.802923	Walckenaeria	0.148553	unk	0.146045
SMNKA042-16	Arachnida	0.999818	Araneae	0.985101	Thomisidae	0.639614	Thomisidae_dummy_subfamily	0.607092	Thomisidae_dummy_tribe	0.525344	Ozyptila	0.309188	unk	0.296980
TBGMI106-21	unk	0.917934	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI276-12	Insecta	0.999994	Diptera	0.904767	Tachinidae	0.418826	Exoristinae	0.261467	Goniini	0.096079	Pales	0.014333	unk	0.011334
SYGEO240-19	Insecta	1.000000	Diptera	0.999879	Syrphidae	0.999788	Syrphinae	0.997262	Syrphini	0.991582	Sphaerophoria	0.979208	Sphaerophoria_chongjini	0.164731
TACFI435-12	Insecta	1.000000	Diptera	0.999896	Tachinidae	0.999709	Exoristinae	0.996219	Blondeliini	0.948508	Medina	0.936202	Medina_collaris	0.917537
ULMCA013-19	Insecta	1.000000	Coleoptera	0.999971	Nitidulidae	0.999968	Carpophilinae	0.999556	Carpophilinae_dummy_tribe	0.998737	Carpophilus	0.998614	Carpophilus_marginellus	0.994100
SCINO1295-16	Insecta	0.999890	Diptera	0.977363	Sciaridae	0.950777	Sciaridae_dummy_subfamily	0.887435	Sciaridae_dummy_tribe	0.790435	Cratyna	0.182383	unk	0.180614
RDNMD360-06	Insecta	1.000000	Lepidoptera	0.999990	Noctuidae	0.999968	Plusiinae	0.994207	Plusiini	0.980334	Polychrysia	0.974034	Polychrysia_moneta	0.970750
SMNSH039-23	unk	0.693726	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI397-12	Insecta	1.000000	Diptera	0.999902	Tachinidae	0.999783	Exoristinae	0.997964	Eryciini	0.969629	Hubneria	0.964734	Hubneria_affinis	0.958163
TBGMI057-21	unk	0.883460	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI157-21	unk	0.947019	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA264-16	Arachnida	0.999338	Araneae	0.962682	Linyphiidae	0.879886	Linyphiidae_dummy_subfamily	0.786178	Linyphiidae_dummy_tribe	0.610171	Mecynargus	0.058206	unk	0.057978
TBGMI055-21	unk	0.883485	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SCINO1501-16	Insecta	0.998062	Diptera	0.858657	Sciaridae	0.632032	Sciaridae_dummy_subfamily	0.495670	Sciaridae_dummy_tribe	0.336688	unk	0.072606	NA	0.000000
SCINO499-15	Insecta	0.975842	Diptera	0.552532	unk	0.284760	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI408-12	Insecta	1.000000	Diptera	0.999872	Tachinidae	0.999291	Tachininae	0.996895	Ernestiini	0.961343	Panzeria	0.950261	Panzeria_rudis	0.528998
ZMBN1662-20	Insecta	1.000000	Hemiptera	0.999992	Saldidae	0.999991	Saldinae	0.999909	Saldoidini	0.998530	Saldula	0.997993	Saldula_palustris	0.555400
SRCNC528-16	Insecta	1.000000	Diptera	0.999904	Syrphidae	0.999621	Eristalinae	0.997132	Rhingiini	0.969540	Pelecocera	0.968895	Pelecocera_scaevoides	0.947834
TBGMI199-22	Insecta	0.884519	unk	0.343982	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI219-12	Insecta	0.999998	Diptera	0.968827	Tachinidae	0.892380	Exoristinae	0.789465	Winthemiini	0.597788	Nemorilla	0.518373	unk	0.344997
RDNMG509-08	Insecta	1.000000	Lepidoptera	0.999964	Noctuidae	0.999617	Noctuinae	0.969790	Tholerini	0.811617	Cerapteryx	0.769162	Cerapteryx_graminis	0.766408
SMNSA063-16	Arachnida	0.999909	Araneae	0.992069	Theridiidae	0.888936	Theridiidae_dummy_subfamily	0.859901	Theridiidae_dummy_tribe	0.781038	Neottiura	0.228322	unk	0.222969
SMNSH037-23	Insecta	0.805225	unk	0.528182	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TRIFI1404-18	Insecta	1.000000	Trichoptera	0.999994	Limnephilidae	0.999993	Limnephilinae	0.999797	Limnephilinae_dummy_tribe	0.998926	Limnephilus	0.998342	Limnephilus_centralis	0.993966
TACFI205-12	Insecta	1.000000	Diptera	0.999127	Tachinidae	0.996862	Exoristinae	0.985379	Exoristini	0.860728	Phorocera	0.753233	Phorocera_obscura	0.713261
SRDOC001-15	Insecta	0.999767	Diptera	0.942984	Mycetophilidae	0.695657	Gnoristinae	0.472614	Gnoristinae_dummy_tribe	0.401919	Boletina	0.198373	unk	0.194086
TBGMI155-21	Arachnida	1.000000	Sarcoptiformes	0.999992	Gustaviidae	0.999991	Gustaviidae_dummy_subfamily	0.999896	Gustaviidae_dummy_tribe	0.998786	Gustavia	0.998603	Gustavia_microcephala	0.991008
SMNSP634-19	Insecta	0.969669	Hymenoptera	0.606917	unk	0.436249	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA030-16	unk	0.713546	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI464-12	Insecta	1.000000	Diptera	0.999948	Tachinidae	0.999887	Tachininae	0.998482	Ernestiini	0.981877	Panzeria	0.977990	Panzeria_puparum	0.971816
TBGMI188-21	Arachnida	0.999999	Sarcoptiformes	0.999685	Tenuialidae	0.999619	Tenuialidae_dummy_subfamily	0.996868	Tenuialidae_dummy_tribe	0.985411	Hafenrefferia	0.978195	unk	0.529942
TBGMI015-21	unk	0.993951	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO183-19	Insecta	1.000000	Diptera	0.998851	Syrphidae	0.997330	Eristalinae	0.984645	Volucellini	0.873238	Volucella	0.872542	Volucella_pellucens	0.800085
SMNSA248-16	Arachnida	0.999878	Araneae	0.988516	Salticidae	0.852658	Salticidae_dummy_subfamily	0.814775	Salticidae_dummy_tribe	0.721521	Attulus	0.275880	unk	0.269296
TBGMI159-21	Arachnida	0.916133	unk	0.493090	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA041-16	Arachnida	1.000000	Araneae	0.999990	Theridiidae	0.999968	Theridiidae_dummy_subfamily	0.999863	Theridiidae_dummy_tribe	0.998603	Robertus	0.995983	Robertus_scoticus	0.978687
RDNMH543-09	Insecta	1.000000	Lepidoptera	0.999975	Crambidae	0.999919	Pyraustinae	0.997570	Pyraustinae_dummy_tribe	0.996801	Anania	0.994307	Anania_coronata	0.989877
TBGMI056-21	unk	0.961910	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI031-21	unk	0.749456	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI164-21	unk	0.991066	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
RDBA533-06	unk	0.852904	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA266-16	Arachnida	1.000000	Araneae	0.999861	Lycosidae	0.999067	Lycosidae_dummy_subfamily	0.998087	Lycosidae_dummy_tribe	0.991042	Alopecosa	0.879453	Alopecosa_pulverulenta	0.339561
TBGMI194-21	unk	0.999805	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TRCBG224-20	unk	0.965221	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA168-16	Arachnida	0.978291	Opiliones	0.778734	unk	0.438692	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI035-21	unk	0.944224	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO374-19	Insecta	1.000000	Diptera	0.999985	Syrphidae	0.999918	Eristalinae	0.996849	Merodontini	0.994148	Eumerus	0.990643	Eumerus_flavitarsis	0.986813
SYGEO127-19	Insecta	1.000000	Diptera	0.998008	Syrphidae	0.993179	Eristalinae	0.944750	Milesiini	0.769689	Xylota	0.689228	Xylota_sylvarum	0.250867
SATIP642-09	Insecta	0.999694	Diptera	0.884335	Tipulidae	0.438893	Tipulinae	0.251728	Tipulinae_dummy_tribe	0.209948	Tipula	0.116953	unk	0.112165
SMNSP872-19	Insecta	0.986839	Hymenoptera	0.747549	unk	0.263313	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TACFI613-12	Insecta	1.000000	Diptera	0.999945	Tachinidae	0.999897	Phasiinae	0.998268	Gymnosomatini	0.984662	Gymnosoma	0.983866	Gymnosoma_dolycoridis	0.491102
TBGMI174-21	unk	0.968210	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA257-16	Arachnida	1.000000	Araneae	0.999986	Linyphiidae	0.999986	Linyphiidae_dummy_subfamily	0.999839	Linyphiidae_dummy_tribe	0.998323	Bolyphantes	0.994015	Bolyphantes_alticeps	0.979686
TACFI446-12	Insecta	1.000000	Diptera	0.997816	Tachinidae	0.982430	Phasiinae	0.915154	Cylindromyiini	0.856240	Cylindromyia	0.844190	Cylindromyia_brassicaria	0.628176
RDNMD363-06	Insecta	1.000000	Lepidoptera	0.999927	Noctuidae	0.999558	Noctuinae	0.948951	Leucaniini	0.666033	Leucania	0.663242	Leucania_comma	0.644327
TBGMI037-21	unk	0.699147	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY038-08	Insecta	0.999982	Lepidoptera	0.994381	Psychidae	0.989932	Psychinae	0.937702	Psychinae_dummy_tribe	0.890668	Proutia	0.717588	unk	0.699843
TACFI204-12	Insecta	1.000000	Diptera	0.999372	Tachinidae	0.997931	Exoristinae	0.988713	Exoristini	0.871203	Phorocera	0.726372	Phorocera_obscura	0.687825
TACFI466-12	Insecta	0.999920	Diptera	0.870409	Anthomyiidae	0.176854	Anthomyiidae_dummy_subfamily	0.171179	Anthomyiidae_dummy_tribe	0.154570	Alliopsis	0.027340	unk	0.026499
TACFI447-12	Insecta	0.999744	Diptera	0.954508	Tachinidae	0.691676	Phasiinae	0.473655	Cylindromyiini	0.325181	Cylindromyia	0.255502	unk	0.252148
TRCBG1489-20	unk	0.975811	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TANYT085-14	Insecta	0.999480	Diptera	0.899292	Chironomidae	0.714860	Chironominae	0.431593	Tanytarsini	0.279501	Constempellina	0.110017	unk	0.109635
SCINO728-15	Insecta	0.998452	Diptera	0.719673	Sciaridae	0.417243	Sciaridae_dummy_subfamily	0.338001	Sciaridae_dummy_tribe	0.238472	Bradysia	0.040284	unk	0.040112
SMNSA260-16	Arachnida	0.999993	Araneae	0.998415	Thomisidae	0.982828	Thomisidae_dummy_subfamily	0.975165	Thomisidae_dummy_tribe	0.941845	Xysticus	0.848780	unk	0.605292
TRCBG967-20	unk	0.965221	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI042-21	unk	0.993950	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA107-16	Arachnida	0.999999	Araneae	0.999485	Linyphiidae	0.998529	Linyphiidae_dummy_subfamily	0.995532	Linyphiidae_dummy_tribe	0.979018	Erigone	0.752380	unk	0.318846
SMNSA079-16	Arachnida	1.000000	Araneae	0.999995	Araneidae	0.999994	Araneidae_dummy_subfamily	0.999939	Araneidae_dummy_tribe	0.999169	Gibbaranea	0.998455	Gibbaranea_omoeda	0.995090
SCINO481-15	Insecta	0.999460	Diptera	0.912326	Sciaridae	0.734092	Sciaridae_dummy_subfamily	0.638063	Sciaridae_dummy_tribe	0.508621	Leptosciarella	0.131467	unk	0.131000
TACFI043-11	Insecta	0.999978	Diptera	0.930555	Tachinidae	0.503081	Exoristinae	0.333170	Goniini	0.125382	Myxexoristops	0.028565	unk	0.025562
PSESC012-21	Insecta	0.992708	Hymenoptera	0.819967	Megachilidae	0.458293	Megachilinae	0.293870	Megachilini	0.108319	unk	0.072335	NA	0.000000
SMNSA157-16	Arachnida	1.000000	Araneae	1.000000	Araneidae	1.000000	Araneidae_dummy_subfamily	0.999810	Araneidae_dummy_tribe	0.999766	Araneus	0.995158	Araneus_angulatus	0.989794
SCINO339-15	Insecta	0.999799	Diptera	0.960645	Sciaridae	0.907621	Sciaridae_dummy_subfamily	0.853008	Sciaridae_dummy_tribe	0.731920	Camptochaeta	0.189694	unk	0.187556
TACFI574-12	Insecta	1.000000	Diptera	0.999998	Tachinidae	0.999996	Exoristinae	0.996992	Acemyini	0.984022	Acemya	0.983856	Acemya_rufitibia	0.977188
RDNMD370-06	Insecta	1.000000	Lepidoptera	0.999981	Noctuidae	0.999566	Noctuinae	0.961736	Noctuini	0.686229	Anaplectoides	0.528798	Anaplectoides_prasina	0.527016
SMNKA194-16	Arachnida	0.998310	Araneae	0.945719	Theridiidae	0.209062	Theridiidae_dummy_subfamily	0.179586	Theridiidae_dummy_tribe	0.131158	Yunohamella	0.021985	unk	0.021931
TACFI609-12	Insecta	1.000000	Diptera	0.999987	Tachinidae	0.999938	Tachininae	0.983356	Ernestiini	0.976316	Synactia	0.966451	Synactia_parvula	0.953326
SMNKA057-16	Arachnida	1.000000	Araneae	0.999996	Linyphiidae	0.999996	Linyphiidae_dummy_subfamily	0.999938	Linyphiidae_dummy_tribe	0.999258	Walckenaeria	0.997136	Walckenaeria_obtusa	0.992306
PYRG084-09	Insecta	1.000000	Lepidoptera	0.999975	Crambidae	0.999919	Pyraustinae	0.997570	Pyraustinae_dummy_tribe	0.996801	Anania	0.994307	Anania_coronata	0.989877
SMNKA237-16	Arachnida	0.999136	Araneae	0.955244	Araneidae	0.846520	Araneidae_dummy_subfamily	0.742646	Araneidae_dummy_tribe	0.559916	Araniella	0.218982	unk	0.218304
TACFI603-12	Insecta	1.000000	Diptera	0.999785	Tachinidae	0.998369	Exoristinae	0.993873	Blondeliini	0.927354	Meigenia	0.914920	Meigenia_dorsalis	0.860097
TBGMI153-21	Arachnida	1.000000	Sarcoptiformes	0.999993	Ceratozetidae	0.999993	Ceratozetidae_dummy_subfamily	0.999917	Ceratozetidae_dummy_tribe	0.998931	Fuscozetes	0.998788	Fuscozetes_fuscipes	0.993417
TIPSY334-12	Insecta	0.997454	Lepidoptera	0.714048	Coleophoridae	0.082462	Coleophorinae	0.065177	Coleophorinae_dummy_tribe	0.042468	Coleophora	0.021817	unk	0.021532
TBGMI165-21	Arachnida	0.583815	unk	0.489433	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI026-21	unk	0.869429	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA197-16	Arachnida	0.986027	Opiliones	0.823578	Phalangiidae	0.429293	unk	0.251875	NA	0.000000	NA	0.000000	NA	0.000000
SCINO1264-16	Insecta	0.983901	Diptera	0.674312	unk	0.339631	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI181-21	unk	0.998802	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA171-16	Arachnida	0.999386	Araneae	0.965291	Gnaphosidae	0.850025	Gnaphosidae_dummy_subfamily	0.758005	Gnaphosidae_dummy_tribe	0.596354	Zelotes	0.265069	unk	0.262678
SYGEO357-19	Insecta	1.000000	Diptera	0.998008	Syrphidae	0.993179	Eristalinae	0.944750	Milesiini	0.769689	Xylota	0.689228	Xylota_sylvarum	0.250867
SMNSA228-16	Arachnida	0.998225	Opiliones	0.961962	Phalangiidae	0.865541	Oligolophinae	0.534911	Oligolophinae_dummy_tribe	0.437259	unk	0.265131	NA	0.000000
TACFI437-12	Insecta	1.000000	Diptera	0.999937	Tachinidae	0.999665	Phasiinae	0.993425	Phasiini	0.982742	Phasia	0.982472	Phasia_aurulans	0.638723
SIEG014-18	Insecta	1.000000	Coleoptera	0.999974	Dytiscidae	0.999972	Hydroporinae	0.998628	Hydroporini	0.996400	Nebrioporus	0.996106	Nebrioporus_depressus	0.991325
RDBA381-06	unk	0.603954	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNSA064-16	Arachnida	0.999909	Araneae	0.992068	Theridiidae	0.887859	Theridiidae_dummy_subfamily	0.858859	Theridiidae_dummy_tribe	0.780092	Neottiura	0.226976	unk	0.221655
ZYGMO233-10	Insecta	1.000000	Lepidoptera	0.999976	Zygaenidae	0.999909	Procridinae	0.999774	Procridini	0.999004	Rhagades	0.998309	Rhagades_pruni	0.994943
TRCBG996-20	unk	0.965221	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY030-08	Insecta	0.999993	Lepidoptera	0.997243	Psychidae	0.994891	Oiketicinae	0.983073	Oiketicinae_dummy_tribe	0.949483	Phalacropterix	0.584400	unk	0.483213
RDNMG507-08	Insecta	1.000000	Lepidoptera	0.999967	Noctuidae	0.999777	Noctuinae	0.976640	Xylenini	0.788011	Leptologia	0.709507	Leptologia_lota	0.704466
TBGMI054-21	unk	0.988229	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TBGMI048-21	unk	0.572946	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA111-16	Arachnida	0.999983	Araneae	0.997688	Lycosidae	0.861327	Lycosidae_dummy_subfamily	0.852106	Lycosidae_dummy_tribe	0.815192	Alopecosa	0.307617	unk	0.206522
TBGMI038-21	unk	0.749426	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SYGEO137-19	Insecta	0.999994	Diptera	0.990233	Syrphidae	0.886752	Eristalinae	0.749396	Milesiini	0.459380	Spilomyia	0.354772	unk	0.280541
SMNKA058-16	Arachnida	0.999984	Araneae	0.997220	Thomisidae	0.978496	Thomisidae_dummy_subfamily	0.966228	Thomisidae_dummy_tribe	0.919138	Xysticus	0.796382	unk	0.654664
SMNKA259-16	Arachnida	1.000000	Araneae	0.999986	Linyphiidae	0.999986	Linyphiidae_dummy_subfamily	0.999839	Linyphiidae_dummy_tribe	0.998323	Bolyphantes	0.994015	Bolyphantes_alticeps	0.979686
TACFI008-11	Insecta	0.999995	Diptera	0.948015	Anthomyiidae	0.305126	Anthomyiidae_dummy_subfamily	0.302943	Anthomyiidae_dummy_tribe	0.295732	Hylemyza	0.054176	unk	0.042840
TACFI757-13	Insecta	1.000000	Diptera	0.999528	Tachinidae	0.997725	Tachininae	0.981274	Tachinini	0.899534	Tachina	0.831293	Tachina_fera	0.779799
TACFI199-12	Insecta	0.999998	Diptera	0.955383	Tachinidae	0.703293	Phasiinae	0.384778	Phasiini	0.325438	Phasia	0.309718	unk	0.229250
TACFI055-11	Insecta	0.999993	Diptera	0.934135	Anthomyiidae	0.307324	Anthomyiidae_dummy_subfamily	0.305280	Anthomyiidae_dummy_tribe	0.296024	Botanophila	0.039074	unk	0.017108
SMNKA174-16	Arachnida	0.987568	Araneae	0.754177	unk	0.401165	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
TIPSY022-08	Insecta	1.000000	Lepidoptera	1.000000	Psychidae	1.000000	Psychinae	0.999851	Psychinae_dummy_tribe	0.999799	Proutia	0.998446	Proutia_rotunda	0.995040
SMNKA201-16	Arachnida	0.999993	Araneae	0.998416	Linyphiidae	0.997523	Linyphiidae_dummy_subfamily	0.989745	Linyphiidae_dummy_tribe	0.955928	Agyneta	0.740827	unk	0.573085
TACFI438-12	Insecta	1.000000	Diptera	0.999894	Tachinidae	0.999461	Phasiinae	0.992736	Phasiini	0.978525	Phasia	0.978216	Phasia_aurulans	0.542259
SMNSA028-16	Arachnida	1.000000	Araneae	0.999991	Lycosidae	0.999983	Lycosidae_dummy_subfamily	0.999736	Lycosidae_dummy_tribe	0.998756	Pardosa	0.912827	Pardosa_schenkeli	0.610504
SMNKA218-16	Arachnida	1.000000	Araneae	0.999991	Lycosidae	0.999983	Lycosidae_dummy_subfamily	0.999736	Lycosidae_dummy_tribe	0.998756	Pardosa	0.912827	Pardosa_schenkeli	0.610504
TANYT061-14	Insecta	1.000000	Diptera	0.999933	Chironomidae	0.999920	Chironominae	0.996356	Tanytarsini	0.990814	Tanytarsus	0.979558	Tanytarsus_occultus	0.512839
PMANL3464-14	Insecta	1.000000	Lepidoptera	0.999848	Pyralidae	0.998972	Phycitinae	0.997896	Phycitinae_dummy_tribe	0.995162	Homoeosoma	0.950475	Homoeosoma_nebulella	0.581520
TBGMI010-21	unk	0.832797	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA283-16	Arachnida	0.878590	unk	0.541894	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA034-16	Arachnida	0.999998	Araneae	0.999485	Lycosidae	0.994695	Lycosidae_dummy_subfamily	0.991710	Lycosidae_dummy_tribe	0.975260	Alopecosa	0.687241	unk	0.161922
TACFI664-12	Insecta	1.000000	Diptera	0.999656	Tachinidae	0.997438	Exoristinae	0.990639	Eryciini	0.884137	Senometopia	0.831140	Senometopia_pollinosa	0.483821
SMNKA313-16	Arachnida	0.999300	Araneae	0.962484	Gnaphosidae	0.542448	Gnaphosidae_dummy_subfamily	0.484677	Gnaphosidae_dummy_tribe	0.376169	Drassodes	0.134220	unk	0.133696
SYGEO028-19	Insecta	1.000000	Diptera	0.999871	Syrphidae	0.999819	Syrphinae	0.997209	Syrphini	0.989898	Xanthogramma	0.932846	Xanthogramma_pedissequum	0.572406
SMNSA171-16	Arachnida	0.999573	Araneae	0.973138	Theridiidae	0.707267	Theridiidae_dummy_subfamily	0.649291	Theridiidae_dummy_tribe	0.527530	Steatoda	0.148384	unk	0.147436
TIPSY041-08	Insecta	1.000000	Lepidoptera	0.999990	Psychidae	0.999989	Naryciinae	0.999910	Naryciinae_dummy_tribe	0.999325	Dahlica	0.999202	Dahlica_lichenella	0.827450
TIPSY089-08	Insecta	1.000000	Lepidoptera	0.999994	Psychidae	0.999993	Oiketicinae	0.999932	Oiketicinae_dummy_tribe	0.999162	Canephora	0.993709	Canephora_hirsuta	0.990359
TBGMI028-21	unk	0.998161	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SMNKA153-16	Arachnida	0.999989	Araneae	0.997834	Linyphiidae	0.996695	Linyphiidae_dummy_subfamily	0.986563	Linyphiidae_dummy_tribe	0.945440	Agyneta	0.742138	unk	0.620382
TBGMI161-21	Arachnida	0.967973	Sarcoptiformes	0.608159	unk	0.315147	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
SRCNC529-16	Insecta	0.999963	Diptera	0.924221	Syrphidae	0.460238	Syrphinae	0.293287	Bacchini	0.136714	Platycheirus	0.095964	unk	0.053975
TACFI179-12	Insecta	0.999842	Diptera	0.888081	Anthomyiidae	0.346313	Anthomyiidae_dummy_subfamily	0.327439	Anthomyiidae_dummy_tribe	0.292005	Zaphne	0.051015	unk	0.050089
SMNSH035-23	Insecta	0.805225	unk	0.528182	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000	NA	0.000000
